#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.993099E-05   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.441553E+00
   0.102676E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.456520E+00
   0.106156E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.471994E+00
   0.109754E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.487992E+00
   0.113475E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.504532E+00
   0.117321E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.521634E+00
   0.121297E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.539314E+00
   0.125409E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.557594E+00
   0.129659E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243955E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.576494E+00
   0.134054E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243954E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.596034E+00
   0.138598E-04   0.182967E+06   0.182967E+06   0.243955E+06   0.243954E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.616237E+00
   0.143296E-04   0.182967E+06   0.182967E+06   0.243954E+06   0.243954E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.637124E+00
   0.148153E-04   0.182967E+06   0.182967E+06   0.243954E+06   0.243954E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.658720E+00
   0.153175E-04   0.182967E+06   0.182967E+06   0.243954E+06   0.243954E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.681047E+00
   0.158366E-04   0.182967E+06   0.182967E+06   0.243954E+06   0.243954E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.704131E+00
   0.163734E-04   0.182967E+06   0.182967E+06   0.243954E+06   0.243954E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.727998E+00
   0.169284E-04   0.182967E+06   0.182967E+06   0.243954E+06   0.243954E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.752674E+00
   0.175022E-04   0.182967E+06   0.182967E+06   0.243954E+06   0.243953E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.778185E+00
   0.180954E-04   0.182967E+06   0.182967E+06   0.243954E+06   0.243953E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.804562E+00
   0.187088E-04   0.182967E+06   0.182967E+06   0.243953E+06   0.243953E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.831833E+00
   0.193429E-04   0.182967E+06   0.182967E+06   0.243953E+06   0.243953E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.860027E+00
   0.199986E-04   0.182967E+06   0.182967E+06   0.243953E+06   0.243953E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.889178E+00
   0.206764E-04   0.182967E+06   0.182967E+06   0.243953E+06   0.243952E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.919317E+00
   0.213772E-04   0.182967E+06   0.182967E+06   0.243953E+06   0.243952E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605292E+00   0.182138E+06   0.182138E+06   0.950477E+00
   0.221018E-04   0.182967E+06   0.182967E+06   0.243952E+06   0.243952E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.982694E+00
   0.228510E-04   0.182967E+06   0.182967E+06   0.243952E+06   0.243952E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.101600E+01
   0.236255E-04   0.182967E+06   0.182967E+06   0.243952E+06   0.243951E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192090E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.105044E+01
   0.244263E-04   0.182967E+06   0.182967E+06   0.243952E+06   0.243951E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.108604E+01
   0.252542E-04   0.182967E+06   0.182967E+06   0.243951E+06   0.243951E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.112286E+01
   0.261102E-04   0.182967E+06   0.182967E+06   0.243951E+06   0.243950E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.116092E+01
   0.269952E-04   0.182967E+06   0.182967E+06   0.243951E+06   0.243950E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.120026E+01
   0.279102E-04   0.182967E+06   0.182967E+06   0.243950E+06   0.243950E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.124095E+01
   0.288562E-04   0.182967E+06   0.182967E+06   0.243950E+06   0.243949E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.128301E+01
   0.298343E-04   0.182967E+06   0.182967E+06   0.243950E+06   0.243949E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605291E+00   0.182138E+06   0.182138E+06   0.132650E+01
   0.308456E-04   0.182967E+06   0.182967E+06   0.243949E+06   0.243948E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605290E+00   0.182138E+06   0.182138E+06   0.137146E+01
   0.318911E-04   0.182967E+06   0.182967E+06   0.243949E+06   0.243948E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605290E+00   0.182138E+06   0.182138E+06   0.141794E+01
   0.329720E-04   0.182967E+06   0.182966E+06   0.243948E+06   0.243947E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605290E+00   0.182138E+06   0.182138E+06   0.146600E+01
   0.340896E-04   0.182967E+06   0.182966E+06   0.243948E+06   0.243946E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605290E+00   0.182138E+06   0.182138E+06   0.151570E+01
   0.352451E-04   0.182967E+06   0.182966E+06   0.243947E+06   0.243946E+06   0.000000E+00   0.182967E+06   0.182967E+06   0.192089E+06  -0.605290E+00   0.182138E+06   0.182138E+06   0.156707E+01
   0.364397E-04   0.182966E+06   0.182966E+06   0.243946E+06   0.243945E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192089E+06  -0.605290E+00   0.182138E+06   0.182138E+06   0.162019E+01
   0.376749E-04   0.182966E+06   0.182966E+06   0.243946E+06   0.243944E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192089E+06  -0.605290E+00   0.182138E+06   0.182138E+06   0.167510E+01
   0.389519E-04   0.182966E+06   0.182966E+06   0.243945E+06   0.243944E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192089E+06  -0.605289E+00   0.182138E+06   0.182138E+06   0.173188E+01
   0.402721E-04   0.182966E+06   0.182966E+06   0.243944E+06   0.243943E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192089E+06  -0.605289E+00   0.182138E+06   0.182138E+06   0.179058E+01
   0.416372E-04   0.182966E+06   0.182966E+06   0.243944E+06   0.243942E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192089E+06  -0.605289E+00   0.182138E+06   0.182138E+06   0.185127E+01
   0.430485E-04   0.182966E+06   0.182966E+06   0.243943E+06   0.243941E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192089E+06  -0.605289E+00   0.182138E+06   0.182138E+06   0.191402E+01
   0.445076E-04   0.182966E+06   0.182966E+06   0.243942E+06   0.243940E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192089E+06  -0.605288E+00   0.182138E+06   0.182138E+06   0.197890E+01
   0.460162E-04   0.182966E+06   0.182966E+06   0.243941E+06   0.243939E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605288E+00   0.182138E+06   0.182138E+06   0.204597E+01
   0.475759E-04   0.182966E+06   0.182966E+06   0.243940E+06   0.243938E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605288E+00   0.182138E+06   0.182138E+06   0.211532E+01
   0.491885E-04   0.182966E+06   0.182966E+06   0.243939E+06   0.243936E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605287E+00   0.182138E+06   0.182138E+06   0.218702E+01
   0.508558E-04   0.182966E+06   0.182966E+06   0.243938E+06   0.243935E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605287E+00   0.182138E+06   0.182137E+06   0.226114E+01
   0.525795E-04   0.182966E+06   0.182966E+06   0.243936E+06   0.243933E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605287E+00   0.182137E+06   0.182137E+06   0.233778E+01
   0.543617E-04   0.182966E+06   0.182966E+06   0.243935E+06   0.243932E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605286E+00   0.182137E+06   0.182137E+06   0.241702E+01
   0.562043E-04   0.182966E+06   0.182966E+06   0.243933E+06   0.243930E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605286E+00   0.182137E+06   0.182137E+06   0.249895E+01
   0.581093E-04   0.182966E+06   0.182966E+06   0.243932E+06   0.243928E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605285E+00   0.182137E+06   0.182137E+06   0.258365E+01
   0.600790E-04   0.182966E+06   0.182965E+06   0.243930E+06   0.243927E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192088E+06  -0.605285E+00   0.182137E+06   0.182137E+06   0.267122E+01
   0.621154E-04   0.182966E+06   0.182965E+06   0.243928E+06   0.243925E+06   0.000000E+00   0.182966E+06   0.182966E+06   0.192087E+06  -0.605284E+00   0.182137E+06   0.182137E+06   0.276176E+01
   0.642208E-04   0.182966E+06   0.182965E+06   0.243927E+06   0.243922E+06   0.000000E+00   0.182965E+06   0.182965E+06   0.192087E+06  -0.605284E+00   0.182137E+06   0.182137E+06   0.285537E+01
   0.663975E-04   0.182965E+06   0.182965E+06   0.243925E+06   0.243920E+06   0.000000E+00   0.182965E+06   0.182965E+06   0.192087E+06  -0.605283E+00   0.182137E+06   0.182137E+06   0.295215E+01
   0.686481E-04   0.182965E+06   0.182965E+06   0.243922E+06   0.243918E+06   0.000000E+00   0.182965E+06   0.182965E+06   0.192087E+06  -0.605282E+00   0.182137E+06   0.182137E+06   0.305221E+01
   0.709749E-04   0.182965E+06   0.182965E+06   0.243920E+06   0.243915E+06   0.000000E+00   0.182965E+06   0.182965E+06   0.192087E+06  -0.605282E+00   0.182137E+06   0.182137E+06   0.315566E+01
   0.733806E-04   0.182965E+06   0.182965E+06   0.243918E+06   0.243912E+06   0.000000E+00   0.182965E+06   0.182965E+06   0.192086E+06  -0.605281E+00   0.182137E+06   0.182136E+06   0.326262E+01
   0.758679E-04   0.182965E+06   0.182964E+06   0.243915E+06   0.243909E+06   0.000000E+00   0.182965E+06   0.182965E+06   0.192086E+06  -0.605280E+00   0.182136E+06   0.182136E+06   0.337320E+01
   0.784394E-04   0.182965E+06   0.182964E+06   0.243912E+06   0.243906E+06   0.000000E+00   0.182965E+06   0.182965E+06   0.192086E+06  -0.605279E+00   0.182136E+06   0.182136E+06   0.348753E+01
   0.810981E-04   0.182965E+06   0.182964E+06   0.243909E+06   0.243902E+06   0.000000E+00   0.182965E+06   0.182965E+06   0.192086E+06  -0.605278E+00   0.182136E+06   0.182136E+06   0.360574E+01
   0.838470E-04   0.182964E+06   0.182964E+06   0.243906E+06   0.243899E+06   0.000000E+00   0.182964E+06   0.182964E+06   0.192085E+06  -0.605278E+00   0.182136E+06   0.182136E+06   0.372795E+01
   0.866890E-04   0.182964E+06   0.182964E+06   0.243902E+06   0.243895E+06   0.000000E+00   0.182964E+06   0.182964E+06   0.192085E+06  -0.605277E+00   0.182136E+06   0.182136E+06   0.385431E+01
   0.896273E-04   0.182964E+06   0.182964E+06   0.243899E+06   0.243891E+06   0.000000E+00   0.182964E+06   0.182964E+06   0.192085E+06  -0.605275E+00   0.182136E+06   0.182135E+06   0.398495E+01
   0.926652E-04   0.182964E+06   0.182963E+06   0.243895E+06   0.243886E+06   0.000000E+00   0.182964E+06   0.182964E+06   0.192084E+06  -0.605274E+00   0.182135E+06   0.182135E+06   0.412001E+01
   0.958061E-04   0.182964E+06   0.182963E+06   0.243891E+06   0.243881E+06   0.000000E+00   0.182964E+06   0.182964E+06   0.192084E+06  -0.605273E+00   0.182135E+06   0.182135E+06   0.425965E+01
   0.990535E-04   0.182963E+06   0.182963E+06   0.243886E+06   0.243876E+06   0.000000E+00   0.182963E+06   0.182963E+06   0.192083E+06  -0.605272E+00   0.182135E+06   0.182135E+06   0.440403E+01
   0.102411E-03   0.182963E+06   0.182962E+06   0.243881E+06   0.243871E+06   0.000000E+00   0.182963E+06   0.182963E+06   0.192083E+06  -0.605270E+00   0.182135E+06   0.182134E+06   0.455329E+01
   0.105882E-03   0.182963E+06   0.182962E+06   0.243876E+06   0.243865E+06   0.000000E+00   0.182963E+06   0.182963E+06   0.192083E+06  -0.605269E+00   0.182134E+06   0.182134E+06   0.470762E+01
   0.109471E-03   0.182963E+06   0.182962E+06   0.243871E+06   0.243858E+06   0.000000E+00   0.182963E+06   0.182963E+06   0.192082E+06  -0.605267E+00   0.182134E+06   0.182134E+06   0.486718E+01
   0.113182E-03   0.182962E+06   0.182961E+06   0.243865E+06   0.243852E+06   0.000000E+00   0.182962E+06   0.182962E+06   0.192082E+06  -0.605265E+00   0.182134E+06   0.182134E+06   0.503214E+01
   0.117018E-03   0.182962E+06   0.182961E+06   0.243858E+06   0.243844E+06   0.000000E+00   0.182962E+06   0.182962E+06   0.192081E+06  -0.605263E+00   0.182134E+06   0.182133E+06   0.520269E+01
   0.120984E-03   0.182962E+06   0.182961E+06   0.243852E+06   0.243837E+06   0.000000E+00   0.182962E+06   0.182962E+06   0.192080E+06  -0.605261E+00   0.182133E+06   0.182133E+06   0.537903E+01
   0.125085E-03   0.182961E+06   0.182960E+06   0.243844E+06   0.243829E+06   0.000000E+00   0.182961E+06   0.182961E+06   0.192080E+06  -0.605259E+00   0.182133E+06   0.182133E+06   0.556133E+01
   0.129325E-03   0.182961E+06   0.182960E+06   0.243837E+06   0.243820E+06   0.000000E+00   0.182961E+06   0.182961E+06   0.192079E+06  -0.605257E+00   0.182132E+06   0.182132E+06   0.574982E+01
   0.133708E-03   0.182961E+06   0.182959E+06   0.243829E+06   0.243810E+06   0.000000E+00   0.182960E+06   0.182960E+06   0.192078E+06  -0.605254E+00   0.182132E+06   0.182132E+06   0.594470E+01
   0.138240E-03   0.182960E+06   0.182959E+06   0.243820E+06   0.243800E+06   0.000000E+00   0.182960E+06   0.182960E+06   0.192077E+06  -0.605252E+00   0.182132E+06   0.182131E+06   0.614617E+01
   0.142926E-03   0.182960E+06   0.182958E+06   0.243810E+06   0.243790E+06   0.000000E+00   0.182959E+06   0.182959E+06   0.192077E+06  -0.605249E+00   0.182131E+06   0.182131E+06   0.635448E+01
   0.147770E-03   0.182959E+06   0.182958E+06   0.243800E+06   0.243778E+06   0.000000E+00   0.182959E+06   0.182959E+06   0.192076E+06  -0.605246E+00   0.182131E+06   0.182130E+06   0.656984E+01
   0.152779E-03   0.182959E+06   0.182957E+06   0.243790E+06   0.243766E+06   0.000000E+00   0.182958E+06   0.182958E+06   0.192075E+06  -0.605243E+00   0.182130E+06   0.182130E+06   0.679250E+01
   0.157958E-03   0.182958E+06   0.182956E+06   0.243778E+06   0.243753E+06   0.000000E+00   0.182958E+06   0.182958E+06   0.192074E+06  -0.605239E+00   0.182130E+06   0.182129E+06   0.702270E+01
   0.163312E-03   0.182957E+06   0.182956E+06   0.243766E+06   0.243739E+06   0.000000E+00   0.182957E+06   0.182957E+06   0.192073E+06  -0.605236E+00   0.182129E+06   0.182128E+06   0.726071E+01
   0.168847E-03   0.182957E+06   0.182955E+06   0.243753E+06   0.243724E+06   0.000000E+00   0.182956E+06   0.182956E+06   0.192071E+06  -0.605232E+00   0.182128E+06   0.182128E+06   0.750678E+01
   0.174570E-03   0.182956E+06   0.182954E+06   0.243739E+06   0.243708E+06   0.000000E+00   0.182956E+06   0.182956E+06   0.192070E+06  -0.605228E+00   0.182128E+06   0.182127E+06   0.776118E+01
   0.180487E-03   0.182955E+06   0.182953E+06   0.243724E+06   0.243691E+06   0.000000E+00   0.182955E+06   0.182955E+06   0.192069E+06  -0.605223E+00   0.182127E+06   0.182126E+06   0.802421E+01
   0.186605E-03   0.182955E+06   0.182952E+06   0.243708E+06   0.243673E+06   0.000000E+00   0.182954E+06   0.182954E+06   0.192067E+06  -0.605218E+00   0.182126E+06   0.182125E+06   0.829614E+01
   0.192930E-03   0.182954E+06   0.182951E+06   0.243691E+06   0.243653E+06   0.000000E+00   0.182953E+06   0.182953E+06   0.192066E+06  -0.605213E+00   0.182125E+06   0.182124E+06   0.857729E+01
   0.199469E-03   0.182953E+06   0.182950E+06   0.243673E+06   0.243632E+06   0.000000E+00   0.182952E+06   0.182952E+06   0.192064E+06  -0.605208E+00   0.182124E+06   0.182123E+06   0.886796E+01
   0.206230E-03   0.182952E+06   0.182949E+06   0.243653E+06   0.243610E+06   0.000000E+00   0.182951E+06   0.182951E+06   0.192062E+06  -0.605202E+00   0.182123E+06   0.182122E+06   0.916848E+01
   0.213220E-03   0.182951E+06   0.182948E+06   0.243632E+06   0.243586E+06   0.000000E+00   0.182950E+06   0.182950E+06   0.192060E+06  -0.605196E+00   0.182122E+06   0.182121E+06   0.947918E+01
   0.220448E-03   0.182950E+06   0.182946E+06   0.243610E+06   0.243560E+06   0.000000E+00   0.182949E+06   0.182949E+06   0.192058E+06  -0.605189E+00   0.182121E+06   0.182120E+06   0.980040E+01
   0.227920E-03   0.182948E+06   0.182945E+06   0.243586E+06   0.243533E+06   0.000000E+00   0.182948E+06   0.182948E+06   0.192056E+06  -0.605182E+00   0.182120E+06   0.182119E+06   0.101325E+02
   0.235645E-03   0.182947E+06   0.182943E+06   0.243561E+06   0.243504E+06   0.000000E+00   0.182947E+06   0.182947E+06   0.192054E+06  -0.605174E+00   0.182119E+06   0.182117E+06   0.104758E+02
   0.243632E-03   0.182946E+06   0.182942E+06   0.243533E+06   0.243473E+06   0.000000E+00   0.182945E+06   0.182945E+06   0.192051E+06  -0.605166E+00   0.182117E+06   0.182116E+06   0.108308E+02
   0.251890E-03   0.182944E+06   0.182940E+06   0.243504E+06   0.243440E+06   0.000000E+00   0.182944E+06   0.182944E+06   0.192049E+06  -0.605157E+00   0.182116E+06   0.182114E+06   0.111978E+02
   0.260428E-03   0.182943E+06   0.182938E+06   0.243473E+06   0.243404E+06   0.000000E+00   0.182942E+06   0.182942E+06   0.192046E+06  -0.605148E+00   0.182114E+06   0.182113E+06   0.115772E+02
   0.269255E-03   0.182941E+06   0.182936E+06   0.243440E+06   0.243366E+06   0.000000E+00   0.182940E+06   0.182940E+06   0.192043E+06  -0.605138E+00   0.182112E+06   0.182111E+06   0.119695E+02
   0.278382E-03   0.182939E+06   0.182934E+06   0.243404E+06   0.243326E+06   0.000000E+00   0.182939E+06   0.182939E+06   0.192040E+06  -0.605128E+00   0.182111E+06   0.182109E+06   0.123751E+02
   0.287817E-03   0.182937E+06   0.182932E+06   0.243366E+06   0.243282E+06   0.000000E+00   0.182937E+06   0.182937E+06   0.192036E+06  -0.605116E+00   0.182109E+06   0.182107E+06   0.127944E+02
   0.297573E-03   0.182935E+06   0.182929E+06   0.243326E+06   0.243236E+06   0.000000E+00   0.182934E+06   0.182934E+06   0.192032E+06  -0.605104E+00   0.182107E+06   0.182105E+06   0.132278E+02
   0.307659E-03   0.182933E+06   0.182927E+06   0.243282E+06   0.243186E+06   0.000000E+00   0.182932E+06   0.182932E+06   0.192028E+06  -0.605091E+00   0.182105E+06   0.182103E+06   0.136760E+02
   0.318088E-03   0.182931E+06   0.182924E+06   0.243236E+06   0.243133E+06   0.000000E+00   0.182930E+06   0.182930E+06   0.192024E+06  -0.605077E+00   0.182102E+06   0.182100E+06   0.141393E+02
   0.328869E-03   0.182928E+06   0.182921E+06   0.243186E+06   0.243077E+06   0.000000E+00   0.182927E+06   0.182927E+06   0.192020E+06  -0.605062E+00   0.182100E+06   0.182098E+06   0.146183E+02
   0.340016E-03   0.182926E+06   0.182918E+06   0.243133E+06   0.243016E+06   0.000000E+00   0.182925E+06   0.182925E+06   0.192015E+06  -0.605047E+00   0.182097E+06   0.182095E+06   0.151135E+02
   0.351541E-03   0.182923E+06   0.182914E+06   0.243077E+06   0.242951E+06   0.000000E+00   0.182922E+06   0.182922E+06   0.192010E+06  -0.605030E+00   0.182094E+06   0.182092E+06   0.156255E+02
   0.363457E-03   0.182920E+06   0.182911E+06   0.243016E+06   0.242882E+06   0.000000E+00   0.182918E+06   0.182918E+06   0.192004E+06  -0.605011E+00   0.182091E+06   0.182088E+06   0.161548E+02
   0.375776E-03   0.182917E+06   0.182907E+06   0.242951E+06   0.242808E+06   0.000000E+00   0.182915E+06   0.182915E+06   0.191998E+06  -0.604992E+00   0.182088E+06   0.182085E+06   0.167020E+02
   0.388513E-03   0.182913E+06   0.182902E+06   0.242882E+06   0.242730E+06   0.000000E+00   0.182912E+06   0.182912E+06   0.191992E+06  -0.604971E+00   0.182084E+06   0.182081E+06   0.172677E+02
   0.401682E-03   0.182909E+06   0.182898E+06   0.242808E+06   0.242645E+06   0.000000E+00   0.182908E+06   0.182908E+06   0.191985E+06  -0.604949E+00   0.182081E+06   0.182077E+06   0.178525E+02
