#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.760642E-05   0.198230E+08   0.198230E+08   0.264234E+08   0.264233E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.426651E-02
   0.786424E-05   0.198230E+08   0.198230E+08   0.264228E+08   0.264228E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.441112E-02
   0.813080E-05   0.198230E+08   0.198230E+08   0.264223E+08   0.264223E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.456063E-02
   0.840640E-05   0.198230E+08   0.198230E+08   0.264217E+08   0.264217E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.471521E-02
   0.869133E-05   0.198230E+08   0.198230E+08   0.264211E+08   0.264211E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.487502E-02
   0.898593E-05   0.198230E+08   0.198230E+08   0.264204E+08   0.264204E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.504026E-02
   0.929051E-05   0.198230E+08   0.198230E+08   0.264197E+08   0.264197E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.521109E-02
   0.960541E-05   0.198230E+08   0.198230E+08   0.264190E+08   0.264190E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.538771E-02
   0.993099E-05   0.198230E+08   0.198230E+08   0.264182E+08   0.264181E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.557032E-02
   0.102676E-04   0.198230E+08   0.198230E+08   0.264173E+08   0.264173E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.575912E-02
   0.106156E-04   0.198230E+08   0.198230E+08   0.264164E+08   0.264164E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.595431E-02
   0.109754E-04   0.198230E+08   0.198230E+08   0.264154E+08   0.264154E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.615613E-02
   0.113475E-04   0.198230E+08   0.198230E+08   0.264143E+08   0.264143E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.636478E-02
   0.117321E-04   0.198230E+08   0.198230E+08   0.264132E+08   0.264132E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474216E+00   0.105244E+08   0.105244E+08   0.658050E-02
   0.121297E-04   0.198230E+08   0.198230E+08   0.264120E+08   0.264120E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.680353E-02
   0.125409E-04   0.198230E+08   0.198230E+08   0.264107E+08   0.264107E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.703412E-02
   0.129659E-04   0.198230E+08   0.198230E+08   0.264093E+08   0.264093E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.727252E-02
   0.134054E-04   0.198230E+08   0.198230E+08   0.264078E+08   0.264078E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.751901E-02
   0.138598E-04   0.198230E+08   0.198230E+08   0.264063E+08   0.264062E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.777384E-02
   0.143296E-04   0.198230E+08   0.198230E+08   0.264046E+08   0.264045E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.803731E-02
   0.148153E-04   0.198230E+08   0.198230E+08   0.264028E+08   0.264027E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.830971E-02
   0.153175E-04   0.198230E+08   0.198230E+08   0.264009E+08   0.264008E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.859134E-02
   0.158366E-04   0.198230E+08   0.198230E+08   0.263988E+08   0.263988E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.888251E-02
   0.163734E-04   0.198230E+08   0.198230E+08   0.263966E+08   0.263965E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474215E+00   0.105244E+08   0.105244E+08   0.918355E-02
   0.169284E-04   0.198230E+08   0.198230E+08   0.263942E+08   0.263942E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474214E+00   0.105244E+08   0.105244E+08   0.949478E-02
   0.175022E-04   0.198230E+08   0.198230E+08   0.263917E+08   0.263917E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474214E+00   0.105244E+08   0.105244E+08   0.981656E-02
   0.180954E-04   0.198230E+08   0.198230E+08   0.263890E+08   0.263890E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474214E+00   0.105244E+08   0.105244E+08   0.101492E-01
   0.187088E-04   0.198230E+08   0.198230E+08   0.263862E+08   0.263861E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474214E+00   0.105244E+08   0.105244E+08   0.104932E-01
   0.193429E-04   0.198230E+08   0.198230E+08   0.263831E+08   0.263830E+08   0.000000E+00   0.198230E+08   0.198230E+08   0.198307E+08  -0.474214E+00   0.105244E+08   0.105244E+08   0.108488E-01
   0.199986E-04   0.198229E+08   0.198229E+08   0.263798E+08   0.263798E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198307E+08  -0.474214E+00   0.105244E+08   0.105244E+08   0.112165E-01
   0.206764E-04   0.198229E+08   0.198229E+08   0.263763E+08   0.263762E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474213E+00   0.105244E+08   0.105244E+08   0.115966E-01
   0.213772E-04   0.198229E+08   0.198229E+08   0.263726E+08   0.263725E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474213E+00   0.105243E+08   0.105243E+08   0.119896E-01
   0.221018E-04   0.198229E+08   0.198229E+08   0.263686E+08   0.263685E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474213E+00   0.105243E+08   0.105243E+08   0.123959E-01
   0.228510E-04   0.198229E+08   0.198229E+08   0.263643E+08   0.263642E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474213E+00   0.105243E+08   0.105243E+08   0.128159E-01
   0.236255E-04   0.198229E+08   0.198229E+08   0.263597E+08   0.263596E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474212E+00   0.105243E+08   0.105243E+08   0.132502E-01
   0.244263E-04   0.198229E+08   0.198229E+08   0.263548E+08   0.263547E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474212E+00   0.105243E+08   0.105243E+08   0.136992E-01
   0.252542E-04   0.198229E+08   0.198229E+08   0.263496E+08   0.263495E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474212E+00   0.105243E+08   0.105243E+08   0.141634E-01
   0.261102E-04   0.198229E+08   0.198229E+08   0.263440E+08   0.263439E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474212E+00   0.105243E+08   0.105243E+08   0.146433E-01
   0.269952E-04   0.198229E+08   0.198229E+08   0.263381E+08   0.263379E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198306E+08  -0.474211E+00   0.105243E+08   0.105243E+08   0.151395E-01
   0.279102E-04   0.198229E+08   0.198229E+08   0.263317E+08   0.263315E+08   0.000000E+00   0.198229E+08   0.198229E+08   0.198305E+08  -0.474211E+00   0.105243E+08   0.105243E+08   0.156525E-01
   0.288562E-04   0.198228E+08   0.198228E+08   0.263249E+08   0.263247E+08   0.000000E+00   0.198228E+08   0.198228E+08   0.198305E+08  -0.474210E+00   0.105243E+08   0.105243E+08   0.161828E-01
   0.298343E-04   0.198228E+08   0.198228E+08   0.263176E+08   0.263174E+08   0.000000E+00   0.198228E+08   0.198228E+08   0.198305E+08  -0.474210E+00   0.105243E+08   0.105243E+08   0.167311E-01
   0.308456E-04   0.198228E+08   0.198228E+08   0.263098E+08   0.263096E+08   0.000000E+00   0.198228E+08   0.198228E+08   0.198305E+08  -0.474210E+00   0.105243E+08   0.105243E+08   0.172979E-01
   0.318911E-04   0.198228E+08   0.198228E+08   0.263015E+08   0.263013E+08   0.000000E+00   0.198228E+08   0.198228E+08   0.198305E+08  -0.474209E+00   0.105243E+08   0.105243E+08   0.178840E-01
   0.329720E-04   0.198228E+08   0.198228E+08   0.262926E+08   0.262924E+08   0.000000E+00   0.198228E+08   0.198228E+08   0.198305E+08  -0.474209E+00   0.105243E+08   0.105243E+08   0.184899E-01
   0.340896E-04   0.198228E+08   0.198228E+08   0.262831E+08   0.262829E+08   0.000000E+00   0.198228E+08   0.198228E+08   0.198304E+08  -0.474208E+00   0.105243E+08   0.105243E+08   0.191163E-01
   0.352451E-04   0.198227E+08   0.198227E+08   0.262729E+08   0.262727E+08   0.000000E+00   0.198227E+08   0.198227E+08   0.198304E+08  -0.474207E+00   0.105242E+08   0.105242E+08   0.197638E-01
   0.364397E-04   0.198227E+08   0.198227E+08   0.262621E+08   0.262618E+08   0.000000E+00   0.198227E+08   0.198227E+08   0.198304E+08  -0.474207E+00   0.105242E+08   0.105242E+08   0.204333E-01
   0.376749E-04   0.198227E+08   0.198227E+08   0.262505E+08   0.262502E+08   0.000000E+00   0.198227E+08   0.198227E+08   0.198304E+08  -0.474206E+00   0.105242E+08   0.105242E+08   0.211255E-01
   0.389519E-04   0.198227E+08   0.198227E+08   0.262381E+08   0.262378E+08   0.000000E+00   0.198227E+08   0.198227E+08   0.198303E+08  -0.474205E+00   0.105242E+08   0.105242E+08   0.218410E-01
   0.402721E-04   0.198227E+08   0.198227E+08   0.262249E+08   0.262246E+08   0.000000E+00   0.198227E+08   0.198227E+08   0.198303E+08  -0.474205E+00   0.105242E+08   0.105242E+08   0.225808E-01
   0.416372E-04   0.198226E+08   0.198226E+08   0.262108E+08   0.262104E+08   0.000000E+00   0.198226E+08   0.198226E+08   0.198303E+08  -0.474204E+00   0.105242E+08   0.105242E+08   0.233456E-01
   0.430485E-04   0.198226E+08   0.198226E+08   0.261957E+08   0.261953E+08   0.000000E+00   0.198226E+08   0.198226E+08   0.198302E+08  -0.474203E+00   0.105242E+08   0.105242E+08   0.241362E-01
   0.445076E-04   0.198226E+08   0.198226E+08   0.261795E+08   0.261791E+08   0.000000E+00   0.198226E+08   0.198226E+08   0.198302E+08  -0.474202E+00   0.105241E+08   0.105241E+08   0.249535E-01
   0.460162E-04   0.198225E+08   0.198225E+08   0.261623E+08   0.261619E+08   0.000000E+00   0.198225E+08   0.198225E+08   0.198302E+08  -0.474201E+00   0.105241E+08   0.105241E+08   0.257985E-01
   0.475759E-04   0.198225E+08   0.198225E+08   0.261439E+08   0.261434E+08   0.000000E+00   0.198225E+08   0.198225E+08   0.198301E+08  -0.474200E+00   0.105241E+08   0.105241E+08   0.266721E-01
   0.491885E-04   0.198225E+08   0.198225E+08   0.261242E+08   0.261237E+08   0.000000E+00   0.198225E+08   0.198225E+08   0.198301E+08  -0.474199E+00   0.105241E+08   0.105241E+08   0.275751E-01
   0.508558E-04   0.198224E+08   0.198224E+08   0.261032E+08   0.261027E+08   0.000000E+00   0.198224E+08   0.198224E+08   0.198300E+08  -0.474197E+00   0.105241E+08   0.105241E+08   0.285087E-01
   0.525795E-04   0.198224E+08   0.198224E+08   0.260807E+08   0.260802E+08   0.000000E+00   0.198224E+08   0.198224E+08   0.198300E+08  -0.474196E+00   0.105240E+08   0.105240E+08   0.294738E-01
   0.543617E-04   0.198223E+08   0.198223E+08   0.260568E+08   0.260562E+08   0.000000E+00   0.198223E+08   0.198223E+08   0.198299E+08  -0.474195E+00   0.105240E+08   0.105240E+08   0.304714E-01
   0.562043E-04   0.198223E+08   0.198223E+08   0.260312E+08   0.260306E+08   0.000000E+00   0.198223E+08   0.198223E+08   0.198299E+08  -0.474193E+00   0.105240E+08   0.105240E+08   0.315028E-01
   0.581093E-04   0.198222E+08   0.198222E+08   0.260038E+08   0.260032E+08   0.000000E+00   0.198222E+08   0.198222E+08   0.198298E+08  -0.474192E+00   0.105240E+08   0.105240E+08   0.325689E-01
   0.600790E-04   0.198222E+08   0.198222E+08   0.259746E+08   0.259740E+08   0.000000E+00   0.198222E+08   0.198222E+08   0.198298E+08  -0.474190E+00   0.105239E+08   0.105239E+08   0.336711E-01
   0.621154E-04   0.198221E+08   0.198221E+08   0.259435E+08   0.259427E+08   0.000000E+00   0.198221E+08   0.198221E+08   0.198297E+08  -0.474188E+00   0.105239E+08   0.105239E+08   0.348103E-01
   0.642208E-04   0.198220E+08   0.198220E+08   0.259102E+08   0.259094E+08   0.000000E+00   0.198220E+08   0.198220E+08   0.198296E+08  -0.474186E+00   0.105239E+08   0.105239E+08   0.359880E-01
   0.663975E-04   0.198220E+08   0.198220E+08   0.258746E+08   0.258738E+08   0.000000E+00   0.198220E+08   0.198220E+08   0.198295E+08  -0.474184E+00   0.105238E+08   0.105238E+08   0.372054E-01
   0.686481E-04   0.198219E+08   0.198219E+08   0.258367E+08   0.258358E+08   0.000000E+00   0.198219E+08   0.198219E+08   0.198295E+08  -0.474182E+00   0.105238E+08   0.105238E+08   0.384638E-01
   0.709749E-04   0.198218E+08   0.198218E+08   0.257962E+08   0.257953E+08   0.000000E+00   0.198218E+08   0.198218E+08   0.198294E+08  -0.474180E+00   0.105238E+08   0.105238E+08   0.397645E-01
   0.733806E-04   0.198217E+08   0.198217E+08   0.257530E+08   0.257520E+08   0.000000E+00   0.198217E+08   0.198217E+08   0.198293E+08  -0.474177E+00   0.105237E+08   0.105237E+08   0.411091E-01
   0.758679E-04   0.198217E+08   0.198217E+08   0.257068E+08   0.257058E+08   0.000000E+00   0.198217E+08   0.198217E+08   0.198292E+08  -0.474174E+00   0.105237E+08   0.105237E+08   0.424988E-01
   0.784394E-04   0.198216E+08   0.198216E+08   0.256576E+08   0.256565E+08   0.000000E+00   0.198216E+08   0.198216E+08   0.198291E+08  -0.474171E+00   0.105236E+08   0.105236E+08   0.439353E-01
   0.810981E-04   0.198215E+08   0.198215E+08   0.256051E+08   0.256039E+08   0.000000E+00   0.198215E+08   0.198215E+08   0.198289E+08  -0.474168E+00   0.105236E+08   0.105236E+08   0.454200E-01
   0.838470E-04   0.198214E+08   0.198214E+08   0.255490E+08   0.255477E+08   0.000000E+00   0.198214E+08   0.198214E+08   0.198288E+08  -0.474165E+00   0.105235E+08   0.105235E+08   0.469547E-01
   0.866890E-04   0.198212E+08   0.198212E+08   0.254892E+08   0.254879E+08   0.000000E+00   0.198212E+08   0.198212E+08   0.198287E+08  -0.474161E+00   0.105234E+08   0.105234E+08   0.485408E-01
   0.896273E-04   0.198211E+08   0.198211E+08   0.254255E+08   0.254240E+08   0.000000E+00   0.198211E+08   0.198211E+08   0.198285E+08  -0.474158E+00   0.105234E+08   0.105234E+08   0.501801E-01
   0.926652E-04   0.198210E+08   0.198210E+08   0.253575E+08   0.253559E+08   0.000000E+00   0.198210E+08   0.198210E+08   0.198284E+08  -0.474154E+00   0.105233E+08   0.105233E+08   0.518743E-01
   0.958061E-04   0.198208E+08   0.198208E+08   0.252850E+08   0.252833E+08   0.000000E+00   0.198208E+08   0.198208E+08   0.198282E+08  -0.474149E+00   0.105232E+08   0.105232E+08   0.536253E-01
   0.990535E-04   0.198207E+08   0.198207E+08   0.252077E+08   0.252059E+08   0.000000E+00   0.198207E+08   0.198207E+08   0.198280E+08  -0.474145E+00   0.105231E+08   0.105231E+08   0.554349E-01
   0.102411E-03   0.198205E+08   0.198205E+08   0.251253E+08   0.251234E+08   0.000000E+00   0.198205E+08   0.198205E+08   0.198279E+08  -0.474140E+00   0.105230E+08   0.105230E+08   0.573050E-01
   0.105882E-03   0.198203E+08   0.198203E+08   0.250375E+08   0.250355E+08   0.000000E+00   0.198203E+08   0.198203E+08   0.198277E+08  -0.474134E+00   0.105230E+08   0.105230E+08   0.592375E-01
   0.109471E-03   0.198202E+08   0.198202E+08   0.249440E+08   0.249419E+08   0.000000E+00   0.198202E+08   0.198202E+08   0.198274E+08  -0.474129E+00   0.105229E+08   0.105229E+08   0.612346E-01
   0.113182E-03   0.198200E+08   0.198200E+08   0.248444E+08   0.248421E+08   0.000000E+00   0.198200E+08   0.198200E+08   0.198272E+08  -0.474123E+00   0.105228E+08   0.105228E+08   0.632982E-01
   0.117018E-03   0.198198E+08   0.198198E+08   0.247383E+08   0.247359E+08   0.000000E+00   0.198198E+08   0.198198E+08   0.198270E+08  -0.474116E+00   0.105226E+08   0.105226E+08   0.654305E-01
   0.120984E-03   0.198195E+08   0.198195E+08   0.246253E+08   0.246228E+08   0.000000E+00   0.198195E+08   0.198195E+08   0.198267E+08  -0.474110E+00   0.105225E+08   0.105225E+08   0.676337E-01
   0.125085E-03   0.198193E+08   0.198193E+08   0.245051E+08   0.245024E+08   0.000000E+00   0.198193E+08   0.198193E+08   0.198264E+08  -0.474102E+00   0.105224E+08   0.105224E+08   0.699100E-01
   0.129325E-03   0.198190E+08   0.198190E+08   0.243772E+08   0.243744E+08   0.000000E+00   0.198190E+08   0.198190E+08   0.198262E+08  -0.474095E+00   0.105222E+08   0.105222E+08   0.722619E-01
   0.133708E-03   0.198188E+08   0.198188E+08   0.242412E+08   0.242382E+08   0.000000E+00   0.198188E+08   0.198188E+08   0.198258E+08  -0.474086E+00   0.105221E+08   0.105221E+08   0.746917E-01
   0.138240E-03   0.198185E+08   0.198185E+08   0.240966E+08   0.240933E+08   0.000000E+00   0.198185E+08   0.198185E+08   0.198255E+08  -0.474077E+00   0.105219E+08   0.105219E+08   0.772018E-01
   0.142926E-03   0.198181E+08   0.198181E+08   0.239428E+08   0.239394E+08   0.000000E+00   0.198181E+08   0.198181E+08   0.198251E+08  -0.474068E+00   0.105218E+08   0.105218E+08   0.797948E-01
   0.147770E-03   0.198178E+08   0.198178E+08   0.237795E+08   0.237758E+08   0.000000E+00   0.198178E+08   0.198178E+08   0.198248E+08  -0.474058E+00   0.105216E+08   0.105216E+08   0.824732E-01
   0.152779E-03   0.198175E+08   0.198174E+08   0.236060E+08   0.236021E+08   0.000000E+00   0.198175E+08   0.198175E+08   0.198243E+08  -0.474047E+00   0.105214E+08   0.105214E+08   0.852397E-01
   0.157958E-03   0.198171E+08   0.198171E+08   0.234218E+08   0.234177E+08   0.000000E+00   0.198171E+08   0.198171E+08   0.198239E+08  -0.474035E+00   0.105212E+08   0.105212E+08   0.880970E-01
   0.163312E-03   0.198167E+08   0.198167E+08   0.232264E+08   0.232221E+08   0.000000E+00   0.198167E+08   0.198167E+08   0.198234E+08  -0.474023E+00   0.105210E+08   0.105210E+08   0.910479E-01
   0.168847E-03   0.198162E+08   0.198162E+08   0.230192E+08   0.230147E+08   0.000000E+00   0.198162E+08   0.198162E+08   0.198230E+08  -0.474010E+00   0.105207E+08   0.105207E+08   0.940952E-01
   0.174570E-03   0.198158E+08   0.198158E+08   0.227996E+08   0.227948E+08   0.000000E+00   0.198158E+08   0.198158E+08   0.198224E+08  -0.473996E+00   0.105205E+08   0.105205E+08   0.972418E-01
   0.180487E-03   0.198153E+08   0.198153E+08   0.225669E+08   0.225619E+08   0.000000E+00   0.198153E+08   0.198153E+08   0.198219E+08  -0.473981E+00   0.105202E+08   0.105202E+08   0.100491E+00
   0.186605E-03   0.198147E+08   0.198147E+08   0.223207E+08   0.223154E+08   0.000000E+00   0.198147E+08   0.198147E+08   0.198213E+08  -0.473965E+00   0.105199E+08   0.105199E+08   0.103845E+00
   0.192930E-03   0.198142E+08   0.198142E+08   0.220602E+08   0.220546E+08   0.000000E+00   0.198142E+08   0.198142E+08   0.198206E+08  -0.473948E+00   0.105196E+08   0.105196E+08   0.107308E+00
   0.199469E-03   0.198136E+08   0.198136E+08   0.217848E+08   0.217789E+08   0.000000E+00   0.198136E+08   0.198136E+08   0.198199E+08  -0.473930E+00   0.105193E+08   0.105193E+08   0.110882E+00
   0.206230E-03   0.198129E+08   0.198129E+08   0.214939E+08   0.214877E+08   0.000000E+00   0.198129E+08   0.198129E+08   0.198192E+08  -0.473911E+00   0.105190E+08   0.105190E+08   0.114572E+00
   0.213220E-03   0.198122E+08   0.198122E+08   0.211869E+08   0.211805E+08   0.000000E+00   0.198122E+08   0.198122E+08   0.198184E+08  -0.473890E+00   0.105186E+08   0.105186E+08   0.118379E+00
   0.220448E-03   0.198115E+08   0.198115E+08   0.208633E+08   0.208565E+08   0.000000E+00   0.198115E+08   0.198115E+08   0.198176E+08  -0.473869E+00   0.105182E+08   0.105182E+08   0.122308E+00
   0.227920E-03   0.198107E+08   0.198107E+08   0.205224E+08   0.205153E+08   0.000000E+00   0.198107E+08   0.198107E+08   0.198167E+08  -0.473845E+00   0.105178E+08   0.105178E+08   0.126361E+00
   0.235645E-03   0.198099E+08   0.198099E+08   0.201636E+08   0.201562E+08   0.000000E+00   0.198099E+08   0.198099E+08   0.198158E+08  -0.473820E+00   0.105173E+08   0.105173E+08   0.130543E+00
   0.243632E-03   0.198090E+08   0.198090E+08   0.197865E+08   0.197789E+08   0.000000E+00   0.198090E+08   0.198090E+08   0.198148E+08  -0.473794E+00   0.105168E+08   0.105168E+08   0.134857E+00
   0.251890E-03   0.198080E+08   0.198080E+08   0.193907E+08   0.193827E+08   0.000000E+00   0.198080E+08   0.198080E+08   0.198137E+08  -0.473766E+00   0.105163E+08   0.105163E+08   0.139306E+00
   0.260428E-03   0.198070E+08   0.198070E+08   0.189756E+08   0.189674E+08   0.000000E+00   0.198070E+08   0.198070E+08   0.198126E+08  -0.473736E+00   0.105158E+08   0.105158E+08   0.143894E+00
   0.269255E-03   0.198059E+08   0.198059E+08   0.185411E+08   0.185325E+08   0.000000E+00   0.198059E+08   0.198059E+08   0.198113E+08  -0.473704E+00   0.105152E+08   0.105152E+08   0.148624E+00
   0.278382E-03   0.198048E+08   0.198048E+08   0.180868E+08   0.180779E+08   0.000000E+00   0.198048E+08   0.198048E+08   0.198101E+08  -0.473671E+00   0.105146E+08   0.105146E+08   0.153500E+00
   0.287817E-03   0.198035E+08   0.198035E+08   0.176126E+08   0.176035E+08   0.000000E+00   0.198035E+08   0.198035E+08   0.198087E+08  -0.473635E+00   0.105139E+08   0.105139E+08   0.158526E+00
   0.297573E-03   0.198022E+08   0.198022E+08   0.171185E+08   0.171092E+08   0.000000E+00   0.198022E+08   0.198022E+08   0.198072E+08  -0.473597E+00   0.105132E+08   0.105132E+08   0.163706E+00
   0.307659E-03   0.198008E+08   0.198008E+08   0.166046E+08   0.165951E+08   0.000000E+00   0.198008E+08   0.198008E+08   0.198057E+08  -0.473556E+00   0.105124E+08   0.105124E+08   0.169042E+00
   0.318088E-03   0.197993E+08   0.197993E+08   0.160713E+08   0.160616E+08   0.000000E+00   0.197993E+08   0.197993E+08   0.198040E+08  -0.473513E+00   0.105116E+08   0.105116E+08   0.174540E+00
   0.328869E-03   0.197978E+08   0.197977E+08   0.155189E+08   0.155090E+08   0.000000E+00   0.197978E+08   0.197978E+08   0.198023E+08  -0.473467E+00   0.105108E+08   0.105108E+08   0.180202E+00
   0.340016E-03   0.197961E+08   0.197961E+08   0.149481E+08   0.149382E+08   0.000000E+00   0.197961E+08   0.197961E+08   0.198004E+08  -0.473419E+00   0.105099E+08   0.105099E+08   0.186032E+00
   0.351541E-03   0.197943E+08   0.197943E+08   0.143598E+08   0.143498E+08   0.000000E+00   0.197943E+08   0.197943E+08   0.197985E+08  -0.473367E+00   0.105089E+08   0.105089E+08   0.192034E+00
   0.363457E-03   0.197924E+08   0.197924E+08   0.137552E+08   0.137451E+08   0.000000E+00   0.197924E+08   0.197924E+08   0.197964E+08  -0.473313E+00   0.105079E+08   0.105079E+08   0.198212E+00
   0.375776E-03   0.197903E+08   0.197903E+08   0.131354E+08   0.131255E+08   0.000000E+00   0.197903E+08   0.197903E+08   0.197942E+08  -0.473255E+00   0.105068E+08   0.105068E+08   0.204569E+00
   0.388513E-03   0.197882E+08   0.197881E+08   0.125023E+08   0.124925E+08   0.000000E+00   0.197882E+08   0.197882E+08   0.197918E+08  -0.473194E+00   0.105056E+08   0.105056E+08   0.211109E+00
   0.401682E-03   0.197859E+08   0.197858E+08   0.118577E+08   0.118481E+08   0.000000E+00   0.197859E+08   0.197859E+08   0.197893E+08  -0.473129E+00   0.105044E+08   0.105044E+08   0.217836E+00
