#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.663975E-04   0.237610E+06   0.237610E+06   0.316761E+06   0.316755E+06   0.000000E+00   0.237610E+06   0.237610E+06   0.246864E+06  -0.604487E+00   0.236533E+06   0.236533E+06   0.238827E+01
   0.686481E-04   0.237610E+06   0.237610E+06   0.316757E+06   0.316750E+06   0.000000E+00   0.237610E+06   0.237610E+06   0.246864E+06  -0.604486E+00   0.236533E+06   0.236533E+06   0.246922E+01
   0.709749E-04   0.237610E+06   0.237610E+06   0.316753E+06   0.316746E+06   0.000000E+00   0.237610E+06   0.237610E+06   0.246864E+06  -0.604486E+00   0.236533E+06   0.236533E+06   0.255291E+01
   0.733806E-04   0.237610E+06   0.237609E+06   0.316749E+06   0.316741E+06   0.000000E+00   0.237610E+06   0.237610E+06   0.246864E+06  -0.604485E+00   0.236533E+06   0.236533E+06   0.263943E+01
   0.758679E-04   0.237610E+06   0.237609E+06   0.316744E+06   0.316736E+06   0.000000E+00   0.237610E+06   0.237610E+06   0.246863E+06  -0.604484E+00   0.236533E+06   0.236533E+06   0.272890E+01
   0.784394E-04   0.237609E+06   0.237609E+06   0.316739E+06   0.316730E+06   0.000000E+00   0.237609E+06   0.237609E+06   0.246863E+06  -0.604483E+00   0.236533E+06   0.236532E+06   0.282139E+01
   0.810981E-04   0.237609E+06   0.237609E+06   0.316733E+06   0.316724E+06   0.000000E+00   0.237609E+06   0.237609E+06   0.246862E+06  -0.604482E+00   0.236532E+06   0.236532E+06   0.291702E+01
   0.838470E-04   0.237609E+06   0.237608E+06   0.316728E+06   0.316718E+06   0.000000E+00   0.237609E+06   0.237609E+06   0.246862E+06  -0.604481E+00   0.236532E+06   0.236532E+06   0.301588E+01
   0.866890E-04   0.237609E+06   0.237608E+06   0.316722E+06   0.316711E+06   0.000000E+00   0.237609E+06   0.237609E+06   0.246862E+06  -0.604480E+00   0.236532E+06   0.236532E+06   0.311810E+01
   0.896273E-04   0.237608E+06   0.237608E+06   0.316715E+06   0.316704E+06   0.000000E+00   0.237608E+06   0.237608E+06   0.246861E+06  -0.604478E+00   0.236532E+06   0.236531E+06   0.322379E+01
   0.926652E-04   0.237608E+06   0.237607E+06   0.316708E+06   0.316696E+06   0.000000E+00   0.237608E+06   0.237608E+06   0.246861E+06  -0.604477E+00   0.236531E+06   0.236531E+06   0.333305E+01
   0.958061E-04   0.237608E+06   0.237607E+06   0.316700E+06   0.316687E+06   0.000000E+00   0.237608E+06   0.237608E+06   0.246860E+06  -0.604476E+00   0.236531E+06   0.236531E+06   0.344602E+01
   0.990535E-04   0.237607E+06   0.237607E+06   0.316692E+06   0.316679E+06   0.000000E+00   0.237607E+06   0.237607E+06   0.246859E+06  -0.604474E+00   0.236531E+06   0.236530E+06   0.356281E+01
   0.102411E-03   0.237607E+06   0.237606E+06   0.316684E+06   0.316669E+06   0.000000E+00   0.237607E+06   0.237607E+06   0.246859E+06  -0.604472E+00   0.236530E+06   0.236530E+06   0.368357E+01
   0.105882E-03   0.237607E+06   0.237606E+06   0.316675E+06   0.316659E+06   0.000000E+00   0.237606E+06   0.237606E+06   0.246858E+06  -0.604471E+00   0.236530E+06   0.236530E+06   0.380841E+01
   0.109471E-03   0.237606E+06   0.237605E+06   0.316665E+06   0.316648E+06   0.000000E+00   0.237606E+06   0.237606E+06   0.246857E+06  -0.604469E+00   0.236529E+06   0.236529E+06   0.393749E+01
   0.113182E-03   0.237606E+06   0.237605E+06   0.316654E+06   0.316636E+06   0.000000E+00   0.237606E+06   0.237606E+06   0.246857E+06  -0.604467E+00   0.236529E+06   0.236529E+06   0.407094E+01
   0.117018E-03   0.237605E+06   0.237604E+06   0.316643E+06   0.316624E+06   0.000000E+00   0.237605E+06   0.237605E+06   0.246856E+06  -0.604465E+00   0.236528E+06   0.236528E+06   0.420891E+01
   0.120984E-03   0.237605E+06   0.237604E+06   0.316631E+06   0.316610E+06   0.000000E+00   0.237605E+06   0.237605E+06   0.246855E+06  -0.604462E+00   0.236528E+06   0.236528E+06   0.435156E+01
   0.125085E-03   0.237604E+06   0.237603E+06   0.316618E+06   0.316596E+06   0.000000E+00   0.237604E+06   0.237604E+06   0.246854E+06  -0.604460E+00   0.236527E+06   0.236527E+06   0.449904E+01
   0.129325E-03   0.237604E+06   0.237602E+06   0.316605E+06   0.316581E+06   0.000000E+00   0.237603E+06   0.237603E+06   0.246853E+06  -0.604457E+00   0.236527E+06   0.236526E+06   0.465152E+01
   0.133708E-03   0.237603E+06   0.237602E+06   0.316590E+06   0.316565E+06   0.000000E+00   0.237603E+06   0.237603E+06   0.246852E+06  -0.604454E+00   0.236526E+06   0.236526E+06   0.480917E+01
   0.138240E-03   0.237602E+06   0.237601E+06   0.316574E+06   0.316547E+06   0.000000E+00   0.237602E+06   0.237602E+06   0.246851E+06  -0.604451E+00   0.236525E+06   0.236525E+06   0.497216E+01
   0.142926E-03   0.237602E+06   0.237600E+06   0.316558E+06   0.316529E+06   0.000000E+00   0.237601E+06   0.237601E+06   0.246849E+06  -0.604448E+00   0.236525E+06   0.236524E+06   0.514067E+01
   0.147770E-03   0.237601E+06   0.237599E+06   0.316540E+06   0.316509E+06   0.000000E+00   0.237601E+06   0.237601E+06   0.246848E+06  -0.604445E+00   0.236524E+06   0.236524E+06   0.531489E+01
   0.152779E-03   0.237600E+06   0.237598E+06   0.316521E+06   0.316488E+06   0.000000E+00   0.237600E+06   0.237600E+06   0.246847E+06  -0.604441E+00   0.236523E+06   0.236523E+06   0.549501E+01
   0.157958E-03   0.237599E+06   0.237597E+06   0.316500E+06   0.316465E+06   0.000000E+00   0.237599E+06   0.237599E+06   0.246845E+06  -0.604437E+00   0.236522E+06   0.236522E+06   0.568123E+01
   0.163312E-03   0.237598E+06   0.237596E+06   0.316478E+06   0.316441E+06   0.000000E+00   0.237598E+06   0.237598E+06   0.246843E+06  -0.604433E+00   0.236521E+06   0.236521E+06   0.587377E+01
   0.168847E-03   0.237597E+06   0.237595E+06   0.316455E+06   0.316415E+06   0.000000E+00   0.237597E+06   0.237597E+06   0.246842E+06  -0.604429E+00   0.236520E+06   0.236520E+06   0.607282E+01
   0.174570E-03   0.237596E+06   0.237594E+06   0.316430E+06   0.316387E+06   0.000000E+00   0.237596E+06   0.237596E+06   0.246840E+06  -0.604424E+00   0.236519E+06   0.236519E+06   0.627862E+01
   0.180487E-03   0.237595E+06   0.237592E+06   0.316403E+06   0.316357E+06   0.000000E+00   0.237594E+06   0.237594E+06   0.246838E+06  -0.604419E+00   0.236518E+06   0.236517E+06   0.649139E+01
   0.186605E-03   0.237594E+06   0.237591E+06   0.316375E+06   0.316326E+06   0.000000E+00   0.237593E+06   0.237593E+06   0.246836E+06  -0.604413E+00   0.236517E+06   0.236516E+06   0.671137E+01
   0.192930E-03   0.237592E+06   0.237590E+06   0.316344E+06   0.316292E+06   0.000000E+00   0.237592E+06   0.237592E+06   0.246833E+06  -0.604407E+00   0.236516E+06   0.236515E+06   0.693880E+01
   0.199469E-03   0.237591E+06   0.237588E+06   0.316312E+06   0.316256E+06   0.000000E+00   0.237590E+06   0.237590E+06   0.246831E+06  -0.604401E+00   0.236514E+06   0.236513E+06   0.717393E+01
   0.206230E-03   0.237589E+06   0.237586E+06   0.316277E+06   0.316217E+06   0.000000E+00   0.237589E+06   0.237589E+06   0.246828E+06  -0.604394E+00   0.236513E+06   0.236512E+06   0.741703E+01
   0.213220E-03   0.237588E+06   0.237584E+06   0.316240E+06   0.316176E+06   0.000000E+00   0.237587E+06   0.237587E+06   0.246826E+06  -0.604387E+00   0.236511E+06   0.236510E+06   0.766836E+01
   0.220448E-03   0.237586E+06   0.237582E+06   0.316200E+06   0.316132E+06   0.000000E+00   0.237586E+06   0.237586E+06   0.246823E+06  -0.604380E+00   0.236509E+06   0.236508E+06   0.792820E+01
   0.227920E-03   0.237584E+06   0.237580E+06   0.316157E+06   0.316084E+06   0.000000E+00   0.237584E+06   0.237584E+06   0.246819E+06  -0.604371E+00   0.236507E+06   0.236506E+06   0.819683E+01
   0.235645E-03   0.237582E+06   0.237578E+06   0.316112E+06   0.316034E+06   0.000000E+00   0.237582E+06   0.237582E+06   0.246816E+06  -0.604363E+00   0.236506E+06   0.236504E+06   0.847457E+01
   0.243632E-03   0.237580E+06   0.237576E+06   0.316064E+06   0.315980E+06   0.000000E+00   0.237579E+06   0.237579E+06   0.246812E+06  -0.604353E+00   0.236503E+06   0.236502E+06   0.876171E+01
   0.251890E-03   0.237578E+06   0.237573E+06   0.316012E+06   0.315922E+06   0.000000E+00   0.237577E+06   0.237577E+06   0.246808E+06  -0.604343E+00   0.236501E+06   0.236500E+06   0.905857E+01
   0.260428E-03   0.237576E+06   0.237570E+06   0.315956E+06   0.315861E+06   0.000000E+00   0.237575E+06   0.237575E+06   0.246804E+06  -0.604333E+00   0.236499E+06   0.236498E+06   0.936547E+01
   0.269255E-03   0.237573E+06   0.237567E+06   0.315897E+06   0.315795E+06   0.000000E+00   0.237572E+06   0.237572E+06   0.246800E+06  -0.604321E+00   0.236496E+06   0.236495E+06   0.968278E+01
   0.278382E-03   0.237570E+06   0.237564E+06   0.315834E+06   0.315725E+06   0.000000E+00   0.237569E+06   0.237569E+06   0.246795E+06  -0.604309E+00   0.236494E+06   0.236492E+06   0.100108E+02
   0.287817E-03   0.237567E+06   0.237561E+06   0.315766E+06   0.315650E+06   0.000000E+00   0.237566E+06   0.237566E+06   0.246790E+06  -0.604296E+00   0.236491E+06   0.236489E+06   0.103499E+02
   0.297573E-03   0.237564E+06   0.237557E+06   0.315693E+06   0.315569E+06   0.000000E+00   0.237563E+06   0.237563E+06   0.246785E+06  -0.604282E+00   0.236487E+06   0.236486E+06   0.107006E+02
   0.307659E-03   0.237561E+06   0.237554E+06   0.315616E+06   0.315483E+06   0.000000E+00   0.237560E+06   0.237560E+06   0.246779E+06  -0.604267E+00   0.236484E+06   0.236482E+06   0.110630E+02
   0.318088E-03   0.237557E+06   0.237550E+06   0.315534E+06   0.315392E+06   0.000000E+00   0.237556E+06   0.237556E+06   0.246773E+06  -0.604252E+00   0.236481E+06   0.236479E+06   0.114378E+02
   0.328869E-03   0.237553E+06   0.237545E+06   0.315445E+06   0.315294E+06   0.000000E+00   0.237552E+06   0.237552E+06   0.246766E+06  -0.604235E+00   0.236477E+06   0.236475E+06   0.118252E+02
   0.340016E-03   0.237549E+06   0.237541E+06   0.315351E+06   0.315189E+06   0.000000E+00   0.237548E+06   0.237548E+06   0.246759E+06  -0.604216E+00   0.236473E+06   0.236470E+06   0.122257E+02
   0.351541E-03   0.237545E+06   0.237536E+06   0.315250E+06   0.315077E+06   0.000000E+00   0.237543E+06   0.237543E+06   0.246752E+06  -0.604197E+00   0.236468E+06   0.236466E+06   0.126398E+02
   0.363457E-03   0.237540E+06   0.237530E+06   0.315142E+06   0.314957E+06   0.000000E+00   0.237539E+06   0.237539E+06   0.246743E+06  -0.604176E+00   0.236464E+06   0.236461E+06   0.130679E+02
   0.375776E-03   0.237535E+06   0.237525E+06   0.315027E+06   0.314829E+06   0.000000E+00   0.237534E+06   0.237534E+06   0.246735E+06  -0.604154E+00   0.236459E+06   0.236456E+06   0.135104E+02
   0.388513E-03   0.237530E+06   0.237518E+06   0.314904E+06   0.314693E+06   0.000000E+00   0.237528E+06   0.237528E+06   0.246726E+06  -0.604131E+00   0.236453E+06   0.236450E+06   0.139679E+02
   0.401682E-03   0.237524E+06   0.237512E+06   0.314772E+06   0.314547E+06   0.000000E+00   0.237522E+06   0.237522E+06   0.246716E+06  -0.604105E+00   0.236448E+06   0.236445E+06   0.144409E+02
