1.738211176698623711e-02 4.215739420643354606e+03 -5.575688727438469883e+00 -2.009455534724791960e+03 1.300000000000000000e+01
2.945141047864370532e-02 3.455418389947491050e+03 9.130085098161660540e+01 8.424170328793154567e+02 3.300000000000000000e+01
4.189043332923508833e-02 2.579752292140835380e+03 2.641931668114876430e+01 -3.494285474932297575e+02 7.900000000000000000e+01
5.436837454080618165e-02 2.014070407789922001e+03 -8.955140285619116014e+01 -1.826326830897815512e+01 1.170000000000000000e+02
6.709179269147286240e-02 1.722534641815150508e+03 -4.239819857375614021e+01 -3.545054108388576708e+01 2.050000000000000000e+02
7.906028830909658800e-02 1.453771639692913595e+03 -2.086368138742938427e+01 1.966587576718434605e+02 2.350000000000000000e+02
9.134212272608749350e-02 1.146537671627258305e+03 -4.535125399344231978e-01 -8.202883988037760332e+01 3.690000000000000000e+02
1.036762715188662420e-01 8.900471818441558298e+02 -2.079587411058248136e+01 -3.873975735232182416e+01 4.330000000000000000e+02
1.161203601746208930e-01 8.023502219364746679e+02 -4.953696864370318309e+00 -6.211435240751004727e+01 5.850000000000000000e+02
1.284418909099373229e-01 7.428856719122090908e+02 1.039125745975888648e+01 1.445742514621324517e+02 6.790000000000000000e+02
1.405592364589596799e-01 6.245610411315428792e+02 1.171887188584519102e+01 -4.212001526701705956e+01 8.130000000000000000e+02
1.528879085095380397e-01 5.381482460818209574e+02 -1.547986180842262272e+01 -3.897171213740327289e+01 9.850000000000000000e+02
1.654374794108308400e-01 4.603585175464891677e+02 -2.245055899307421754e+01 3.747978431619613104e+01 1.183000000000000000e+03
1.776729418071751887e-01 4.067845312455248177e+02 -1.213293860771775279e+01 1.754875371622069835e+01 1.269000000000000000e+03
1.898591753287150741e-01 3.880671967059647613e+02 1.324388531466139618e+01 -2.784757166177154275e+01 1.537000000000000000e+03
2.021021560467512468e-01 3.606847021076931128e+02 -1.276144292068554975e+01 9.028544570686442228e+00 1.653000000000000000e+03
2.143703992684685700e-01 3.073632731480145139e+02 -5.330907727708471100e+00 -2.446928140109551819e+01 1.963000000000000000e+03
2.266685712461119495e-01 2.750154402883380840e+02 1.105996618196524589e-01 1.545904367445576888e+01 2.121000000000000000e+03
2.389979817456025779e-01 2.522666054036288585e+02 4.302909962711670921e+00 -1.798535871144268494e+00 2.413000000000000000e+03
2.513314966973230202e-01 2.383264104231747638e+02 -8.163998334678483459e+00 -3.195348177474345963e+00 2.635000000000000000e+03
2.635743753250157639e-01 2.221007773910567380e+02 -8.384391174457320517e+00 7.754632205491470032e+00 2.877000000000000000e+03
2.757713982113569329e-01 2.023131225748176973e+02 3.388354626215249965e+00 -4.416113972397979204e+00 3.169000000000000000e+03
2.881120265131774105e-01 1.896867476289066587e+02 -2.778139746085372064e+00 -1.284744839706959130e-01 3.507000000000000000e+03
3.003642723148961524e-01 1.731244212378581153e+02 1.977799850131218395e+00 4.118700473704828974e-02 3.685000000000000000e+03
3.126284265724824651e-01 1.612535408044156213e+02 5.868842011435545736e+00 -3.772945377224740326e+00 4.165000000000000000e+03
3.249982751341953802e-01 1.521416172720782640e+02 6.012773569551631558e-01 7.037613421581487394e+00 4.377000000000000000e+03
3.373428995657114515e-01 1.452204448323315944e+02 -9.264357033734338387e-01 9.275144873857188443e-01 4.855000000000000000e+03
3.495635182377118122e-01 1.310863411441668234e+02 -1.526104751090895162e+00 1.475095177106718047e+01 4.929000000000000000e+03
3.617878302046586003e-01 1.248574102704842232e+02 -1.633449976139210280e+00 3.248969787689803823e-02 5.581000000000000000e+03
3.739857006525697525e-01 1.182346255910644715e+02 3.265951731953642856e+00 5.639400731654859555e+00 5.679000000000000000e+03
3.863066149710030484e-01 1.123134360100465585e+02 4.053450945643260361e+00 -5.231337924062251510e+00 6.385000000000000000e+03
3.986206514546336566e-01 1.083109293573138956e+02 -8.569216998229963744e-01 3.132209862972178183e+00 6.553000000000000000e+03
4.109256450409854988e-01 1.011114423964896361e+02 -2.587279797782238155e-01 4.795321174223609262e+00 7.125000000000000000e+03
4.232245526996682439e-01 9.742337341418431151e+01 9.043539131690384592e-01 5.135922760707293255e-01 7.447000000000000000e+03
4.354883361750296888e-01 9.282542528009669525e+01 -3.216921046627692349e-02 6.488058079302418513e+00 7.929000000000000000e+03
4.477773490403011425e-01 8.691923358164791580e+01 -2.125993612564345270e+00 1.740256770456115820e+00 8.353000000000000000e+03
4.599885758528930446e-01 8.394230282876064564e+01 3.169583534023541649e+00 4.190342267767183770e+00 8.775000000000000000e+03
4.722481609019255622e-01 8.099290561776719244e+01 1.691965417018184814e+00 -1.732274087424008624e-01 9.313000000000000000e+03
4.845422928593006162e-01 7.648949011331578163e+01 -1.737858440731444576e+00 4.306037995035955745e+00 9.841000000000000000e+03
4.967758314204989145e-01 7.342106888513903584e+01 -6.202409954215472032e-01 5.030898602935612196e+00 1.019100000000000000e+04
5.090496585712509514e-01 7.002121526154436992e+01 -5.955859870837060255e-01 4.067811971283243899e+00 1.089700000000000000e+04
5.213393302533125828e-01 6.796776171882558515e+01 -1.730531766450938980e+00 7.794510765963436061e-01 1.130100000000000000e+04
5.336764342072569667e-01 6.496402951100962753e+01 -1.328516129155470071e-01 4.461115520793822675e+00 1.202500000000000000e+04
5.460018906414875195e-01 6.212082078501187965e+01 -1.054376012641612848e+00 4.326266128820506651e+00 1.242300000000000000e+04
5.582746664676744297e-01 6.121219143603564561e+01 -6.514974185378001881e-01 1.909531888310649794e+00 1.302100000000000000e+04
5.704836467567014902e-01 5.814138231891271857e+01 -1.872876179120153584e+00 1.497292614398773258e+00 1.340500000000000000e+04
5.827050477421528152e-01 5.606054895839452712e+01 7.422221424353030450e-01 2.810549189550186178e+00 1.424700000000000000e+04
5.949966092592182676e-01 5.462863727052680218e+01 -5.983951286593293117e-01 2.476933016954860456e+00 1.471300000000000000e+04
6.072810794928119593e-01 5.298398030305113338e+01 -2.879394921368865976e-02 2.493091677884574864e+00 1.548900000000000000e+04
6.195640960192183577e-01 5.077688363594192111e+01 4.652885837695588944e-01 4.814026208379539540e+00 1.591300000000000000e+04
6.318725718641450273e-01 5.001038279276813370e+01 8.988176683079425189e-01 4.813314511824559716e+00 1.687900000000000000e+04
6.441734799903116038e-01 4.728751579348443812e+01 -1.036731253768399474e+00 1.040571764302455682e+00 1.719300000000000000e+04
6.564797713783508959e-01 4.621458937878973217e+01 -1.322920106727819123e+00 1.438660576934085000e+00 1.815700000000000000e+04
6.686914796307175113e-01 4.505394208279124513e+01 4.358103283417344986e-01 9.180104980781805812e-02 1.833900000000000000e+04
6.809527720051307131e-01 4.358067107032037768e+01 -1.285806144833455122e-01 2.817159100813970252e+00 1.957300000000000000e+04
6.932444559397105133e-01 4.237919621399542791e+01 3.218816637698320160e-01 1.706871307654806547e+00 1.994100000000000000e+04
7.054525264494219128e-01 4.152741662460846328e+01 3.267297887932533174e-01 4.446386843865512972e+00 2.062900000000000000e+04
7.177279471803852395e-01 3.998167192708095996e+01 -6.197396180637921859e-01 3.645512634404992625e-01 2.165500000000000000e+04
7.300093350151545257e-01 3.867340414689312666e+01 -2.363128618489537813e-01 2.712611804276678917e+00 2.211300000000000000e+04
7.423152405224867634e-01 3.779544661045910203e+01 -7.352038932053827081e-01 1.639666434819785579e+00 2.318500000000000000e+04
7.545976291523092128e-01 3.672111501017496948e+01 -3.218868456969614222e-03 1.629665919701398735e+00 2.366700000000000000e+04
7.668242541727441353e-01 3.549184553974171052e+01 1.185305221921516272e-01 1.343317918363156727e+00 2.438500000000000000e+04
7.791532227191277915e-01 3.503429317072678373e+01 -1.098362340050906688e-01 2.590976718509772070e+00 2.574900000000000000e+04
7.914205555814117776e-01 3.403524003279076737e+01 -2.146476764018705741e-01 2.489673382467412210e+00 2.567500000000000000e+04
8.036946245254837917e-01 3.331742663410432925e+01 -1.521649799429867014e-02 2.454432388315276548e+00 2.740900000000000000e+04
8.159793500227521257e-01 3.250616370392419441e+01 -9.243803662714818181e-02 1.722761446731416068e+00 2.740500000000000000e+04
8.282032517041271191e-01 3.153117814440267708e+01 1.315925100539964976e-01 9.336241580783590788e-01 2.871700000000000000e+04
8.405128301308969485e-01 3.087286755894067269e+01 -6.459659801305800420e-02 1.534538470811777078e+00 2.959500000000000000e+04
8.528044062999269315e-01 3.028773274043534869e+01 -3.655388558377689057e-01 2.427072131194597748e+00 3.030100000000000000e+04
8.650383170353053153e-01 2.965863253074169492e+01 2.765577833842877142e-01 1.729053535003960862e+00 3.110100000000000000e+04
