1.738211176698623711e-02 5.974761471307949250e+03 -3.132828158552683817e+01 2.348080295163354236e+01 1.300000000000000000e+01
2.945141047864370532e-02 3.085516692172786406e+03 1.351694907537086863e+02 1.163207721701285209e+03 3.300000000000000000e+01
4.189043332923508833e-02 1.622461326641390542e+03 2.258101137151369642e+01 -8.209672097461191242e+01 7.900000000000000000e+01
5.436837454080618165e-02 9.036816120213840122e+02 -7.048862687288355744e+01 6.616151374173931288e+01 1.170000000000000000e+02
6.709179269147286240e-02 5.986541845414819818e+02 -2.835987244527278150e+01 1.214609156895757991e+01 2.050000000000000000e+02
7.906028830909658800e-02 4.113794574038023484e+02 -9.346015078424729339e+00 8.998171166593851922e+01 2.350000000000000000e+02
9.134212272608749350e-02 2.657510537510549398e+02 1.226746552425265868e+00 -1.887842642722388931e+01 3.690000000000000000e+02
1.036762715188662420e-01 1.700322392770746092e+02 -1.137105813306249225e+01 -1.156459848741732621e+01 4.330000000000000000e+02
1.161203601746208930e-01 1.340660206786388926e+02 2.063627518143748230e+00 -1.535787781732233981e+01 5.850000000000000000e+02
1.284418909099373229e-01 1.049752897303016681e+02 4.094606197734214525e+00 3.357260105066776390e+01 6.790000000000000000e+02
1.405592364589596799e-01 7.633777551172553899e+01 5.675566961707724900e+00 -3.420559476973639157e+00 8.130000000000000000e+02
1.528879085095380397e-01 5.864772564412624689e+01 -2.522926110084221740e+00 -5.927277915548601506e+00 9.850000000000000000e+02
1.654374794108308400e-01 4.514867549681346759e+01 -3.863972141315828779e+00 6.430536456360852249e+00 1.183000000000000000e+03
1.776729418071751887e-01 3.513673542367192937e+01 -2.312680411852174434e+00 6.184695136314603658e+00 1.269000000000000000e+03
1.898591753287150741e-01 3.204568114049480698e+01 2.389365924077811343e+00 -3.207844473147981823e+00 1.537000000000000000e+03
2.021021560467512468e-01 2.573800507235857538e+01 -4.423759166879042581e+00 -6.365994902796798804e-01 1.653000000000000000e+03
2.143703992684685700e-01 2.029243099945710682e+01 1.847759827637289742e+00 -1.812460353204431218e+00 1.963000000000000000e+03
2.266685712461119495e-01 1.672680420116239119e+01 -2.204412580869147043e+00 -1.340769460029867632e+00 2.121000000000000000e+03
2.389979817456025779e-01 1.493644469924918994e+01 8.750404578641596265e-01 -2.193341290710175140e-01 2.413000000000000000e+03
2.513314966973230202e-01 1.246813632090366397e+01 -6.336561036175533124e-01 -2.103749615152440189e+00 2.635000000000000000e+03
2.635743753250157639e-01 1.170891215667440477e+01 -4.927373528912134537e-01 1.786089033105719759e+00 2.877000000000000000e+03
2.757713982113569329e-01 9.493066393026472483e+00 -1.039173543437025948e+00 -1.340056021774221895e+00 3.169000000000000000e+03
2.881120265131774105e-01 8.286262219066269807e+00 1.225903673518682901e-01 1.180211213830431038e+00 3.507000000000000000e+03
3.003642723148961524e-01 7.376236793036448525e+00 -1.370944893175024992e+00 6.695030185790938893e-01 3.685000000000000000e+03
3.126284265724824651e-01 6.091001749802902765e+00 2.961863714050350094e-01 9.598396065019113577e-01 4.165000000000000000e+03
3.249982751341953802e-01 5.955147811806884128e+00 -8.258382405518122082e-01 -5.156424330918779608e-01 4.377000000000000000e+03
3.373428995657114515e-01 5.199920885543603433e+00 7.061193830517459302e-01 -1.529641905521381962e-01 4.855000000000000000e+03
3.495635182377118122e-01 4.096083370936781876e+00 9.392815460890212298e-02 4.870611612642994359e-01 4.929000000000000000e+03
3.617878302046586003e-01 4.293854340080100584e+00 -1.043189541493729555e+00 8.994884803043483590e-01 5.581000000000000000e+03
3.739857006525697525e-01 3.692892418357300421e+00 2.423186298043132625e-01 8.271280394303419659e-01 5.679000000000000000e+03
3.863066149710030484e-01 3.488361122894506394e+00 2.264100093595594956e-02 3.799104261480754086e-01 6.385000000000000000e+03
3.986206514546336566e-01 3.218110653479016925e+00 -1.006305603150991768e-01 -1.745034981460196200e-01 6.553000000000000000e+03
4.109256450409854988e-01 2.831612463693373272e+00 1.308529299424882053e+00 4.561099994498392651e-01 7.125000000000000000e+03
4.232245526996682439e-01 2.538366689319361935e+00 -1.269872223702111225e-01 2.480383354948997865e-01 7.447000000000000000e+03
