1.738211176698623711e-02 4.671284007580355819e+02 -1.353411818696435986e+01 3.311396488667622862e+02 1.300000000000000000e+01
2.945141047864370532e-02 1.282469823837671186e+02 -4.188403229325673299e-02 7.632743262509703186e+01 3.300000000000000000e+01
4.189043332923508833e-02 4.177967284219330679e+01 6.496026308413839212e-01 1.746469236181397822e+00 7.900000000000000000e+01
5.436837454080618165e-02 1.671816830281459687e+01 -4.873872612857141351e-01 4.819665285694248347e+00 1.170000000000000000e+02
6.709179269147286240e-02 8.908044096692643521e+00 5.500135318500042336e-01 5.930319323805499643e-01 2.050000000000000000e+02
7.906028830909658800e-02 4.982467456138107487e+00 -1.074994198806556722e-01 1.556378977440391109e+00 2.350000000000000000e+02
9.134212272608749350e-02 2.911827662602855415e+00 1.661369577378322138e-01 -5.263084394414995204e-01 3.690000000000000000e+02
1.036762715188662420e-01 2.069896543063928895e+00 -1.850697353004642220e-01 -1.925550338215315516e-01 4.330000000000000000e+02
1.161203601746208930e-01 1.659223557072318611e+00 6.557090418481043015e-02 -6.727441801879173455e-02 5.850000000000000000e+02
1.284418909099373229e-01 1.431758016907492603e+00 1.435408562283439771e-01 1.668559906330948084e-01 6.790000000000000000e+02
1.405592364589596799e-01 1.287368343372511159e+00 1.498455811569648632e-01 -1.116873427572639271e-01 8.130000000000000000e+02
1.528879085095380397e-01 1.173383633389145198e+00 -7.956504955830738871e-03 -5.164318793309953526e-02 9.850000000000000000e+02
1.654374794108308400e-01 1.127925105587332277e+00 9.946060109067428323e-02 3.888012647634250807e-02 1.183000000000000000e+03
1.776729418071751887e-01 1.074243676083906029e+00 -3.054346111142132447e-02 7.914910511689356165e-02 1.269000000000000000e+03
1.898591753287150741e-01 1.062636970886764010e+00 -5.520941687114325203e-03 -2.737020620347548408e-02 1.537000000000000000e+03
2.021021560467512468e-01 1.077675765163387700e+00 -4.598436766524321290e-02 1.712794315319349503e-01 1.653000000000000000e+03
2.143703992684685700e-01 1.043049644602752846e+00 -5.623068040682512730e-02 -4.321853719765884894e-02 1.963000000000000000e+03
2.266685712461119495e-01 9.632005252237876292e-01 4.949715156731395588e-02 3.774930594193756650e-02 2.121000000000000000e+03
2.389979817456025779e-01 9.958711372840841625e-01 8.932989940258272837e-03 6.170704032563215091e-03 2.413000000000000000e+03
2.513314966973230202e-01 1.016236537403846452e+00 -1.165993714379669477e-01 -6.069588334053700046e-02 2.635000000000000000e+03
2.635743753250157639e-01 9.966683188720957265e-01 3.506081747180249397e-02 1.069385418232157298e-01 2.877000000000000000e+03
2.757713982113569329e-01 1.017214515245335349e+00 4.188695083885126541e-02 2.999256799923398411e-03 3.169000000000000000e+03
2.881120265131774105e-01 1.029267380665014331e+00 -1.232485172660327359e-02 5.163397281657675086e-02 3.507000000000000000e+03
3.003642723148961524e-01 1.014901189951151528e+00 -3.238100596739908188e-02 -1.406016468924917683e-02 3.685000000000000000e+03
3.126284265724824651e-01 1.004384125865300348e+00 -1.413016797722900855e-02 4.178010079452977588e-02 4.165000000000000000e+03
3.249982751341953802e-01 9.915196068374634297e-01 5.054052659500238298e-02 -2.977315866179663234e-02 4.377000000000000000e+03
3.373428995657114515e-01 1.012619314529108250e+00 1.399266612178039736e-02 -2.529354750991057513e-02 4.855000000000000000e+03
3.495635182377118122e-01 9.945845607762071605e-01 3.823780867785414855e-03 2.057707929706987723e-02 4.929000000000000000e+03
3.617878302046586003e-01 9.998744187049573018e-01 9.106047538725778323e-04 -3.724119309598344224e-02 5.581000000000000000e+03
3.739857006525697525e-01 1.016744233889500526e+00 1.236393425181640977e-02 2.586521254134696579e-02 5.679000000000000000e+03
3.863066149710030484e-01 1.020299152533027387e+00 1.770327711651678224e-02 -4.874139946264137782e-03 6.385000000000000000e+03
3.986206514546336566e-01 9.949051191764366475e-01 3.484793687109693366e-02 -2.537950846572801199e-03 6.553000000000000000e+03
4.109256450409854988e-01 1.029882440582592151e+00 -4.771227586017057209e-02 3.010707550676645916e-02 7.125000000000000000e+03
4.232245526996682439e-01 1.007261347798255935e+00 5.456509658122979736e-03 -2.023128447815680710e-03 7.447000000000000000e+03
4.354883361750296888e-01 9.966458097721473397e-01 -4.351830700976654434e-03 -2.109403932313869481e-02 7.929000000000000000e+03
4.477773490403011425e-01 1.007902900942946989e+00 9.192902625829817848e-03 -1.993034824309419459e-02 8.353000000000000000e+03
4.599885758528930446e-01 1.018625372718506616e+00 -2.157340870438374109e-02 3.037048564102302547e-02 8.775000000000000000e+03
