1.738211176698623711e-02 2.533133810041370452e+03 -2.614064119364780225e+01 1.292454672934119117e+03 1.300000000000000000e+01
2.945141047864370532e-02 8.185158763388676562e+02 3.134033217387503711e+01 4.318048085439078818e+02 3.300000000000000000e+01
4.189043332923508833e-02 2.991905763623141183e+02 3.348031232440311644e+00 5.255974201053180472e+00 7.900000000000000000e+01
5.436837454080618165e-02 1.210367736401172039e+02 -8.463574896557179983e+00 1.931479545871268044e+01 1.170000000000000000e+02
6.709179269147286240e-02 6.268098122278662743e+01 -2.712865433029314044e+00 2.854997142009204403e+00 2.050000000000000000e+02
7.906028830909658800e-02 3.537638416929483753e+01 -4.181328037386529139e-01 9.535664702952651339e+00 2.350000000000000000e+02
9.134212272608749350e-02 1.897295172549074138e+01 2.906239766608779695e-01 -1.287120576871476185e+00 3.690000000000000000e+02
1.036762715188662420e-01 1.072680602996519639e+01 -8.251939298254663546e-01 -1.680196917686231362e-01 4.330000000000000000e+02
1.161203601746208930e-01 7.433902760912143748e+00 1.478042790234473380e-01 -5.996055979100044508e-01 5.850000000000000000e+02
1.284418909099373229e-01 5.228359724581732593e+00 3.095317843290577020e-01 1.585480523238606887e+00 6.790000000000000000e+02
1.405592364589596799e-01 3.668257405401585736e+00 3.642155738040674939e-01 8.995503633022139400e-02 8.130000000000000000e+02
1.528879085095380397e-01 2.821840889142274822e+00 -3.676123452171539685e-02 -3.335495427866723706e-01 9.850000000000000000e+02
1.654374794108308400e-01 2.236035101959593874e+00 -2.469379167597909319e-01 2.734694181879331332e-01 1.183000000000000000e+03
1.776729418071751887e-01 1.824328863141183366e+00 -1.354335029893828368e-01 2.013551398611631571e-01 1.269000000000000000e+03
1.898591753287150741e-01 1.717285959485180147e+00 1.494838427380151546e-01 -5.306014686190897028e-02 1.537000000000000000e+03
2.021021560467512468e-01 1.495438343918892077e+00 -1.109698359635389875e-01 8.709289388279786714e-02 1.653000000000000000e+03
2.143703992684685700e-01 1.339360150490698231e+00 9.630328194376046314e-02 1.056886822346506452e-02 1.963000000000000000e+03
2.266685712461119495e-01 1.301241734247231774e+00 -6.747949985551594809e-02 -5.799772392360010714e-02 2.121000000000000000e+03
2.389979817456025779e-01 1.267934269730400354e+00 -2.585003083581454558e-02 -3.078529925719669658e-02 2.413000000000000000e+03
2.513314966973230202e-01 1.180412815549627625e+00 -4.645149687551054785e-02 -1.588512536163604050e-01 2.635000000000000000e+03
2.635743753250157639e-01 1.151138389980686627e+00 -4.772601774999960661e-02 1.209592318431491204e-01 2.877000000000000000e+03
2.757713982113569329e-01 1.115028270051266590e+00 2.802335048451976701e-02 -1.164034789855346447e-01 3.169000000000000000e+03
2.881120265131774105e-01 1.094175459628093039e+00 2.328967072581153777e-02 3.612402271829214667e-02 3.507000000000000000e+03
3.003642723148961524e-01 1.098281794666161826e+00 4.875946784900186265e-02 -4.247427549120758733e-02 3.685000000000000000e+03
3.126284265724824651e-01 1.045255894205548541e+00 4.651251759215534881e-02 -3.891286308280367257e-02 4.165000000000000000e+03
3.249982751341953802e-01 1.068867083484161373e+00 -2.440050367313488164e-02 5.215833550983670769e-02 4.377000000000000000e+03
3.373428995657114515e-01 1.041709116794727441e+00 6.691850423280282234e-02 -3.606772642225434394e-02 4.855000000000000000e+03
3.495635182377118122e-01 1.022913467062902759e+00 -2.602722220717014825e-02 6.125964499437380056e-02 4.929000000000000000e+03
3.617878302046586003e-01 1.040602174796800616e+00 4.083529232974018874e-02 -1.182052672519682754e-02 5.581000000000000000e+03
3.739857006525697525e-01 1.024005738533074084e+00 -6.693340050399297463e-03 7.736497878473401479e-02 5.679000000000000000e+03
3.863066149710030484e-01 1.018416943635860772e+00 -2.462563496654579173e-02 -6.357413947862669557e-02 6.385000000000000000e+03
3.986206514546336566e-01 9.995567568065047981e-01 -1.332620705927974915e-02 3.690511751822545677e-02 6.553000000000000000e+03
4.109256450409854988e-01 1.015657123504831283e+00 -3.272236405371460599e-02 5.328895571120572869e-03 7.125000000000000000e+03
4.232245526996682439e-01 1.019912562123359123e+00 2.202996454451239608e-02 -8.189458478841355610e-03 7.447000000000000000e+03
4.354883361750296888e-01 1.008169187278565859e+00 -2.502420957282799896e-02 2.479929718152826951e-02 7.929000000000000000e+03
4.477773490403011425e-01 9.986013421118443700e-01 -5.611667011191450415e-03 1.119725351844633697e-02 8.353000000000000000e+03
4.599885758528930446e-01 1.000675248224633496e+00 4.093320208340223837e-02 1.026927673922618453e-02 8.775000000000000000e+03
4.722481609019255622e-01 1.029080236211447730e+00 -2.756674831407720030e-02 -9.925461362327005210e-03 9.313000000000000000e+03
4.845422928593006162e-01 1.011776225503054460e+00 1.986113003190193016e-02 1.379574201392695220e-03 9.841000000000000000e+03
4.967758314204989145e-01 1.018445383443979946e+00 2.603497638317101622e-03 2.684021895781147499e-02 1.019100000000000000e+04
