1.053192228997e-05	9.999999565752e-01	1.111605282296e+00	1.059562736020e+00	1.059562702563e+00	9.386244857406e-01
1.077724227458e-05	9.999999545287e-01	1.111605156314e+00	1.059562730697e+00	1.059562695658e+00	9.386244006538e-01
1.102827649569e-05	9.999999523859e-01	1.111605024395e+00	1.059562725029e+00	1.059562688350e+00	9.386243115062e-01
1.128515805497e-05	9.999999501423e-01	1.111604886259e+00	1.059562719147e+00	1.059562680732e+00	9.386242181774e-01
1.154802315443e-05	9.999999477921e-01	1.111604741613e+00	1.059562713027e+00	1.059562672802e+00	9.386241205217e-01
1.181701116863e-05	9.999999453315e-01	1.111604590150e+00	1.059562706587e+00	1.059562664483e+00	9.386240181939e-01
1.209226471856e-05	9.999999427549e-01	1.111604431549e+00	1.059562699802e+00	1.059562655701e+00	9.386239110389e-01
1.237392974730e-05	9.999999400567e-01	1.111604265473e+00	1.059562692722e+00	1.059562646523e+00	9.386237988229e-01
1.266215559739e-05	9.999999372320e-01	1.111604091570e+00	1.059562685283e+00	1.059562636926e+00	9.386236813190e-01
1.295709508998e-05	9.999999342743e-01	1.111603909472e+00	1.059562677538e+00	1.059562626905e+00	9.386235583123e-01
1.325890460589e-05	9.999999311764e-01	1.111603718792e+00	1.059562669454e+00	1.059562616429e+00	9.386234295086e-01
1.356774416853e-05	9.999999279332e-01	1.111603519125e+00	1.059562660968e+00	1.059562605433e+00	9.386232946659e-01
1.388377752871e-05	9.999999245367e-01	1.111603310047e+00	1.059562652090e+00	1.059562593952e+00	9.386231534384e-01
1.420717225152e-05	9.999999209799e-01	1.111603091117e+00	1.059562642727e+00	1.059562581843e+00	9.386230054931e-01
1.453809980510e-05	9.999999172560e-01	1.111602861869e+00	1.059562632900e+00	1.059562569153e+00	9.386228505761e-01
1.487673565164e-05	9.999999133562e-01	1.111602621816e+00	1.059562622637e+00	1.059562555888e+00	9.386226883752e-01
1.522325934033e-05	9.999999092730e-01	1.111602370451e+00	1.059562611894e+00	1.059562542001e+00	9.386225185027e-01
1.557785460264e-05	9.999999049972e-01	1.111602107239e+00	1.059562600642e+00	1.059562527435e+00	9.386223406426e-01
1.594070944965e-05	9.999999005196e-01	1.111601831622e+00	1.059562589079e+00	1.059562512418e+00	9.386221546108e-01
1.631201627181e-05	9.999998958316e-01	1.111601543016e+00	1.059562576934e+00	1.059562496675e+00	9.386219598150e-01
1.669197194091e-05	9.999998909218e-01	1.111601240808e+00	1.059562564190e+00	1.059562480133e+00	9.386217557551e-01
1.708077791448e-05	9.999998857816e-01	1.111600924358e+00	1.059562551054e+00	1.059562463049e+00	9.386215423205e-01
1.747864034259e-05	9.999998803983e-01	1.111600592994e+00	1.059562536908e+00	1.059562444763e+00	9.386213184458e-01
1.788577017717e-05	9.999998747617e-01	1.111600246014e+00	1.059562521838e+00	1.059562425350e+00	9.386210837336e-01
1.830238328384e-05	9.999998688594e-01	1.111599882681e+00	1.059562506580e+00	1.059562405557e+00	9.386208385123e-01
1.872870055639e-05	9.999998626791e-01	1.111599502225e+00	1.059562490318e+00	1.059562384510e+00	9.386205814164e-01
1.916494803388e-05	9.999998562071e-01	1.111599103838e+00	1.059562473389e+00	1.059562362586e+00	9.386203123157e-01
1.961135702049e-05	9.999998494304e-01	1.111598686676e+00	1.059562455917e+00	1.059562339887e+00	9.386200307830e-01
2.006816420819e-05	9.999998423344e-01	1.111598249854e+00	1.059562437139e+00	1.059562315645e+00	9.386197355242e-01
2.053561180218e-05	9.999998349036e-01	1.111597792446e+00	1.059562417743e+00	1.059562290525e+00	9.386194265999e-01
2.101394764937e-05	9.999998271229e-01	1.111597313481e+00	1.059562397527e+00	1.059562264318e+00	9.386191032058e-01
2.150342536975e-05	9.999998189757e-01	1.111596811943e+00	1.059562375916e+00	1.059562236438e+00	9.386187641464e-01
2.200430449090e-05	9.999998104441e-01	1.111596286769e+00	1.059562353427e+00	1.059562207371e+00	9.386184092300e-01
2.251685058555e-05	9.999998015106e-01	1.111595736844e+00	1.059562330069e+00	1.059562177135e+00	9.386180377897e-01
2.304133541243e-05	9.999997921563e-01	1.111595161002e+00	1.059562305489e+00	1.059562145346e+00	9.386176487116e-01
2.357803706032e-05	9.999997823607e-01	1.111594558022e+00	1.059562279677e+00	1.059562111982e+00	9.386172412296e-01
2.412724009557e-05	9.999997721037e-01	1.111593926625e+00	1.059562252640e+00	1.059562077043e+00	9.386168145393e-01
2.468923571287e-05	9.999997613634e-01	1.111593265472e+00	1.059562224341e+00	1.059562040477e+00	9.386163677573e-01
2.526432188975e-05	9.999997501167e-01	1.111592573159e+00	1.059562194753e+00	1.059562002217e+00	9.386158999493e-01
2.585280354450e-05	9.999997383400e-01	1.111591848220e+00	1.059562163998e+00	1.059561962389e+00	9.386154103192e-01
2.645499269790e-05	9.999997260081e-01	1.111591089115e+00	1.059562131509e+00	1.059561920399e+00	9.386148973380e-01
2.707120863860e-05	9.999997130954e-01	1.111590294236e+00	1.059562097500e+00	1.059561876436e+00	9.386143601844e-01
2.770177809245e-05	9.999996995741e-01	1.111589461896e+00	1.059562061885e+00	1.059561830410e+00	9.386137977212e-01
2.834703539572e-05	9.999996854153e-01	1.111588590329e+00	1.059562024601e+00	1.059561782212e+00	9.386132087652e-01
2.900732267237e-05	9.999996705895e-01	1.111587677688e+00	1.059561985568e+00	1.059561731756e+00	9.386125920436e-01
2.968299001547e-05	9.999996550647e-01	1.111586722035e+00	1.059561944698e+00	1.059561678923e+00	9.386119462692e-01
3.037439567277e-05	9.999996388084e-01	1.111585721345e+00	1.059561901907e+00	1.059561623607e+00	9.386112700697e-01
3.108190623671e-05	9.999996217861e-01	1.111584673495e+00	1.059561857089e+00	1.059561565666e+00	9.386105619783e-01
3.180589683875e-05	9.999996039614e-01	1.111583576263e+00	1.059561810156e+00	1.059561505006e+00	9.386098205272e-01
3.254675134830e-05	9.999995852967e-01	1.111582427321e+00	1.059561761028e+00	1.059561441500e+00	9.386090441459e-01
3.330486257622e-05	9.999995657522e-01	1.111581224231e+00	1.059561709590e+00	1.059561375001e+00	9.386082311914e-01
3.408063248312e-05	9.999995452867e-01	1.111579964444e+00	1.059561655724e+00	1.059561305369e+00	9.386073798931e-01
3.487447239247e-05	9.999995238573e-01	1.111578645287e+00	1.059561599293e+00	1.059561232409e+00	9.386064884383e-01
3.568680320870e-05	9.999995014167e-01	1.111577263960e+00	1.059561540377e+00	1.059561156182e+00	9.386055551833e-01
3.651805564037e-05	9.999994779193e-01	1.111575817536e+00	1.059561478508e+00	1.059561076236e+00	9.386045777446e-01
3.736867042850e-05	9.999994533146e-01	1.111574302946e+00	1.059561413622e+00	1.059560992404e+00	9.386035541699e-01
3.823909858034e-05	9.999994275497e-01	1.111572716977e+00	1.059561346110e+00	1.059560905036e+00	9.386024827713e-01
3.912980160839e-05	9.999994005705e-01	1.111571056267e+00	1.059561274897e+00	1.059560813045e+00	9.386013603656e-01
4.004125177520e-05	9.999993723208e-01	1.111569317292e+00	1.059561200564e+00	1.059560716917e+00	9.386001852610e-01
4.097393234372e-05	9.999993427389e-01	1.111567496365e+00	1.059561122829e+00	1.059560616412e+00	9.385989549298e-01
4.192833783351e-05	9.999993117632e-01	1.111565589624e+00	1.059561041171e+00	1.059560510897e+00	9.385976663439e-01
4.290497428301e-05	9.999992793274e-01	1.111563593024e+00	1.059560955963e+00	1.059560400679e+00	9.385963173203e-01
4.390435951779e-05	9.999992453634e-01	1.111561502331e+00	1.059560866511e+00	1.059560285054e+00	9.385949044628e-01
4.492702342513e-05	9.999992097982e-01	1.111559313111e+00	1.059560772968e+00	1.059560164123e+00	9.385934251837e-01
4.597350823497e-05	9.999991725571e-01	1.111557020721e+00	1.059560674993e+00	1.059560037461e+00	9.385918761636e-01
4.704436880741e-05	9.999991335608e-01	1.111554620299e+00	1.059560572349e+00	1.059559904748e+00	9.385902540751e-01
4.814017292689e-05	9.999990927269e-01	1.111552106754e+00	1.059560464846e+00	1.059559765786e+00	9.385885555403e-01
4.926150160327e-05	9.999990499683e-01	1.111549474755e+00	1.059560352299e+00	1.059559620300e+00	9.385867769616e-01
5.040894937985e-05	9.999990051945e-01	1.111546718721e+00	1.059560234480e+00	1.059559467976e+00	9.385849145915e-01
5.158312464864e-05	9.999989583107e-01	1.111543832806e+00	1.059560111122e+00	1.059559308482e+00	9.385829644709e-01
5.278464997290e-05	9.999989092175e-01	1.111540810891e+00	1.059559981926e+00	1.059559141479e+00	9.385809224330e-01
5.401416241726e-05	9.999988578105e-01	1.111537646565e+00	1.059559846619e+00	1.059558966562e+00	9.385787841257e-01
5.527231388549e-05	9.999988039804e-01	1.111534333119e+00	1.059559705009e+00	1.059558783466e+00	9.385765451018e-01
5.655977146617e-05	9.999987476137e-01	1.111530863526e+00	1.059559556691e+00	1.059558591708e+00	9.385742005362e-01
5.787721778633e-05	9.999986885904e-01	1.111527230427e+00	1.059559401262e+00	1.059558390811e+00	9.385717453774e-01
5.922535137346e-05	9.999986267856e-01	1.111523426119e+00	1.059559238141e+00	1.059558180060e+00	9.385691741163e-01
6.060488702583e-05	9.999985620675e-01	1.111519442533e+00	1.059559067332e+00	1.059557959394e+00	9.385664816894e-01
6.201655619150e-05	9.999984942997e-01	1.111515271222e+00	1.059558888651e+00	1.059557728497e+00	9.385636625593e-01
6.346110735614e-05	9.999984233383e-01	1.111510903339e+00	1.059558701823e+00	1.059557486989e+00	9.385607108362e-01
6.493930643992e-05	9.999983490325e-01	1.111506329623e+00	1.059558506289e+00	1.059557234204e+00	9.385576201100e-01
6.645193720354e-05	9.999982712244e-01	1.111501540375e+00	1.059558301507e+00	1.059556969480e+00	9.385543837040e-01
6.799980166386e-05	9.999981897493e-01	1.111496525438e+00	1.059558087154e+00	1.059556692349e+00	9.385509948377e-01
6.958372051911e-05	9.999981044342e-01	1.111491274179e+00	1.059557862901e+00	1.059556402369e+00	9.385474464813e-01
7.120453358403e-05	9.999980150983e-01	1.111485775462e+00	1.059557627446e+00	1.059556098064e+00	9.385437302554e-01
7.286310023516e-05	9.999979215520e-01	1.111480017628e+00	1.059557381386e+00	1.059555779946e+00	9.385398394071e-01
7.456029986649e-05	9.999978235970e-01	1.111473988468e+00	1.059557123622e+00	1.059555446691e+00	9.385357650658e-01
7.629703235573e-05	9.999977210258e-01	1.111467675197e+00	1.059556853554e+00	1.059555097599e+00	9.385314985711e-01
7.807421854143e-05	9.999976136203e-01	1.111461064429e+00	1.059556571061e+00	1.059554732347e+00	9.385270313091e-01
7.989280071125e-05	9.999975011532e-01	1.111454142147e+00	1.059556274795e+00	1.059554349425e+00	9.385223530494e-01
8.175374310150e-05	9.999973833854e-01	1.111446893674e+00	1.059555965017e+00	1.059553948905e+00	9.385174547801e-01
8.365803240849e-05	9.999972600674e-01	1.111439303642e+00	1.059555640446e+00	1.059553529318e+00	9.385123254833e-01
8.560667831160e-05	9.999971309374e-01	1.111431355958e+00	1.059555300393e+00	1.059553089769e+00	9.385069542639e-01
8.760071400869e-05	9.999969957217e-01	1.111423033772e+00	1.059554944522e+00	1.059552629717e+00	9.385013301466e-01
8.964119676389e-05	9.999968541333e-01	1.111414319441e+00	1.059554572010e+00	1.059552148116e+00	9.384954411076e-01
