1.0534812274e-05	8.1326388623e-03
1.0780199575e-05	8.3147739857e-03
1.1031302680e-05	8.5009895723e-03
1.1288254728e-05	8.6913744908e-03
1.1551191959e-05	8.8860215106e-03
1.1820253784e-05	9.0850304088e-03
1.2095582864e-05	9.2884947919e-03
1.2377325182e-05	9.4965156504e-03
1.2665630122e-05	9.7091925806e-03
1.2960650547e-05	9.9266363202e-03
1.3262542880e-05	1.0148948396e-02
1.3571467189e-05	1.0376239721e-02
1.3887587269e-05	1.0608621510e-02
1.4211070732e-05	1.0846207056e-02
1.4542089093e-05	1.1089112752e-02
1.4880817862e-05	1.1337458813e-02
1.5227436638e-05	1.1591367029e-02
1.5582129202e-05	1.1850960873e-02
1.5945083617e-05	1.2116369221e-02
1.6316492327e-05	1.2387720774e-02
1.6696552257e-05	1.2665149476e-02
1.7085464919e-05	1.2948790802e-02
1.7483436522e-05	1.3238784633e-02
1.7890678074e-05	1.3535272702e-02
1.8307405500e-05	1.3838400891e-02
1.8733839755e-05	1.4148316699e-02
1.9170206940e-05	1.4465173462e-02
1.9616738422e-05	1.4789126427e-02
2.0073670959e-05	1.5120334759e-02
2.0541246822e-05	1.5458959143e-02
2.1019713925e-05	1.5805168159e-02
2.1509325959e-05	1.6159129063e-02
2.2010342523e-05	1.6521016755e-02
2.2523029261e-05	1.6891009317e-02
2.3047658008e-05	1.7269289126e-02
2.3584506928e-05	1.7656038341e-02
2.4133860666e-05	1.8051448941e-02
2.4696010496e-05	1.8455714320e-02
2.5271254478e-05	1.8869033765e-02
2.5859897614e-05	1.9291608335e-02
2.6462252009e-05	1.9723646207e-02
2.7078637041e-05	2.0165358855e-02
2.7709379524e-05	2.0616963690e-02
2.8354813888e-05	2.1078681598e-02
2.9015282349e-05	2.1550738988e-02
2.9691135097e-05	2.2033367054e-02
3.0382730477e-05	2.2526803094e-02
3.1090435184e-05	2.3031288885e-02
3.1814624450e-05	2.3547071621e-02
3.2555682252e-05	2.4074404774e-02
3.3314001508e-05	2.4613546274e-02
3.4089984288e-05	2.5164760606e-02
3.4884042028e-05	2.5728318314e-02
3.5696595750e-05	2.6304495534e-02
3.6528076279e-05	2.6893574748e-02
3.7378924478e-05	2.7495844913e-02
3.8249591478e-05	2.8111601300e-02
3.9140538917e-05	2.8741145789e-02
4.0052239187e-05	2.9384786880e-02
4.0985175686e-05	3.0042840169e-02
4.1939843066e-05	3.0715628404e-02
4.2916747507e-05	3.1403481383e-02
4.3916406976e-05	3.2106735931e-02
4.4939351504e-05	3.2825737071e-02
4.5986123472e-05	3.3560837263e-02
4.7057277891e-05	3.4312396732e-02
4.8153382702e-05	3.5080783705e-02
4.9275019073e-05	3.5866374915e-02
5.0422781712e-05	3.6669555087e-02
5.1597279177e-05	3.7490718202e-02
5.2799134203e-05	3.8330266241e-02
5.4028984028e-05	3.9188610846e-02
5.5287480736e-05	4.0066172747e-02
5.6575291598e-05	4.0963381322e-02
5.7893099429e-05	4.1880676538e-02
5.9241602947e-05	4.2818507832e-02
6.0621517147e-05	4.3777334144e-02
6.2033573678e-05	4.4757625502e-02
6.3478521231e-05	4.5759861665e-02
6.4957125936e-05	4.6784533813e-02
6.6470171769e-05	4.7832143758e-02
6.8018460967e-05	4.8903204100e-02
