#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       1.052849924075e-05      -4.132754126258e-04      -3.100018474785e-04      -3.100018591860e-04      -3.100168356408e-04      -3.100738201450e-04       5.968040793729e-01       5.963802059839e-01 
       1.077373949229e-05      -4.327494870656e-04      -3.246117724503e-04      -3.246117852873e-04      -3.246274594463e-04      -3.246871351478e-04       5.968040504697e-01       5.963801812874e-01 
       1.102469212312e-05      -4.531410541356e-04      -3.399102383933e-04      -3.399102524688e-04      -3.399266564309e-04      -3.399891507016e-04       5.968040159663e-01       5.963801512142e-01 
       1.128149019164e-05      -4.744933300381e-04      -3.559296981257e-04      -3.559297135591e-04      -3.559468808604e-04      -3.560123271281e-04       5.968039814447e-01       5.963801211988e-01 
       1.154426985559e-05      -4.968515630812e-04      -3.727041324653e-04      -3.727041493876e-04      -3.727221150622e-04      -3.727906531001e-04       5.968039487152e-01       5.963800933747e-01 
       1.181317044422e-05      -5.202631187892e-04      -3.902691144488e-04      -3.902691330036e-04      -3.902879336452e-04      -3.903597098755e-04       5.968039061830e-01       5.963800557888e-01 
       1.208833453219e-05      -5.447776148473e-04      -4.086619109335e-04      -4.086619312782e-04      -4.086816051063e-04      -4.087567729219e-04       5.968038681296e-01       5.963800230211e-01 
       1.236990801514e-05      -5.704469865855e-04      -4.279215321399e-04      -4.279215544477e-04      -4.279421413737e-04      -4.280208614715e-04       5.968038294779e-01       5.963799899469e-01 
       1.265804018705e-05      -5.973256142961e-04      -4.480888277995e-04      -4.480888522594e-04      -4.481103939561e-04      -4.481928346884e-04       5.968037869711e-01       5.963799532551e-01 
       1.295288381942e-05      -6.254704409163e-04      -4.692065757629e-04      -4.692066025825e-04      -4.692291425547e-04      -4.693154802994e-04       5.968037416884e-01       5.963799141052e-01 
       1.325459524223e-05      -6.549410875553e-04      -4.913195692846e-04      -4.913195986920e-04      -4.913431823509e-04      -4.914336018976e-04       5.968036937209e-01       5.963798725226e-01 
       1.356333442690e-05      -6.857999862789e-04      -5.144747173931e-04      -5.144747496375e-04      -5.144994243782e-04      -5.145941193342e-04       5.968036483249e-01       5.963798338336e-01 
       1.387926507100e-05      -7.181124822909e-04      -5.387211222054e-04      -5.387211575599e-04      -5.387469728359e-04      -5.388461460515e-04       5.968035912661e-01       5.963797835906e-01 
       1.420255468516e-05      -7.519470303894e-04      -5.641102268064e-04      -5.641102655720e-04      -5.641372729794e-04      -5.642411369971e-04       5.968035375206e-01       5.963797371654e-01 
       1.453337468181e-05      -7.873752833322e-04      -5.906958827718e-04      -5.906959252777e-04      -5.907241786360e-04      -5.908329561590e-04       5.968034847724e-01       5.963796920842e-01 
       1.487190046609e-05      -8.244722521176e-04      -6.185344712151e-04      -6.185345178210e-04      -6.185640732576e-04      -6.186779976402e-04       5.968034228918e-01       5.963796382201e-01 
       1.521831152885e-05      -8.633165095495e-04      -6.476850561972e-04      -6.476851073000e-04      -6.477160233378e-04      -6.478353391076e-04       5.968033662411e-01       5.963795900824e-01 
       1.557279154181e-05      -9.039902780423e-04      -6.782094523556e-04      -6.782095083878e-04      -6.782418460332e-04      -6.783668094278e-04       5.968032992160e-01       5.963795317614e-01 
       1.593552845499e-05      -9.465796873248e-04      -7.101724185772e-04      -7.101724800155e-04      -7.102063028496e-04      -7.103371823931e-04       5.968032335635e-01       5.963794752917e-01 
       1.630671459628e-05      -9.911748867824e-04      -7.436417445115e-04      -7.436418118770e-04      -7.436771861475e-04      -7.438142632452e-04       5.968031626918e-01       5.963794140537e-01 
       1.668654677350e-05      -1.037870273992e-03      -7.786884228824e-04      -7.786884967467e-04      -7.787254914620e-04      -7.788690610312e-04       5.968030873253e-01       5.963793487898e-01 
       1.707522637868e-05      -1.086764683108e-03      -8.153867926187e-04      -8.153868736085e-04      -8.154255606331e-04      -8.155759317637e-04       5.968030080757e-01       5.963792801154e-01 
       1.747295949491e-05      -1.137961591350e-03      -8.538146955744e-04      -8.538147843768e-04      -8.538552385287e-04      -8.540127351767e-04       5.968029256362e-01       5.963792085899e-01 
       1.787995700555e-05      -1.191569342793e-03      -8.940536460095e-04      -8.940537433807e-04      -8.940960425233e-04      -8.942610042459e-04       5.968028425598e-01       5.963791372602e-01 
       1.829643470606e-05      -1.247701355572e-03      -9.361889891028e-04      -9.361890958667e-04      -9.362333210164e-04      -9.364061037278e-04       5.968027547719e-01       5.963790614964e-01 
       1.872261341843e-05      -1.306476384189e-03      -9.803100988862e-04      -9.803102159492e-04      -9.803564513613e-04      -9.805374281509e-04       5.968026625312e-01       5.963789819711e-01 
       1.915871910827e-05      -1.368018747306e-03      -1.026510552451e-03      -1.026510680807e-03      -1.026559014086e-03      -1.026748576052e-03       5.968025611133e-01       5.963788938003e-01 
       1.960498300456e-05      -1.432458633991e-03      -1.074888361942e-03      -1.074888502680e-03      -1.074939024865e-03      -1.075137582022e-03       5.968024595983e-01       5.963788062357e-01 
       2.006164172235e-05      -1.499932303249e-03      -1.125546128573e-03      -1.125546282888e-03      -1.125599088555e-03      -1.125807070757e-03       5.968023507871e-01       5.963787119576e-01 
       2.052893738813e-05      -1.570582443627e-03      -1.178591313804e-03      -1.178591483004e-03      -1.178646670359e-03      -1.178864528293e-03       5.968022401317e-01       5.963786164839e-01 
       2.100711776825e-05      -1.644558399904e-03      -1.234136415133e-03      -1.234136600655e-03      -1.234194271623e-03      -1.234422477840e-03       5.968021198390e-01       5.963785121367e-01 
       2.149643640026e-05      -1.722016567333e-03      -1.292299264156e-03      -1.292299467580e-03      -1.292359727894e-03      -1.292598777907e-03       5.968019968198e-01       5.963784059463e-01 
       2.199715272740e-05      -1.803120654446e-03      -1.353203230473e-03      -1.353203453519e-03      -1.353266412805e-03      -1.353516826231e-03       5.968018709329e-01       5.963782976984e-01 
       2.250953223607e-05      -1.888042029932e-03      -1.416977483977e-03      -1.416977728539e-03      -1.417043500391e-03      -1.417305822163e-03       5.968017361127e-01       5.963781810468e-01 
       2.303384659669e-05      -1.976960122246e-03      -1.483757301861e-03      -1.483757570015e-03      -1.483826272070e-03      -1.484101073707e-03       5.968015952527e-01       5.963780595772e-01 
       2.357037380767e-05      -2.070062752800e-03      -1.553684324849e-03      -1.553684618871e-03      -1.553756372868e-03      -1.554044253819e-03       5.968014459580e-01       5.963779302093e-01 
       2.411939834282e-05      -2.167546563828e-03      -1.626906882604e-03      -1.626907204993e-03      -1.626982136831e-03      -1.627283725888e-03       5.968012915457e-01       5.963777970510e-01 
       2.468121130224e-05      -2.269617383986e-03      -1.703580278823e-03      -1.703580632307e-03      -1.703658872091e-03      -1.703974828871e-03       5.968011290067e-01       5.963776563588e-01 
       2.525611056658e-05      -2.376490695055e-03      -1.783867142765e-03      -1.783867530351e-03      -1.783949212418e-03      -1.784280228937e-03       5.968009576896e-01       5.963775082917e-01 
       2.584440095505e-05      -2.488392074278e-03      -1.867937778734e-03      -1.867938203703e-03      -1.868023466641e-03      -1.868370268966e-03       5.968007805560e-01       5.963773552890e-01 
       2.644639438700e-05      -2.605557611330e-03      -1.955970479243e-03      -1.955970945203e-03      -1.956059931851e-03      -1.956423281837e-03       5.968005892659e-01       5.963771890620e-01 
       2.706241004731e-05      -2.728234549441e-03      -2.048152019664e-03      -2.048152530583e-03      -2.048245388012e-03      -2.048626085158e-03       5.968003982703e-01       5.963770248546e-01 
       2.769277455564e-05      -2.856681563069e-03      -2.144677884716e-03      -2.144678444906e-03      -2.144775324377e-03      -2.145174207744e-03       5.968001962971e-01       5.963768505487e-01 
       2.833782213959e-05      -2.991169463703e-03      -2.245752795538e-03      -2.245753409767e-03      -2.245854466659e-03      -2.246272416929e-03       5.967999784163e-01       5.963766615853e-01 
       2.899789481195e-05      -3.131981791818e-03      -2.351591180161e-03      -2.351591853653e-03      -2.351697247375e-03      -2.352135189017e-03       5.967997559110e-01       5.963764697347e-01 
       2.967334255196e-05      -3.279415246673e-03      -2.462417509808e-03      -2.462418248256e-03      -2.462528142114e-03      -2.462987045662e-03       5.967995233692e-01       5.963762690109e-01 
       3.036452349096e-05      -3.433780399507e-03      -2.578466841244e-03      -2.578467650912e-03      -2.578582211943e-03      -2.579063096406e-03       5.967992775897e-01       5.963760565085e-01 
       3.107180410225e-05      -3.595402342916e-03      -2.699985328863e-03      -2.699986216632e-03      -2.700105615402e-03      -2.700609550815e-03       5.967990201197e-01       5.963758339718e-01 
       3.179555939535e-05      -3.764621322761e-03      -2.827230719014e-03      -2.827231692413e-03      -2.827356102760e-03      -2.827884212881e-03       5.967987506264e-01       5.963756010521e-01 
       3.253617311491e-05      -3.941793448670e-03      -2.960472901392e-03      -2.960473968683e-03      -2.960603567413e-03      -2.961157032569e-03       5.967984678574e-01       5.963753566329e-01 
       3.329403794412e-05      -4.127291435092e-03      -3.099994490980e-03      -3.099995661216e-03      -3.100130627739e-03      -3.100710687843e-03       5.967981724225e-01       5.963751012865e-01 
       3.406955571295e-05      -4.321505359445e-03      -3.246091421026e-03      -3.246092704133e-03      -3.246233220032e-03      -3.246841177773e-03       5.967978643819e-01       5.963748351690e-01 
