#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       3.253617311491e-05      -1.439222253546e-03      -1.079964561598e-03      -1.079964632822e-03      -1.080353139981e-03      -1.080663239367e-03       6.009011295144e-01       5.997003744896e-01 
       3.329403794412e-05      -1.507014231766e-03      -1.130861396099e-03      -1.130861474195e-03      -1.131267809478e-03      -1.131592914297e-03       6.009008798420e-01       5.997001653892e-01 
       3.406955571295e-05      -1.577997629336e-03      -1.184156893053e-03      -1.184156978684e-03      -1.184581935836e-03      -1.184922790987e-03       6.009006184658e-01       5.996999464307e-01 
       3.486313761118e-05      -1.652322513598e-03      -1.239964094621e-03      -1.239964188513e-03      -1.240408594205e-03      -1.240765983330e-03       6.009003448202e-01       5.996997182251e-01 
       3.567520440644e-05      -1.730145992014e-03      -1.298401370643e-03      -1.298401473592e-03      -1.298866188540e-03      -1.299240936204e-03       6.009000581717e-01       5.996994776477e-01 
       3.650618666729e-05      -1.811632540620e-03      -1.359592669090e-03      -1.359592781972e-03      -1.360078702064e-03      -1.360471676066e-03       6.008997580313e-01       5.996992263199e-01 
       3.735652499153e-05      -1.896954347199e-03      -1.423667778944e-03      -1.423667902716e-03      -1.424175960155e-03      -1.424588073991e-03       6.008994437483e-01       5.996989631109e-01 
       3.822667023980e-05      -1.986291671551e-03      -1.490762605655e-03      -1.490762741367e-03      -1.491293905808e-03      -1.491726121284e-03       6.008991145409e-01       5.996986869619e-01 
       3.911708377461e-05      -2.079833221608e-03      -1.561019459248e-03      -1.561019608052e-03      -1.561574887744e-03      -1.562028217761e-03       6.008987699125e-01       5.996983982034e-01 
       4.002823770502e-05      -2.177776546951e-03      -1.634587356131e-03      -1.634587519292e-03      -1.635167962211e-03      -1.635643473730e-03       6.008984092023e-01       5.996980964051e-01 
       4.096061513689e-05      -2.280328450438e-03      -1.711622335056e-03      -1.711622513954e-03      -1.712229208925e-03      -1.712728026126e-03       6.008980310592e-01       5.996977793069e-01 
       4.191471042909e-05      -2.387705419862e-03      -1.792287788714e-03      -1.792287984874e-03      -1.792922062671e-03      -1.793445370314e-03       6.008976354835e-01       5.996974482211e-01 
       4.289102945557e-05      -2.500134076150e-03      -1.876754808734e-03      -1.876755023818e-03      -1.877417658235e-03      -1.877966705257e-03       6.008972213428e-01       5.996971016112e-01 
       4.389008987359e-05      -2.617851646153e-03      -1.965202549764e-03      -1.965202785597e-03      -1.965895194487e-03      -1.966471297825e-03       6.008967875397e-01       5.996967382276e-01 
       4.491242139822e-05      -2.741106455086e-03      -2.057818609003e-03      -2.057818867587e-03      -2.058542313857e-03      -2.059146862531e-03       6.008963332392e-01       5.996963578204e-01 
       4.595856608316e-05      -2.870158441009e-03      -2.154799424068e-03      -2.154799707598e-03      -2.155555500133e-03      -2.156189959619e-03       6.008958575359e-01       5.996959594943e-01 
       4.702907860816e-05      -3.005279694250e-03      -2.256350689668e-03      -2.256351000549e-03      -2.257140495074e-03      -2.257806411965e-03       6.008953593229e-01       5.996955415894e-01 
       4.812452657316e-05      -3.146755019631e-03      -2.362687793120e-03      -2.362688133991e-03      -2.363512733858e-03      -2.364211740840e-03       6.008948379184e-01       5.996951053982e-01 
       4.924549079914e-05      -3.294882526576e-03      -2.474036272438e-03      -2.474036646192e-03      -2.474897803038e-03      -2.475631624237e-03       6.008942917052e-01       5.996946473752e-01 
       5.039256563619e-05      -3.449974242857e-03      -2.590632292522e-03      -2.590632702333e-03      -2.591531916644e-03      -2.592302373325e-03       6.008937198417e-01       5.996941683856e-01 
       5.156635927856e-05      -3.612356760143e-03      -2.712723148206e-03      -2.712723597550e-03      -2.713662419077e-03      -2.714471435752e-03       6.008931210988e-01       5.996936669686e-01 
       5.276749408718e-05      -3.782371905058e-03      -2.840567786884e-03      -2.840568279575e-03      -2.841548307574e-03      -2.842397918561e-03       6.008924942351e-01       5.996931424156e-01 
       5.399660691963e-05      -3.960377442186e-03      -2.974437358313e-03      -2.974437898530e-03      -2.975460781851e-03      -2.976353138266e-03       6.008918376616e-01       5.996925923042e-01 
       5.525434946779e-05      -4.146747812550e-03      -3.114615790817e-03      -3.114616383153e-03      -3.115683820053e-03      -3.116621197374e-03       6.008911501706e-01       5.996920160058e-01 
       5.654138860342e-05      -4.341874892968e-03      -3.261400389215e-03      -3.261401038693e-03      -3.262514776469e-03      -3.263499582576e-03       6.008904304652e-01       5.996914137033e-01 
       5.785840673171e-05      -4.546168806170e-03      -3.415102470425e-03      -3.415103182544e-03      -3.416265016843e-03      -3.417299800700e-03       6.008896768460e-01       5.996907823436e-01 
       5.920610215308e-05      -4.760058756971e-03      -3.576048019635e-03      -3.576048800453e-03      -3.577260574264e-03      -3.578348035237e-03       6.008888874349e-01       5.996901208347e-01 
       6.058518943351e-05      -4.983993903821e-03      -3.744578383148e-03      -3.744579239284e-03      -3.745842841562e-03      -3.746985839438e-03       6.008880610162e-01       5.996894285279e-01 
       6.199639978331e-05      -5.218444278456e-03      -3.921050991916e-03      -3.921051930640e-03      -3.922369294598e-03      -3.923570860285e-03       6.008871956810e-01       5.996887037428e-01 
       6.344048144490e-05      -5.463901737372e-03      -4.105840119144e-03      -4.105841148427e-03      -4.107214249161e-03      -4.108477596389e-03       6.008862895886e-01       5.996879445410e-01 
       6.491820008948e-05      -5.720880960225e-03      -4.299337673131e-03      -4.299338801702e-03      -4.300769653564e-03      -4.302098191229e-03       6.008853407934e-01       5.996871497507e-01 
       6.643033922305e-05      -5.989920493309e-03      -4.501954030156e-03      -4.501955267592e-03      -4.503445920794e-03      -4.504843266417e-03       6.008843474889e-01       5.996863182713e-01 
       6.797770060178e-05      -6.271583830616e-03      -4.714118901157e-03      -4.714120257954e-03      -4.715672794529e-03      -4.717142788744e-03       6.008833070308e-01       5.996854460425e-01 
       6.956110465716e-05      -6.566460557733e-03      -4.936282246583e-03      -4.936283734271e-03      -4.937900263345e-03      -4.939446985479e-03       6.008822179668e-01       5.996845347872e-01 
       7.118139093098e-05      -6.875167523534e-03      -5.168915227499e-03      -5.168916858646e-03      -5.170599510915e-03      -5.172227295750e-03       6.008810774354e-01       5.996835782293e-01 
       7.283941852047e-05      -7.198350090784e-03      -5.412511202330e-03      -5.412512990849e-03      -5.414263911956e-03      -5.415977367984e-03       6.008798832896e-01       5.996825783690e-01 
       7.453606653380e-05      -7.536683410630e-03      -5.667586779518e-03      -5.667588740544e-03      -5.669410083667e-03      -5.671214112586e-03       6.008786326823e-01       5.996815301179e-01 
       7.627223455621e-05      -7.890873778229e-03      -5.934682905633e-03      -5.934685055815e-03      -5.936578972988e-03      -5.938478790847e-03       6.008773233806e-01       5.996804334003e-01 
       7.804884312696e-05      -8.261660028962e-03      -6.214366015116e-03      -6.214368372695e-03      -6.216337004770e-03      -6.218338164915e-03       6.008759524026e-01       5.996792848101e-01 
       7.986683422744e-05      -8.649815002955e-03      -6.507229230529e-03      -6.507231815519e-03      -6.509277280872e-03      -6.511385698575e-03       6.008745170030e-01       5.996780825889e-01 
       8.172717178059e-05      -9.056147070279e-03      -6.813893619833e-03      -6.813896454160e-03      -6.816020835636e-03      -6.818242814921e-03       6.008730139052e-01       5.996768232578e-01 
       8.363084216200e-05      -9.481501715195e-03      -7.135009510338e-03      -7.135012618031e-03      -7.137217948286e-03      -7.139560210793e-03       6.008714400208e-01       5.996755045119e-01 
       8.557885472291e-05      -9.926763196467e-03      -7.471257870773e-03      -7.471261278197e-03      -7.473549523025e-03      -7.476019239313e-03       6.008697919064e-01       5.996741232183e-01 
       8.757224232537e-05      -1.039285626892e-02      -7.823351750902e-03      -7.823355486968e-03      -7.825728526411e-03      -7.828333349922e-03       6.008680663226e-01       5.996726772569e-01 
       8.961206188986e-05      -1.088074797948e-02      -8.192037794507e-03      -8.192041890919e-03      -8.194501498085e-03      -8.197249601824e-03       6.008662597210e-01       5.996711640662e-01 
       9.169939495573e-05      -1.139144953602e-02      -8.578097820198e-03      -8.578102311698e-03      -8.580650128802e-03      -8.583550245220e-03       6.008643678975e-01       5.996695787354e-01 
       9.383534825458e-05      -1.192601825378e-02      -8.982350479550e-03      -8.982355404222e-03      -8.984992915810e-03      -8.988054379911e-03       6.008623869310e-01       5.996679183916e-01 
       9.602105429714e-05      -1.248555958122e-02      -9.405652988711e-03      -9.405658388349e-03      -9.408386891123e-03      -9.411619687364e-03       6.008603129609e-01       5.996661808188e-01 
       9.825767197367e-05      -1.307122919754e-02      -9.848902950134e-03      -9.848908870433e-03      -9.851729439575e-03      -9.855144252664e-03       6.008581412965e-01       5.996643605883e-01 
       1.005463871685e-04      -1.368423522260e-02      -1.031304024440e-02      -1.031304673566e-02      -1.031596018714e-02      -1.031956845719e-02       6.008558675801e-01       5.996624554154e-01 
       1.028884133887e-04      -1.432584047461e-02      -1.079904903228e-02      -1.079905614967e-02      -1.080206299818e-02      -1.080587698059e-02       6.008534865971e-01       5.996604601327e-01 
       1.052849924075e-04      -1.499736482245e-02      -1.130795983166e-02      -1.130796763550e-02      -1.131106804731e-02      -1.131510087803e-02       6.008509936928e-01       5.996583712528e-01 
       1.077373949229e-04      -1.570018766394e-02      -1.184085170637e-02      -1.184086026268e-02      -1.184405400350e-02      -1.184831976955e-02       6.008483836044e-01       5.996561832835e-01 
       1.102469212312e-04      -1.643575048246e-02      -1.239885454202e-02      -1.239886392343e-02      -1.240215030012e-02      -1.240666411648e-02       6.008456506974e-01       5.996538926815e-01 
       1.128149019164e-04      -1.720555946309e-02      -1.298315145092e-02      -1.298316173694e-02      -1.298653953257e-02      -1.299131762590e-02       6.008427891606e-01       5.996514940970e-01 
       1.154426985559e-04      -1.801118824644e-02      -1.359498126717e-02      -1.359499254511e-02      -1.359845994719e-02      -1.360351974648e-02       6.008397931668e-01       5.996489828640e-01 
       1.181317044422e-04      -1.885428077616e-02      -1.423564117519e-02      -1.423565354057e-02      -1.423920806067e-02      -1.424456829661e-02       6.008366561072e-01       5.996463531439e-01 
       1.208833453219e-04      -1.973655424311e-02      -1.490648946092e-02      -1.490650301864e-02      -1.491014140420e-02      -1.491582221625e-02       6.008333715284e-01       5.996435992278e-01 
       1.236990801514e-04      -2.065980212439e-02      -1.560894837267e-02      -1.560896323766e-02      -1.561268137282e-02      -1.561870442716e-02       6.008299327888e-01       5.996407169496e-01 
       1.265804018705e-04      -2.162589733907e-02      -1.634450714683e-02      -1.634452344510e-02      -1.634831624230e-02      -1.635470485882e-02       6.008263320658e-01       5.996376976002e-01 
       1.295288381942e-04      -2.263679551778e-02      -1.711472515334e-02      -1.711474302293e-02      -1.711860430169e-02      -1.712538359346e-02       6.008225623029e-01       5.996345370206e-01 
       1.325459524223e-04      -2.369453835902e-02      -1.792123519189e-02      -1.792125478443e-02      -1.792517713788e-02      -1.793237416233e-02       6.008186153369e-01       5.996312281912e-01 
       1.356333442690e-04      -2.480125710058e-02      -1.876574696658e-02      -1.876576844788e-02      -1.876974309484e-02      -1.877738701887e-02       6.008144829429e-01       5.996277631365e-01 
       1.387926507100e-04      -2.595917612980e-02      -1.965005067203e-02      -1.965007422420e-02      -1.965409084512e-02      -1.966221312547e-02       6.008101562491e-01       5.996241346246e-01 
       1.420255468516e-04      -2.717061667970e-02      -2.057602081299e-02      -2.057604663587e-02      -2.058009319210e-02      -2.058872777150e-02       6.008056262681e-01       5.996203356321e-01 
       1.453337468181e-04      -2.843800055734e-02      -2.154562014618e-02      -2.154564845846e-02      -2.154971099327e-02      -2.155889451363e-02       6.008008833990e-01       5.996163580170e-01 
       1.487190046609e-04      -2.976385414995e-02      -2.256090385489e-02      -2.256093489624e-02      -2.256499731292e-02      -2.257476934999e-02       6.007959178092e-01       5.996121927824e-01 
       1.521831152885e-04      -3.115081239983e-02      -2.362402386501e-02      -2.362405789852e-02      -2.362810171763e-02      -2.363850503481e-02       6.007907189976e-01       5.996078318805e-01 
       1.557279154181e-04      -3.260162293226e-02      -2.473723343133e-02      -2.473727074537e-02      -2.474127483551e-02      -2.475235566222e-02       6.007852762657e-01       5.996032665437e-01 
       1.593552845499e-04      -3.411915024151e-02      -2.590289187162e-02      -2.590293278214e-02      -2.590687306350e-02      -2.591868139845e-02       6.007795779886e-01       5.995984862152e-01 
       1.630671459628e-04      -3.570638008156e-02      -2.712346957622e-02      -2.712351442970e-02      -2.712736354700e-02      -2.713995348935e-02       6.007736121054e-01       5.995934808440e-01 
       1.668654677350e-04      -3.736642380390e-02      -2.840155321937e-02      -2.840160239571e-02      -2.840532935704e-02      -2.841875946853e-02       6.007673662169e-01       5.995882395820e-01 
       1.707522637868e-04      -3.910252288813e-02      -2.973985122476e-02      -2.973990514017e-02      -2.974347492024e-02      -2.975780861954e-02       6.007608275244e-01       5.995827531304e-01 
       1.747295949491e-04      -4.091805349306e-02      -3.114119949232e-02      -3.114125860321e-02      -3.114463170495e-02      -3.115993769939e-02       6.007539818087e-01       5.995770074671e-01 
       1.787995700555e-04      -4.281653115327e-02      -3.260856739583e-02      -3.260863220282e-02      -3.261176417466e-02      -3.262811693177e-02       6.007468153854e-01       5.995709931714e-01 
       1.829643470606e-04      -4.480161541185e-02      -3.414506403836e-02      -3.414513508995e-02      -3.414797599536e-02      -3.416545625703e-02       6.007393125363e-01       5.995646947559e-01 
       1.872261341843e-04      -4.687711463054e-02      -3.575394484732e-02      -3.575402274416e-02      -3.575651657581e-02      -3.577521192184e-02       6.007314583938e-01       5.995581014475e-01 
       1.915871910827e-04      -4.904699077694e-02      -3.743861841215e-02      -3.743870381367e-02      -3.744078784822e-02      -3.746079331230e-02       6.007232357731e-01       5.995511974258e-01 
       1.960498300456e-04      -5.131536419186e-02      -3.920265370650e-02      -3.920274733561e-02      -3.920435142723e-02      -3.922577016711e-02       6.007146281443e-01       5.995439699085e-01 
       2.006164172235e-04      -5.368651845018e-02      -4.104978761879e-02      -4.104989026736e-02      -4.105093606565e-02      -4.107388010026e-02       6.007056173434e-01       5.995364027088e-01 
       2.052893738813e-04      -5.616490507250e-02      -4.298393281457e-02      -4.298404535100e-02      -4.298444544384e-02      -4.300903645593e-02       6.006961844434e-01       5.995284797065e-01 
       2.100711776825e-04      -5.875514844849e-02      -4.500918602531e-02      -4.500930940122e-02      -4.500896636962e-02      -4.503533658604e-02       6.006863100132e-01       5.995201848343e-01 
       2.149643640026e-04      -6.146205031263e-02      -4.712983667403e-02      -4.712997193162e-02      -4.712877731305e-02      -4.715707046458e-02       6.006759737193e-01       5.995115011970e-01 
       2.199715272740e-04      -6.429059445351e-02      -4.935037590100e-02      -4.935052418307e-02      -4.934835732718e-02      -4.937872970249e-02       6.006651537278e-01       5.995024093513e-01 
       2.250953223607e-04      -6.724595133553e-02      -5.167550604798e-02      -5.167566860996e-02      -5.167239542633e-02      -5.170501701949e-02       6.006538275730e-01       5.994928907102e-01 
       2.303384659669e-04      -7.033348208786e-02      -5.411015059184e-02      -5.411032880628e-02      -5.410580038263e-02      -5.414085615430e-02       6.006419721923e-01       5.994829262317e-01 
       2.357037380767e-04      -7.355874252448e-02      -5.665946446051e-02      -5.665965983090e-02      -5.665371091764e-02      -5.669140217048e-02       6.006295626881e-01       5.994724930775e-01 
       2.411939834282e-04      -7.692748788267e-02      -5.932884493589e-02      -5.932905911447e-02      -5.932150645556e-02      -5.936205234407e-02       6.006165735368e-01       5.994615716765e-01 
       2.468121130224e-04      -8.044567493667e-02      -6.212394299024e-02      -6.212417778551e-02      -6.211481829077e-02      -6.215845746674e-02       6.006029777803e-01       5.994501369619e-01 
       2.525611056658e-04      -8.411946651107e-02      -6.505067521727e-02      -6.505093260662e-02      -6.503954133590e-02      -6.508653375863e-02       6.005887474817e-01       5.994381663547e-01 
       2.584440095505e-04      -8.795523393323e-02      -6.811523622133e-02      -6.811551838450e-02      -6.810184633818e-02      -6.815247524759e-02       6.005738536282e-01       5.994256363307e-01 
       2.644639438700e-04      -9.195955809978e-02      -7.132411166826e-02      -7.132442098230e-02      -7.130819268068e-02      -7.136276675528e-02       6.005582649723e-01       5.994125172696e-01 
       2.706241004731e-04      -9.613923362050e-02      -7.468409198010e-02      -7.468443105179e-02      -7.466534185345e-02      -7.472419759367e-02       6.005419499031e-01       5.993987850519e-01 
       2.769277455564e-04      -1.005012672100e-01      -7.820228651062e-02      -7.820265819924e-02      -7.818037138292e-02      -7.824387569190e-02       6.005248748260e-01       5.993844081315e-01 
       2.833782213959e-04      -1.050528806593e-01      -8.188613849692e-02      -8.188654593224e-02      -8.186068948463e-02      -8.192924250781e-02       6.005070049452e-01       5.993693596074e-01 
       2.899789481195e-04      -1.098015083063e-01      -8.574344076074e-02      -8.574388737977e-02      -8.571405045410e-02      -8.578808869580e-02       6.004883035429e-01       5.993536061834e-01 
       2.967334255196e-04      -1.147547967134e-01      -8.978235195090e-02      -8.978284151601e-02      -8.974857056210e-02      -8.982857028733e-02       6.004687324602e-01       5.993371155557e-01 
       3.036452349096e-04      -1.199206022629e-01      -9.401141370680e-02      -9.401195035387e-02      -9.397274486663e-02      -9.405922582545e-02       6.004482518016e-01       5.993198541734e-01 
       3.107180410225e-04      -1.253069862832e-01      -9.843956869102e-02      -9.844015691758e-02      -9.839546476060e-02      -9.848899428426e-02       6.004268201618e-01       5.993017851941e-01 
       3.179555939535e-04      -1.309222122541e-01      -1.030761790245e-01      -1.030768237857e-01      -1.030260360669e-01      -1.031272335347e-01       6.004043938229e-01       5.992828720361e-01 
       3.253617311491e-04      -1.367747374607e-01      -1.079310461804e-01      -1.079317528978e-01      -1.078741983462e-01      -1.079837400889e-01       6.003809275003e-01       5.992630752944e-01 
       3.329403794412e-04      -1.428732061385e-01      -1.130144313580e-01      -1.130152059759e-01      -1.129501447652e-01      -1.130687694374e-01       6.003563738698e-01       5.992423544950e-01 
       3.406955571295e-04      -1.492264386427e-01      -1.183370768988e-01      -1.183379259276e-01      -1.182645429137e-01      -1.183930573673e-01       6.003306830224e-01       5.992206660333e-01 
       3.486313761118e-04      -1.558434195806e-01      -1.239102289297e-01      -1.239111594918e-01      -1.238285567695e-01      -1.239678425111e-01       6.003038035668e-01       5.991979650695e-01 
       3.567520440644e-04      -1.627332865708e-01      -1.297456606674e-01      -1.297466805996e-01      -1.296538693390e-01      -1.298048896009e-01       6.002756820327e-01       5.991742073489e-01 
       3.650618666729e-04      -1.699053067325e-01      -1.358556969919e-01      -1.358568148279e-01      -1.357527063742e-01      -1.359165138169e-01       6.002462613410e-01       5.991493403723e-01 
       3.735652499153e-04      -1.773688661537e-01      -1.422532403347e-01      -1.422544654544e-01      -1.421378614586e-01      -1.423156067030e-01       6.002154832543e-01       5.991233150301e-01 
       3.822667023980e-04      -1.851334421313e-01      -1.489517972854e-01      -1.489531399644e-01      -1.488227216811e-01      -1.490156625492e-01       6.001832865385e-01       5.990960785765e-01 
       3.911708377461e-04      -1.932085784929e-01      -1.559655069697e-01      -1.559669784531e-01      -1.558212948991e-01      -1.560308066379e-01       6.001496071439e-01       5.990675743869e-01 
       4.002823770502e-04      -2.016038575003e-01      -1.633091704104e-01      -1.633107830097e-01      -1.631482380346e-01      -1.633758244669e-01       6.001143786670e-01       5.990377441559e-01 
