       1.052849924075e-05       5.112355252900e+01 
       1.325459524223e-05       6.379851084709e+01 
       1.668654677350e-05       7.961588432334e+01 
       2.100711776825e-05       9.935469421241e+01 
       2.644639438700e-05       1.239870368250e+02 
       3.329403794412e-05       1.547258700012e+02 
       4.191471042909e-05       1.930845929827e+02 
       5.276749408718e-05       2.409512709068e+02 
       6.643033922305e-05       3.006809523477e+02 
       8.363084216200e-05       3.752103868652e+02 
       1.052849924075e-04       4.682001187332e+02 
       1.325459524223e-04       5.842097637550e+02 
       1.668654677350e-04       7.289128031068e+02 
       2.100711776825e-04       9.093570080291e+02 
       2.644639438700e-04       1.134275077982e+03 
       3.329403794412e-04       1.414445833934e+03 
       4.191471042909e-04       1.763097888473e+03 
       5.276749408718e-04       2.196333366027e+03 
       6.643033922305e-04       2.733526365580e+03 
       8.363084216200e-04       3.397608670248e+03 
       1.052849924075e-03       4.215059305202e+03 
       1.325459524223e-03       5.215219917572e+03 
       1.668654677350e-03       6.428356446821e+03 
       2.100711776825e-03       7.881697398713e+03 
       2.644639438700e-03       9.592338691281e+03 
       3.329403794412e-03       1.155682004797e+04 
       4.191471042909e-03       1.373806134839e+04 
       5.276749408718e-03       1.605328394227e+04 
       6.643033922305e-03       1.836824186582e+04 
       8.363084216200e-03       2.049795073088e+04 
       1.052849924075e-02       2.220528308608e+04 
       1.325459524223e-02       2.319797858390e+04 
       1.668654677346e-02       2.314736587538e+04 
       2.100711755077e-02       2.177503704888e+04 
       2.644623955393e-02       1.906077233366e+04 
       3.327374362779e-02       1.549454867448e+04 
       4.127182832491e-02       1.222101415246e+04 
       4.792501282530e-02       1.044350939974e+04 
       5.276699605796e-02       9.575567746024e+03 
       5.677431624307e-02       9.033852623208e+03 
       6.035910434541e-02       8.625869850208e+03 
       6.370622876322e-02       8.272015850523e+03 
       6.691401171666e-02       7.932725401935e+03 
       7.004161196182e-02       7.587261983741e+03 
       7.312798990337e-02       7.225760407251e+03 
       7.620066013249e-02       6.845892041213e+03 
       7.928018556317e-02       6.450742574184e+03 
       8.238268065593e-02       6.047368101739e+03 
       8.552129747467e-02       5.645402775242e+03 
       8.870715413118e-02       5.255639690181e+03 
       9.194993951623e-02       4.888733419017e+03 
       9.525832093403e-02       4.553963455285e+03 
       9.864022678522e-02       4.258220954401e+03 
       1.021030472265e-01       4.005329585357e+03 
       1.056537793191e-01       3.795599436490e+03 
       1.092991335853e-01       3.625776074938e+03 
       1.130456130919e-01       3.489149814282e+03 
       1.168995725733e-01       3.376036898320e+03 
       1.208672628107e-01       3.274655748683e+03 
       1.249548639907e-01       3.172485251713e+03 
       1.291685107862e-01       3.058249502726e+03 
       1.335143112510e-01       2.924091942827e+03 
       1.379983611845e-01       2.767504705203e+03 
       1.426267553330e-01       2.592141516257e+03 
       1.474055966085e-01       2.407139464455e+03 
       1.523410043770e-01       2.224912372190e+03 
       1.574391227956e-01       2.058027515864e+03 
       1.627061301237e-01       1.916082078935e+03 
       1.681482499081e-01       1.803314929613e+03 
       1.737717649169e-01       1.717573575770e+03 
       1.795830346887e-01       1.650820156027e+03 
       1.855885175531e-01       1.591705205195e+03 
       1.917947979727e-01       1.527649837183e+03 
       1.982086200645e-01       1.449799693116e+03 
       2.048369281671e-01       1.357391646934e+03 
       2.116869153582e-01       1.257232584393e+03 
       2.187660808833e-01       1.160178170633e+03 
       2.260822975556e-01       1.076042132485e+03 
       2.336438903380e-01       1.009443689526e+03 
       2.414597275376e-01       9.581944098412e+02 
       2.495393263492e-01       9.146247831076e+02 
       2.578929749106e-01       8.695462742760e+02 
       2.665318735985e-01       8.174128798123e+02 
       2.754682990571e-01       7.595819077765e+02 
       2.847157954539e-01       7.028136511476e+02 
       2.942893987864e-01       6.538416970894e+02 
       3.042059018262e-01       6.144505741262e+02 
       3.144841696300e-01       5.807939030257e+02 
       3.251455186994e-01       5.471087001191e+02 
       3.362141771430e-01       5.106316468159e+02 
       3.477178490630e-01       4.735011126187e+02 
       3.596884145492e-01       4.398559811317e+02 
       3.721628081839e-01       4.111907698179e+02 
       3.851841354827e-01       3.851074193075e+02 
       3.988031107989e-01       3.587716443903e+02 
       4.130799360347e-01       3.323141583313e+02 
       4.280867938270e-01       3.077156840832e+02 
       4.439112131051e-01       2.855998031474e+02 
       4.606606987724e-01       2.646132161614e+02 
       4.784692358323e-01       2.437971425652e+02 
       4.975066461717e-01       2.240348838378e+02 
       5.179924169094e-01       2.057065705615e+02 
       5.402167786851e-01       1.878522562446e+02 
       5.645740039770e-01       1.705965950983e+02 
       5.916172487028e-01       1.541102760222e+02 
       6.221534069165e-01       1.379391156939e+02 
       6.574169225837e-01       1.221351029230e+02 
       6.994106050453e-01       1.064056076587e+02 
       7.516274366950e-01       9.055389019173e+01 
       8.207019189882e-01       7.423710521281e+01 
       9.203076905753e-01       5.715310153480e+01 
       1.078222483566e+00       3.962900828968e+01 
       1.328799352533e+00       2.425592328278e+01 
       1.670388304426e+00       1.404116948588e+01 
       2.102849757768e+00       8.028707914904e+00 
       2.647330841336e+00       4.553865845362e+00 
       3.332792069508e+00       2.564174661839e+00 
       4.195736628530e+00       1.434276821906e+00 
       5.282119462852e+00       7.974230709963e-01 
       6.649794419916e+00       4.408937146545e-01 
       8.371595178440e+00       2.425322351784e-01 
       1.053921390739e+01       1.327903600150e-01 
       1.326808420835e+01       7.238873154070e-02 
       1.670352837572e+01       3.930199299086e-02 
       2.102849633881e+01       2.125606518869e-02 
       2.647330841275e+01       1.145391639421e-02 
       3.332792069508e+01       6.149670875432e-03 
