       1.052849924075e-05       6.716923886556e-01 
       1.077373949229e-05       6.867353455963e-01 
       1.102469212312e-05       7.021151989296e-01 
       1.128149019164e-05       7.178394879196e-01 
       1.154426985559e-05       7.339159301516e-01 
       1.181317044422e-05       7.503524131528e-01 
       1.208833453219e-05       7.671569959042e-01 
       1.236990801514e-05       7.843379283390e-01 
       1.265804018705e-05       8.019036336230e-01 
       1.295288381942e-05       8.198627279887e-01 
       1.325459524223e-05       8.382240243963e-01 
       1.356333442690e-05       8.569965266323e-01 
       1.387926507100e-05       8.761894459239e-01 
       1.420255468516e-05       8.958121988562e-01 
       1.453337468181e-05       9.158744123171e-01 
       1.487190046609e-05       9.363859219378e-01 
       1.521831152885e-05       9.573567949643e-01 
       1.557279154181e-05       9.787973153472e-01 
       1.593552845499e-05       1.000718001735e+00 
       1.630671459628e-05       1.023129607468e+00 
       1.668654677350e-05       1.046043125365e+00 
       1.707522637868e-05       1.069469797035e+00 
       1.747295949491e-05       1.093421110836e+00 
       1.787995700555e-05       1.117908820020e+00 
       1.829643470606e-05       1.142944935907e+00 
       1.872261341843e-05       1.168541737843e+00 
       1.915871910827e-05       1.194711778288e+00 
       1.960498300456e-05       1.221467903410e+00 
       2.006164172235e-05       1.248823227844e+00 
       2.052893738813e-05       1.276791178651e+00 
       2.100711776825e-05       1.305385466835e+00 
       2.149643640026e-05       1.334620128602e+00 
       2.199715272740e-05       1.364509491457e+00 
       2.250953223607e-05       1.395068222823e+00 
       2.303384659669e-05       1.426311315799e+00 
       2.357037380767e-05       1.458254086626e+00 
       2.411939834282e-05       1.490912211116e+00 
       2.468121130224e-05       1.524301699084e+00 
       2.525611056658e-05       1.558438938579e+00 
       2.584440095505e-05       1.593340662955e+00 
       2.644639438700e-05       1.629023994474e+00 
       2.706241004731e-05       1.665506446196e+00 
       2.769277455564e-05       1.702805889964e+00 
       2.833782213959e-05       1.740940638763e+00 
       2.899789481195e-05       1.779929394558e+00 
       2.967334255196e-05       1.819791272000e+00 
       3.036452349096e-05       1.860545810716e+00 
       3.107180410225e-05       1.902213021630e+00 
       3.179555939535e-05       1.944813329572e+00 
       3.253617311491e-05       1.988367629184e+00 
       3.329403794412e-05       2.032897278750e+00 
       3.406955571295e-05       2.078424116645e+00 
       3.486313761118e-05       2.124970482448e+00 
       3.567520440644e-05       2.172559172375e+00 
       3.650618666729e-05       2.221213548489e+00 
       3.735652499153e-05       2.270957462960e+00 
       3.822667023980e-05       2.321815303487e+00 
       3.911708377461e-05       2.373812019270e+00 
       4.002823770502e-05       2.426973109403e+00 
       4.096061513689e-05       2.481324624141e+00 
       4.191471042909e-05       2.536893235214e+00 
       4.289102945557e-05       2.593706179809e+00 
       4.389008987359e-05       2.651791308598e+00 
       4.491242139822e-05       2.711177107606e+00 
       4.595856608316e-05       2.771892691183e+00 
       4.702907860816e-05       2.833967814607e+00 
       4.812452657316e-05       2.897432941769e+00 
       4.924549079914e-05       2.962319149256e+00 
       5.039256563619e-05       3.028658272439e+00 
       5.156635927856e-05       3.096482824955e+00 
       5.276749408718e-05       3.165826060067e+00 
       5.399660691963e-05       3.236721948166e+00 
       5.525434946779e-05       3.309205246039e+00 
       5.654138860342e-05       3.383311505103e+00 
       5.785840673171e-05       3.459077015694e+00 
       5.920610215308e-05       3.536538916763e+00 
       6.058518943351e-05       3.615735179862e+00 
       6.199639978331e-05       3.696704613526e+00 
       6.344048144490e-05       3.779486886000e+00 
       6.491820008948e-05       3.864122569868e+00 
       6.643033922305e-05       3.950653144999e+00 
       6.797770060178e-05       4.039120962147e+00 
       6.956110465716e-05       4.129569434098e+00 
       7.118139093098e-05       4.222042776841e+00 
       7.283941852047e-05       4.316586378151e+00 
       7.453606653380e-05       4.413246481308e+00 
       7.627223455621e-05       4.512070474208e+00 
       7.804884312696e-05       4.613106731299e+00 
       7.986683422744e-05       4.716404745522e+00 
       8.172717178059e-05       4.822015076931e+00 
       8.363084216200e-05       4.929989441108e+00 
       8.557885472291e-05       5.040380692247e+00 
       8.757224232537e-05       5.153242887322e+00 
       8.961206188986e-05       5.268631283261e+00 
       9.169939495573e-05       5.386602309847e+00 
       9.383534825458e-05       5.507213710900e+00 
       9.602105429714e-05       5.630524536321e+00 
       9.825767197367e-05       5.756595068273e+00 
       1.005463871685e-04       5.885487022735e+00 
       1.028884133887e-04       6.017263416291e+00 
       1.052849924075e-04       6.151988711265e+00 
       1.077373949229e-04       6.289728749054e+00 
       1.102469212312e-04       6.430550911071e+00 
       1.128149019164e-04       6.574524019241e+00 
       1.154426985559e-04       6.721718449323e+00 
       1.181317044422e-04       6.872206115709e+00 
       1.208833453219e-04       7.026060533854e+00 
       1.236990801514e-04       7.183356914775e+00 
       1.265804018705e-04       7.344171987692e+00 
       1.295288381942e-04       7.508584351550e+00 
       1.325459524223e-04       7.676674258116e+00 
       1.356333442690e-04       7.848523702217e+00 
       1.387926507100e-04       8.024216538305e+00 
       1.420255468516e-04       8.203838497627e+00 
       1.453337468181e-04       8.387477173940e+00 
       1.487190046609e-04       8.575222067371e+00 
       1.521831152885e-04       8.767164718751e+00 
       1.557279154181e-04       8.963398670004e+00 
       1.593552845499e-04       9.164019463362e+00 
       1.630671459628e-04       9.369124791758e+00 
       1.668654677350e-04       9.578814470885e+00 
       1.707522637868e-04       9.793190616231e+00 
       1.747295949491e-04       1.001235737913e+01 
       1.787995700555e-04       1.023642144707e+01 
       1.829643470606e-04       1.046549157303e+01 
       1.872261341843e-04       1.069967915081e+01 
       1.915871910827e-04       1.093909780022e+01 
