#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       1.787995700555e-04      -3.262102205283e-01      -2.844595916500e-01      -2.844622579514e-01      -2.844435074752e-01      -2.844682121037e-01       4.740286277416e-01       4.739599928242e-01 
       1.829643470606e-04      -3.391467444051e-01      -2.978615294324e-01      -2.978644498606e-01      -2.978438482492e-01      -2.978702011950e-01       4.740203932336e-01       4.739524945210e-01 
       1.872261341843e-04      -3.524759122956e-01      -3.118946761151e-01      -3.118978747786e-01      -3.118752415252e-01      -3.119033702663e-01       4.740117849100e-01       4.739446509128e-01 
       1.915871910827e-04      -3.661978199914e-01      -3.265887414274e-01      -3.265922446345e-01      -3.265673817362e-01      -3.265974250070e-01       4.740027869533e-01       4.739364469635e-01 
       1.960498300456e-04      -3.803111907769e-01      -3.419748313149e-01      -3.419786678877e-01      -3.419513581587e-01      -3.419834670348e-01       4.739933825157e-01       4.739278666122e-01 
       2.006164172235e-04      -3.948131327289e-01      -3.580855132133e-01      -3.580897146152e-01      -3.580597198315e-01      -3.580940589503e-01       4.739835533209e-01       4.739188923432e-01 
       2.052893738813e-04      -4.096990571113e-01      -3.749548861130e-01      -3.749594867685e-01      -3.749265456377e-01      -3.749632945309e-01       4.739732819026e-01       4.739095074431e-01 
       2.100711776825e-04      -4.249624261524e-01      -3.926186503777e-01      -3.926236878848e-01      -3.925875138174e-01      -3.926268683931e-01       4.739625488629e-01       4.738996932359e-01 
       2.149643640026e-04      -4.405946815208e-01      -4.111141839558e-01      -4.111196995194e-01      -4.110799781889e-01      -4.111221523571e-01       4.739513345840e-01       4.738894308132e-01 
       2.199715272740e-04      -4.565848521018e-01      -4.304806207794e-01      -4.304866592915e-01      -4.304430459543e-01      -4.304882734536e-01       4.739396186208e-01       4.738787003783e-01 
       2.250953223607e-04      -4.729195917316e-01      -4.507589325492e-01      -4.507655431688e-01      -4.507176597326e-01      -4.507661961133e-01       4.739273796001e-01       4.738674811914e-01 
       2.303384659669e-04      -4.895827678565e-01      -4.719920158614e-01      -4.719992522497e-01      -4.719466840534e-01      -4.719988089034e-01       4.739145960428e-01       4.738557523402e-01 
       2.357037380767e-04      -5.065553497382e-01      -4.942247800541e-01      -4.942327008261e-01      -4.941749931139e-01      -4.942310125077e-01       4.739012442088e-01       4.738434906067e-01 
       2.411939834282e-04      -5.238151602615e-01      -5.175042442352e-01      -5.175129134232e-01      -5.174495674746e-01      -5.175098166906e-01       4.738873009244e-01       4.738306732686e-01 
       2.468121130224e-04      -5.413366181649e-01      -5.418796332844e-01      -5.418891207666e-01      -5.418195896614e-01      -5.418844361915e-01       4.738727409414e-01       4.738172754612e-01 
       2.525611056658e-04      -5.590906034074e-01      -5.674024851776e-01      -5.674128673180e-01      -5.673365512844e-01      -5.674063981677e-01       4.738575407293e-01       4.738032739567e-01 
       2.584440095505e-04      -5.770440928604e-01      -5.941267509770e-01      -5.941381111766e-01      -5.940543524981e-01      -5.941296420089e-01       4.738416714436e-01       4.737886401154e-01 
       2.644639438700e-04      -5.951599311302e-01      -6.221089186359e-01      -6.221213476935e-01      -6.220294251335e-01      -6.221106428992e-01       4.738251079270e-01       4.737733488834e-01 
       2.706241004731e-04      -6.133968714132e-01      -6.514081215161e-01      -6.514217187985e-01      -6.513208414593e-01      -6.514085209810e-01       4.738078211134e-01       4.737573711908e-01 
       2.769277455564e-04      -6.317088911881e-01      -6.820862679559e-01      -6.821011415387e-01      -6.819904421650e-01      -6.820851698873e-01       4.737897820667e-01       4.737406779620e-01 
       2.833782213959e-04      -6.500454806496e-01      -7.142081678069e-01      -7.142244358009e-01      -7.141029634280e-01      -7.142053842800e-01       4.737709604521e-01       4.737232385892e-01 
       2.899789481195e-04      -6.683511405019e-01      -7.478416695814e-01      -7.478594606497e-01      -7.477261725275e-01      -7.478369961691e-01       4.737513252277e-01       4.737050216073e-01 
       2.967334255196e-04      -6.865653438268e-01      -7.830578020619e-01      -7.830772564537e-01      -7.829310092172e-01      -7.830510168950e-01       4.737308447571e-01       4.736859947890e-01 
       3.036452349096e-04      -7.046224802539e-01      -8.199309197596e-01      -8.199521905541e-01      -8.197917305416e-01      -8.199217826912e-01       4.737094851724e-01       4.736661234966e-01 
       3.107180410225e-04      -7.224514318251e-01      -8.585388627136e-01      -8.585621161540e-01      -8.583860687821e-01      -8.585271135705e-01       4.736872127384e-01       4.736453730321e-01 
       3.179555939535e-04      -7.399761813816e-01      -8.989631147819e-01      -8.989885325299e-01      -8.987953906602e-01      -8.989484732732e-01       4.736639923845e-01       4.736237071536e-01 
       3.253617311491e-04      -7.571150604918e-01      -9.412889740335e-01      -9.413167534272e-01      -9.411048646153e-01      -9.412711377603e-01       4.736397871444e-01       4.736010875012e-01 
       3.329403794412e-04      -7.737813819656e-01      -9.856057336014e-01      -9.856360895446e-01      -9.854036420600e-01      -9.855843774694e-01       4.736145605923e-01       4.735774760170e-01 
       3.406955571295e-04      -7.898835430978e-01      -1.032006861708e+00      -1.032040028230e+00      -1.031785035750e+00      -1.031981636989e+00       4.735882737048e-01       4.735528317940e-01 
       3.486313761118e-04      -8.053247941320e-01      -1.080590200755e+00      -1.080626431811e+00      -1.080346716620e+00      -1.080560733361e+00       4.735608869366e-01       4.735271131391e-01 
       3.567520440644e-04      -8.200045759191e-01      -1.131458167679e+00      -1.131497740587e+00      -1.131190915165e+00      -1.131424058798e+00       4.735323598942e-01       4.735002772233e-01 
       3.650618666729e-04      -8.338175916157e-01      -1.184717967116e+00      -1.184761182129e+00      -1.184424629050e+00      -1.184678790297e+00       4.735026500625e-01       4.734722788148e-01 
       3.735652499153e-04      -8.466554736831e-01      -1.240481815690e+00      -1.240528998938e+00      -1.240159848700e+00      -1.240437116937e+00       4.734717149321e-01       4.734430723802e-01 
       3.822667023980e-04      -8.584072682532e-01      -1.298867170294e+00      -1.298918676483e+00      -1.298513783376e+00      -1.298816467916e+00       4.734395101052e-01       4.734126101815e-01 
       3.911708377461e-04      -8.689602888998e-01      -1.359996972623e+00      -1.360053186934e+00      -1.359609102464e+00      -1.359939756394e+00       4.734059896589e-01       4.733808426324e-01 
       4.002823770502e-04      -8.782007259707e-01      -1.423999907282e+00      -1.424061247194e+00      -1.423574191032e+00      -1.423935637490e+00       4.733711074339e-01       4.733477195909e-01 
