#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       1.053192228997e-05      -1.595103074547e-05      -1.196332351307e-05      -1.196332394096e-05      -1.293194903309e-05      -1.205554010626e-05       6.109540600214e-01       5.979982879614e-01 
       1.077724227458e-05      -1.670277608718e-05      -1.252713738705e-05      -1.252713785622e-05      -1.354141104304e-05      -1.262369992872e-05       6.109540437725e-01       5.979982758924e-01 
       1.102827649569e-05      -1.748994979502e-05      -1.311752300526e-05      -1.311752351970e-05      -1.417959595873e-05      -1.321863630565e-05       6.109540286786e-01       5.979982648681e-01 
       1.128515805497e-05      -1.831422149690e-05      -1.373573263393e-05      -1.373573319800e-05      -1.484785740943e-05      -1.384161115474e-05       6.109540132811e-01       5.979982537488e-01 
       1.154802315443e-05      -1.917733809354e-05      -1.438307649828e-05      -1.438307711678e-05      -1.554761167260e-05      -1.449394479927e-05       6.109539669868e-01       5.979982116472e-01 
       1.181701116863e-05      -2.008113309339e-05      -1.506092978413e-05      -1.506093046229e-05      -1.628034524415e-05      -1.517702302376e-05       6.109539501439e-01       5.979981991074e-01 
       1.209226471856e-05      -2.102752214399e-05      -1.577072928686e-05      -1.577073003046e-05      -1.704761121301e-05      -1.589229369699e-05       6.109539322273e-01       5.979981860755e-01 
       1.237392974730e-05      -2.201851252450e-05      -1.651398053133e-05      -1.651398134667e-05      -1.785103695876e-05      -1.664127394679e-05       6.109539112039e-01       5.979981702694e-01 
       1.266215559739e-05      -2.305620630512e-05      -1.729226014200e-05      -1.729226103600e-05      -1.869232671339e-05      -1.742555254852e-05       6.109538911488e-01       5.979981556023e-01 
       1.295709508998e-05      -2.414280446429e-05      -1.810721893144e-05      -1.810721991168e-05      -1.957326489856e-05      -1.824679303719e-05       6.109538706664e-01       5.979981406987e-01 
       1.325890460589e-05      -2.528061169278e-05      -1.896058550404e-05      -1.896058657886e-05      -2.049572002127e-05      -1.910673733911e-05       6.109538490222e-01       5.979981249015e-01 
       1.356774416853e-05      -2.647204133218e-05      -1.985416996069e-05      -1.985417113920e-05      -2.146164867788e-05      -2.000720950496e-05       6.109538261148e-01       5.979981081275e-01 
       1.388377752871e-05      -2.771962286380e-05      -2.078986951615e-05      -2.078987080837e-05      -2.247310162601e-05      -2.095012137053e-05       6.109538399342e-01       5.979981289290e-01 
       1.420717225152e-05      -2.902599771950e-05      -2.176966535811e-05      -2.176966677500e-05      -2.353222038763e-05      -2.193746939149e-05       6.109538139873e-01       5.979981098320e-01 
       1.453809980510e-05      -3.039393909614e-05      -2.279563750903e-05      -2.279563906262e-05      -2.464125331492e-05      -2.297134961976e-05       6.109537869036e-01       5.979980898531e-01 
       1.487673565164e-05      -3.182634824848e-05      -2.386996204679e-05      -2.386996375026e-05      -2.580255258427e-05      -2.405395490270e-05       6.109537553514e-01       5.979980656794e-01 
       1.522325934033e-05      -3.332626391916e-05      -2.499491817841e-05      -2.499492004623e-05      -2.701858184208e-05      -2.518758201137e-05       6.109537293311e-01       5.979980474110e-01 
       1.557785460264e-05      -3.489686686866e-05      -2.617289163875e-05      -2.617289368678e-05      -2.829191987793e-05      -2.637463506528e-05       6.109536985054e-01       5.979980246787e-01 
       1.594070944965e-05      -3.654148840209e-05      -2.740638108701e-05      -2.740638333262e-05      -2.962526753787e-05      -2.761763197825e-05       6.109536641310e-01       5.979979984495e-01 
       1.631201627181e-05      -3.826361704622e-05      -2.869800311608e-05      -2.869800557834e-05      -3.102145313838e-05      -2.891920950628e-05       6.109536298594e-01       5.979979731408e-01 
       1.669197194091e-05      -4.006690535799e-05      -3.005049736048e-05      -3.005050006030e-05      -3.248343798645e-05      -3.028212839481e-05       6.109535945516e-01       5.979979470904e-01 
       1.708077791448e-05      -4.195517803386e-05      -3.146673258035e-05      -3.146673554065e-05      -3.401432295525e-05      -3.170927950953e-05       6.109535571653e-01       5.979979194096e-01 
       1.747864034259e-05      -4.393244015118e-05      -3.294971284445e-05      -3.294971609034e-05      -3.561735516617e-05      -3.320369006701e-05       6.109535186063e-01       5.979978912106e-01 
       1.788577017717e-05      -4.600288537793e-05      -3.450258368960e-05      -3.450258724864e-05      -3.729593464537e-05      -3.476852984153e-05       6.109534776066e-01       5.979978608869e-01 
       1.830238328384e-05      -4.817090512398e-05      -3.612863898668e-05      -3.612864288910e-05      -3.905362174394e-05      -3.640711808390e-05       6.109534361279e-01       5.979978305033e-01 
       1.872870055639e-05      -5.044109763188e-05      -3.783132776128e-05      -3.783133204021e-05      -4.089414450925e-05      -3.812293039463e-05       6.109533920216e-01       5.979977981373e-01 
       1.916494803388e-05      -5.281827788001e-05      -3.961426162407e-05      -3.961426631581e-05      -4.282140671449e-05      -3.991960621142e-05       6.109533455294e-01       5.979977638953e-01 
       1.961135702049e-05      -5.530748772784e-05      -4.148122238298e-05      -4.148122752735e-05      -4.483949608521e-05      -4.180095648000e-05       6.109532975483e-01       5.979977282336e-01 
       2.006816420819e-05      -5.791400653630e-05      -4.343617001151e-05      -4.343617565219e-05      -4.695269291045e-05      -4.377097168374e-05       6.109532442969e-01       5.979976887466e-01 
       2.053561180218e-05      -6.064336282205e-05      -4.548325139411e-05      -4.548325757900e-05      -4.916547949260e-05      -4.583383065616e-05       6.109531906189e-01       5.979976491115e-01 
       2.101394764937e-05      -6.350134564757e-05      -4.762680887221e-05      -4.762681565383e-05      -5.148254938373e-05      -4.799390919290e-05       6.109531375832e-01       5.979976110955e-01 
       2.150342536975e-05      -6.649401553348e-05      -4.987138843380e-05      -4.987139586970e-05      -5.390881623424e-05      -5.025578830409e-05       6.109530779680e-01       5.979975668509e-01 
       2.200430449090e-05      -6.962772029925e-05      -5.222175159826e-05      -5.222175975156e-05      -5.644942663639e-05      -5.262426619076e-05       6.109530167871e-01       5.979975217123e-01 
       2.251685058555e-05      -7.290910632327e-05      -5.468288386744e-05      -5.468289280738e-05      -5.910976925602e-05      -5.510436676086e-05       6.109529539810e-01       5.979974760015e-01 
       2.304133541243e-05      -7.634513285500e-05      -5.726000546599e-05      -5.726001526841e-05      -6.189548643744e-05      -5.770135045197e-05       6.109528910414e-01       5.979974299298e-01 
       2.357803706032e-05      -7.994308705564e-05      -5.995858262809e-05      -5.995859337609e-05      -6.481248640136e-05      -6.042072560515e-05       6.109528217183e-01       5.979973791138e-01 
       2.412724009557e-05      -8.371059960371e-05      -6.278433930876e-05      -6.278435109372e-05      -6.786695589675e-05      -6.326826026621e-05       6.109527475847e-01       5.979973245553e-01 
       2.468923571287e-05      -8.765566063078e-05      -6.574326914287e-05      -6.574328206560e-05      -7.106537312422e-05      -6.624999423696e-05       6.109526684035e-01       5.979972669491e-01 
       2.526432188975e-05      -9.178663753472e-05      -6.884164882069e-05      -6.884166299025e-05      -7.441452218612e-05      -6.937225255130e-05       6.109525871372e-01       5.979972072322e-01 
       2.585280354450e-05      -9.611229104795e-05      -7.208605013761e-05      -7.208606567429e-05      -7.792150610806e-05      -7.264165762115e-05       6.109525019819e-01       5.979971446126e-01 
       2.645499269790e-05      -1.006417954695e-04      -7.548335518760e-05      -7.548337222266e-05      -8.159376325226e-05      -7.606514454370e-05       6.109524145249e-01       5.979970803921e-01 
       2.707120863860e-05      -1.053847555438e-04      -7.904076902665e-05      -7.904078770518e-05      -8.543908100319e-05      -7.964997386488e-05       6.109523176629e-01       5.979970080365e-01 
       2.770177809245e-05      -1.103512305984e-04      -8.276583779800e-05      -8.276585827824e-05      -8.946561534208e-05      -8.340374984030e-05       6.109522173801e-01       5.979969325919e-01 
       2.834703539572e-05      -1.155517541251e-04      -8.666646342154e-05      -8.666648587768e-05      -9.368190672613e-05      -8.733443524084e-05       6.109521151187e-01       5.979968571689e-01 
       2.900732267237e-05      -1.209973543844e-04      -9.075091907155e-05      -9.075094369420e-05      -9.809689680147e-05      -9.145036694668e-05       6.109520082172e-01       5.979967781061e-01 
