#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       1.053192228997e-05      -1.229672159894e-05      -9.222569085856e-06      -9.222569486350e-06      -1.025185695738e-05      -9.316756161216e-06       6.136073834797e-01       5.970604590014e-01 
       1.077724227458e-05      -1.287624619576e-05      -9.657215223921e-06      -9.657215663056e-06      -1.073501072671e-05      -9.755841141636e-06       6.136073677472e-01       5.970604475370e-01 
       1.102827649569e-05      -1.348308282339e-05      -1.011234564466e-05      -1.011234612616e-05      -1.124093476228e-05      -1.021561959592e-05       6.136073550003e-01       5.970604387025e-01 
       1.128515805497e-05      -1.411851855968e-05      -1.058892568152e-05      -1.058892620947e-05      -1.177070211471e-05      -1.069706671525e-05       6.136073410946e-01       5.970604289589e-01 
       1.154802315443e-05      -1.478390045868e-05      -1.108796565246e-05      -1.108796623136e-05      -1.232543583761e-05      -1.120120313465e-05       6.136073063800e-01       5.970603980895e-01 
       1.181701116863e-05      -1.548064137359e-05      -1.161052522752e-05      -1.161052586227e-05      -1.290631384255e-05      -1.172909934509e-05       6.136072918499e-01       5.970603874379e-01 
       1.209226471856e-05      -1.621021840102e-05      -1.215771226218e-05      -1.215771295816e-05      -1.351456760180e-05      -1.228187451503e-05       6.136072764182e-01       5.970603767366e-01 
       1.237392974730e-05      -1.697417893680e-05      -1.273068733947e-05      -1.273068810260e-05      -1.415148719726e-05      -1.286070107881e-05       6.136072562746e-01       5.970603617558e-01 
       1.266215559739e-05      -1.777414358768e-05      -1.333066595418e-05      -1.333066679093e-05      -1.481842374820e-05      -1.346680694320e-05       6.136072391352e-01       5.970603498693e-01 
       1.295709508998e-05      -1.861180907121e-05      -1.395892068797e-05      -1.395892160545e-05      -1.551679182875e-05      -1.410147768471e-05       6.136072217504e-01       5.970603378749e-01 
       1.325890460589e-05      -1.948895204947e-05      -1.461678408513e-05      -1.461678509112e-05      -1.624807266419e-05      -1.476605945466e-05       6.136072021292e-01       5.970603239170e-01 
       1.356774416853e-05      -2.040743306461e-05      -1.530565160458e-05      -1.530565270763e-05      -1.701381741240e-05      -1.546196196139e-05       6.136071815463e-01       5.970603092738e-01 
       1.388377752871e-05      -2.136920224787e-05      -1.602698590214e-05      -1.602698711161e-05      -1.781565192346e-05      -1.619066279618e-05       6.136072030928e-01       5.970603379870e-01 
       1.420717225152e-05      -2.237629568931e-05      -1.678231410824e-05      -1.678231543440e-05      -1.865527371308e-05      -1.695370468316e-05       6.136071796220e-01       5.970603212311e-01 
       1.453809980510e-05      -2.343085140059e-05      -1.757323980060e-05      -1.757324125471e-05      -1.953446527115e-05      -1.775270757424e-05       6.136071550211e-01       5.970603035472e-01 
       1.487673565164e-05      -2.453510612083e-05      -1.840144060920e-05      -1.840144220360e-05      -2.045509139883e-05      -1.858936622961e-05       6.136071283779e-01       5.970602840051e-01 
       1.522325934033e-05      -2.569140215679e-05      -1.926867334703e-05      -1.926867509526e-05      -2.141910491146e-05      -1.946545540084e-05       6.136071029245e-01       5.970602661320e-01 
       1.557785460264e-05      -2.690219194519e-05      -2.017677743254e-05      -2.017677934943e-05      -2.242855044225e-05      -2.038283328828e-05       6.136070754238e-01       5.970602464758e-01 
       1.594070944965e-05      -2.817004371327e-05      -2.112767913587e-05      -2.112768123770e-05      -2.348556916186e-05      -2.134344583059e-05       6.136070478975e-01       5.970602266057e-01 
       1.631201627181e-05      -2.949764652830e-05      -2.212339536680e-05      -2.212339767140e-05      -2.459240298840e-05      -2.234933053139e-05       6.136070178136e-01       5.970602052629e-01 
       1.669197194091e-05      -3.088781632723e-05      -2.316603819787e-05      -2.316604072482e-05      -2.575139961444e-05      -2.340262102848e-05       6.136069862938e-01       5.970601826931e-01 
