#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       2.053561180218e-05      -4.994869629210e-03      -3.753562429616e-03      -3.753562903318e-03      -3.753597125094e-03      -3.753777934916e-03       4.742015097315e-01       4.741158177859e-01 
       2.101394764937e-05      -5.229782445505e-03      -3.930461617274e-03      -3.930462136666e-03      -3.930497398324e-03      -3.930687201740e-03       4.742013949756e-01       4.741157144817e-01 
       2.150342536975e-05      -5.475719304334e-03      -4.115697726019e-03      -4.115698295509e-03      -4.115734590780e-03      -4.115933857218e-03       4.742012739503e-01       4.741156054499e-01 
       2.200430449090e-05      -5.733195186514e-03      -4.309663627915e-03      -4.309664252341e-03      -4.309701569331e-03      -4.309910794737e-03       4.742011434023e-01       4.741154874722e-01 
       2.251685058555e-05      -6.002749101990e-03      -4.512770859821e-03      -4.512771544485e-03      -4.512809864890e-03      -4.513029573413e-03       4.742010162541e-01       4.741153734871e-01 
       2.304133541243e-05      -6.284944299372e-03      -4.725449836017e-03      -4.725450586727e-03      -4.725489884969e-03      -4.725720630729e-03       4.742008517679e-01       4.741152227964e-01 
       2.357803706032e-05      -6.580371236609e-03      -4.948152153948e-03      -4.948152977064e-03      -4.948193219331e-03      -4.948435588386e-03       4.742007008201e-01       4.741150862563e-01 
       2.412724009557e-05      -6.889646842120e-03      -5.181350086807e-03      -5.181350989328e-03      -5.181392132508e-03      -5.181646744888e-03       4.742005519357e-01       4.741149524890e-01 
       2.468923571287e-05      -7.213416329832e-03      -5.425538073434e-03      -5.425539063006e-03      -5.425581053505e-03      -5.425848565418e-03       4.742003872344e-01       4.741148035827e-01 
       2.526432188975e-05      -7.552355021823e-03      -5.681234117740e-03      -5.681235202752e-03      -5.681277975178e-03      -5.681559081415e-03       4.742002129939e-01       4.741146458935e-01 
       2.585280354450e-05      -7.907169292961e-03      -5.948980640513e-03      -5.948981830179e-03      -5.949025305899e-03      -5.949320742377e-03       4.742000351852e-01       4.741144854095e-01 
       2.645499269790e-05      -8.278597913068e-03      -6.229345562537e-03      -6.229346866951e-03      -6.229390952488e-03      -6.229701498998e-03       4.741998541004e-01       4.741143224700e-01 
       2.707120863860e-05      -8.667413294872e-03      -6.522923375330e-03      -6.522924805566e-03      -6.522969390816e-03      -6.523295873971e-03       4.741996559025e-01       4.741141432788e-01 
       2.770177809245e-05      -9.074423632520e-03      -6.830336880105e-03      -6.830338448283e-03      -6.830383404567e-03      -6.830726700988e-03       4.741994489740e-01       4.741139562336e-01 
       2.834703539572e-05      -9.500474015659e-03      -7.152238126565e-03      -7.152239845994e-03      -7.152285023875e-03      -7.152646063623e-03       4.741992336939e-01       4.741137617756e-01 
       2.900732267237e-05      -9.946448154135e-03      -7.489309903804e-03      -7.489311789059e-03      -7.489357015956e-03      -7.489736786211e-03       4.741990111072e-01       4.741135609824e-01 
       2.968299001547e-05      -1.041327002291e-02      -7.842267106582e-03      -7.842269173678e-03      -7.842314251217e-03      -7.842713800252e-03       4.741987776751e-01       4.741133503781e-01 
       3.037439567277e-05      -1.090190571699e-02      -8.211858345802e-03      -8.211860612260e-03      -8.211905313365e-03      -8.212325754831e-03       4.741985318042e-01       4.741131283996e-01 
       3.108190623671e-05      -1.141336535962e-02      -8.598867553325e-03      -8.598870038371e-03      -8.598914104030e-03      -8.599356621585e-03       4.741982743574e-01       4.741128959660e-01 
       3.180589683875e-05      -1.194870492060e-02      -9.004115580872e-03      -9.004118305583e-03      -9.004161441305e-03      -9.004627293602e-03       4.741980047910e-01       4.741126525856e-01 
       3.254675134830e-05      -1.250902821713e-02      -9.428461928171e-03      -9.428464915676e-03      -9.428506787564e-03      -9.428997313644e-03       4.741977207707e-01       4.741123959925e-01 
       3.330486257622e-05      -1.309548910344e-02      -9.872806702007e-03      -9.872809977624e-03      -9.872850208070e-03      -9.873366833177e-03       4.741974252309e-01       4.741121291512e-01 
       3.408063248312e-05      -1.370929346610e-02      -1.033809233217e-02      -1.033809592369e-02      -1.033813408661e-02      -1.033867832849e-02       4.741971162243e-01       4.741118501844e-01 
       3.487447239247e-05      -1.435170155251e-02      -1.082530569027e-02      -1.082530962810e-02      -1.082534524368e-02      -1.082591871938e-02       4.741967932863e-01       4.741115586881e-01 
       3.568680320870e-05      -1.502403017961e-02      -1.133548005166e-02      -1.133548436924e-02      -1.133551689816e-02      -1.133612133141e-02       4.741964516582e-01       4.741112499841e-01 
       3.651805564037e-05      -1.572765553202e-02      -1.186969760986e-02      -1.186970234382e-02      -1.186973118090e-02      -1.187036841006e-02       4.741960960804e-01       4.741109288834e-01 
       3.736867042850e-05      -1.646401517709e-02      -1.242909148243e-02      -1.242909667280e-02      -1.242912113999e-02      -1.242979312670e-02       4.741957279034e-01       4.741105967635e-01 
       3.823909858034e-05      -1.723461060386e-02      -1.301484783911e-02      -1.301485353002e-02      -1.301487286871e-02      -1.301558170717e-02       4.741953354447e-01       4.741102420803e-01 
       3.912980160839e-05      -1.804101063919e-02      -1.362820927400e-02      -1.362821551366e-02      -1.362822887616e-02      -1.362897680335e-02       4.741949269203e-01       4.741098730870e-01 
       4.004125177520e-05      -1.888485351927e-02      -1.427047665107e-02      -1.427048349243e-02      -1.427048993263e-02      -1.427127933926e-02       4.741944997900e-01       4.741094873450e-01 
       4.097393234372e-05      -1.976784982200e-02      -1.494301215704e-02      -1.494301965794e-02      -1.494301812104e-02      -1.494385156346e-02       4.741940525134e-01       4.741090833688e-01 
       4.192833783351e-05      -2.069178585817e-02      -1.564724216837e-02      -1.564725039252e-02      -1.564723970374e-02      -1.564811991682e-02       4.741935834677e-01       4.741086596692e-01 
       4.290497428301e-05      -2.165852639111e-02      -1.638466037318e-02      -1.638466939032e-02      -1.638464824246e-02      -1.638557815367e-02       4.741930939935e-01       4.741082176556e-01 
       4.390435951779e-05      -2.267001759135e-02      -1.715683064145e-02      -1.715684052787e-02      -1.715680746761e-02      -1.715779021222e-02       4.741925794791e-01       4.741077528053e-01 
       4.492702342513e-05      -2.372829115177e-02      -1.796539078727e-02      -1.796540162689e-02      -1.796535503979e-02      -1.796639397743e-02       4.741920422838e-01       4.741072676083e-01 
       4.597350823497e-05      -2.483546653333e-02      -1.881205559262e-02      -1.881206747728e-02      -1.881200557125e-02      -1.881310430385e-02       4.741914791712e-01       4.741067589086e-01 
       4.704436880741e-05      -2.599375528236e-02      -1.969862075331e-02      -1.969863378366e-02      -1.969855457070e-02      -1.969971696212e-02       4.741908897087e-01       4.741062263988e-01 
       4.814017292689e-05      -2.720546417292e-02      -2.062696660488e-02      -2.062698089120e-02      -2.062688216759e-02      -2.062811236472e-02       4.741902739904e-01       4.741056702685e-01 
       4.926150160327e-05      -2.847299895105e-02      -2.159906186433e-02      -2.159907752782e-02      -2.159895685201e-02      -2.160025930799e-02       4.741896269596e-01       4.741050856256e-01 
       5.040894937985e-05      -2.979886811438e-02      -2.261696839904e-02      -2.261698557211e-02      -2.261684024071e-02      -2.261821974001e-02       4.741889521661e-01       4.741044760931e-01 
       5.158312464864e-05      -3.118568687386e-02      -2.368284484988e-02      -2.368286367843e-02      -2.368269069967e-02      -2.368415238541e-02       4.741882447341e-01       4.741038369925e-01 
       5.278464997290e-05      -3.263618027698e-02      -2.479895167125e-02      -2.479897231443e-02      -2.479876837901e-02      -2.480031778288e-02       4.741875022220e-01       4.741031659653e-01 
       5.401416241726e-05      -3.415318890876e-02      -2.596765619614e-02      -2.596767882889e-02      -2.596744027799e-02      -2.596908335259e-02       4.741867289119e-01       4.741024674673e-01 
       5.527231388549e-05      -3.573967045049e-02      -2.719143647115e-02      -2.719146128484e-02      -2.719118407512e-02      -2.719292722923e-02       4.741859138079e-01       4.741017306384e-01 
       5.655977146617e-05      -3.739870686935e-02      -2.847288826994e-02      -2.847291547491e-02      -2.847259513971e-02      -2.847444527692e-02       4.741850631967e-01       4.741009619489e-01 
       5.787721778633e-05      -3.913350589465e-02      -2.981472913253e-02      -2.981475895891e-02      -2.981439056603e-02      -2.981635512656e-02       4.741841736916e-01       4.741001581471e-01 
       5.922535137346e-05      -4.094740675990e-02      -3.121980450241e-02      -3.121983720306e-02      -3.121941530812e-02      -3.122150231462e-02       4.741832399110e-01       4.740993140601e-01 
       6.060488702583e-05      -4.284388403075e-02      -3.269109440125e-02      -3.269113025241e-02      -3.269064884773e-02      -3.269286695526e-02       4.741822643593e-01       4.740984323329e-01 
       6.201655619150e-05      -4.482655209617e-02      -3.423171878889e-02      -3.423175809403e-02      -3.423121055268e-02      -3.423356910278e-02       4.741812423706e-01       4.740975085071e-01 
       6.346110735614e-05      -4.689916981019e-02      -3.584494488265e-02      -3.584498797476e-02      -3.584436698869e-02      -3.584687606903e-02       4.741801729801e-01       4.740965418263e-01 
       6.493930643992e-05      -4.906564340987e-02      -3.753419361164e-02      -3.753424085477e-02      -3.753353836728e-02      -3.753620887634e-02       4.741790522674e-01       4.740955285494e-01 
       6.645193720354e-05      -5.133003297074e-02      -3.930304735177e-02      -3.930309914525e-02      -3.930230627680e-02      -3.930514999443e-02       4.741778797104e-01       4.740944683834e-01 
       6.799980166386e-05      -5.369655510863e-02      -4.115525709274e-02      -4.115531387473e-02      -4.115442084130e-02      -4.115745050588e-02       4.741766526253e-01       4.740933588624e-01 
       6.958372051911e-05      -5.616958770515e-02      -4.309475053915e-02      -4.309481278993e-02      -4.309380881357e-02      -4.309703820626e-02       4.741753682329e-01       4.740921974464e-01 
       7.120453358403e-05      -5.875367377086e-02      -4.512564038786e-02      -4.512570863334e-02      -4.512458184398e-02      -4.512802588078e-02       4.741740231759e-01       4.740909810120e-01 
       7.286310023516e-05      -6.145352582775e-02      -4.725223308681e-02      -4.725230790406e-02      -4.725104523163e-02      -4.725472006375e-02       4.741726141075e-01       4.740897064742e-01 
       7.456029986649e-05      -6.427402973594e-02      -4.947903817105e-02      -4.947912019285e-02      -4.947770724904e-02      -4.948163037263e-02       4.741711396751e-01       4.740883727414e-01 
       7.629703235573e-05      -6.722024705459e-02      -5.181077743990e-02      -5.181086735830e-02      -5.180928830674e-02      -5.181347868297e-02       4.741695966336e-01       4.740869768269e-01 
       7.807421854143e-05      -7.029742039023e-02      -5.425239509617e-02      -5.425249366980e-02      -5.425073108340e-02      -5.425520926960e-02       4.741679813442e-01       4.740855153847e-01 
       7.989280071125e-05      -7.351097617719e-02      -5.680906823298e-02      -5.680917629553e-02      -5.680721100030e-02      -5.681199929289e-02       4.741662899785e-01       4.740839848984e-01 
       8.175374310150e-05      -7.686652476500e-02      -5.948621793301e-02      -5.948633639535e-02      -5.948414729878e-02      -5.948926989027e-02       4.741645196373e-01       4.740823827565e-01 
       8.365803240849e-05      -8.036986742725e-02      -6.228952072760e-02      -6.228965059055e-02      -6.228721449326e-02      -6.229269764330e-02       4.741626678363e-01       4.740807068094e-01 
       8.560667831160e-05      -8.402699379225e-02      -6.522491997912e-02      -6.522506233764e-02      -6.522235372681e-02      -6.522822594990e-02       4.741607277749e-01       4.740789505931e-01 
       8.760071400869e-05      -8.784408578406e-02      -6.829863976129e-02      -6.829879581615e-02      -6.829578663909e-02      -6.830207890882e-02       4.741586982461e-01       4.740771132381e-01 
       8.964119676389e-05      -9.182751797666e-02      -7.151719666910e-02      -7.151736773641e-02      -7.151402715156e-02      -7.152077312535e-02       4.741565732357e-01       4.740751890979e-01 
       9.172920846815e-05      -9.598385767231e-02      -7.488741455228e-02      -7.488760207513e-02      -7.488389617964e-02      -7.489113244340e-02       4.741543488755e-01       4.740731746823e-01 
       9.386585621291e-05      -1.003198620074e-01      -7.841643859836e-02      -7.841664415492e-02      -7.841253568505e-02      -7.842030202212e-02       4.741520207402e-01       4.740710659379e-01 
       9.605227287711e-05      -1.048424820454e-01      -8.211175054661e-02      -8.211197586861e-02      -8.210742387154e-02      -8.211576355599e-02       4.741495843613e-01       4.740688588224e-01 
       9.828961772778e-05      -1.095588537954e-01      -8.598118429230e-02      -8.598143127730e-02      -8.597639075114e-02      -8.598535086892e-02       4.741470339761e-01       4.740665479841e-01 
       1.005790770348e-04      -1.144762985020e-01      -9.003294280745e-02      -9.003321353430e-02      -9.002763503229e-02      -9.003726683398e-02       4.741443644754e-01       4.740641287510e-01 
       1.029218646998e-04      -1.196023164544e-01      -9.427561546164e-02      -9.427591220804e-02      -9.426974140615e-02      -9.428010069111e-02       4.741415710407e-01       4.740615967550e-01 
       1.053192228997e-04      -1.249445803673e-01      -9.871819591270e-02      -9.871852117269e-02      -9.871169839354e-02      -9.872284593258e-02       4.741386476269e-01       4.740589464169e-01 
       1.077724227458e-04      -1.305109289010e-01      -1.033701012400e-01      -1.033704577489e-01      -1.033629174407e-01      -1.033749194370e-01       4.741355876555e-01       4.740561716460e-01 
       1.102827649569e-04      -1.363093572453e-01      -1.082411922026e-01      -1.082415829583e-01      -1.082332531228e-01      -1.082461817184e-01       4.741323855010e-01       4.740532673208e-01 
       1.128515805497e-04      -1.423480010772e-01      -1.133417936745e-01      -1.133422219553e-01      -1.133330235202e-01      -1.133469573508e-01       4.741290344632e-01       4.740502272488e-01 
       1.154802315443e-04      -1.486351334071e-01      -1.186827167494e-01      -1.186831861566e-01      -1.186730322884e-01      -1.186880570880e-01       4.741255279887e-01       4.740470454283e-01 
       1.181701116863e-04      -1.551791330443e-01      -1.242752812763e-01      -1.242757957404e-01      -1.242645910885e-01      -1.242808003580e-01       4.741218582720e-01       4.740437145859e-01 
       1.209226471856e-04      -1.619884827324e-01      -1.301313403968e-01      -1.301319042313e-01      -1.301195441017e-01      -1.301370398341e-01       4.741180187123e-01       4.740402287019e-01 
       1.237392974730e-04      -1.690717432987e-01      -1.362633048001e-01      -1.362639227363e-01      -1.362502921833e-01      -1.362691856634e-01       4.741140006670e-01       4.740365797287e-01 
       1.266215559739e-04      -1.764375185008e-01      -1.426841698840e-01      -1.426848470913e-01      -1.426698199223e-01      -1.426902326028e-01       4.741097969490e-01       4.740327610742e-01 
       1.295709508998e-04      -1.840944450854e-01      -1.494075422411e-01      -1.494082843910e-01      -1.493917220755e-01      -1.494137865338e-01       4.741053983017e-01       4.740287641138e-01 
       1.325890460589e-04      -1.920511475013e-01      -1.564476691797e-01      -1.564484824755e-01      -1.564302329468e-01      -1.564540939389e-01       4.741007960354e-01       4.740245807915e-01 
       1.356774416853e-04      -2.003162186480e-01      -1.638194688288e-01      -1.638203600779e-01      -1.638002564220e-01      -1.638260720318e-01       4.740959818691e-01       4.740202034957e-01 
       1.388377752871e-04      -2.088981574703e-01      -1.715385607055e-01      -1.715395373421e-01      -1.715173963564e-01      -1.715453392636e-01       4.740909450409e-01       4.740156221254e-01 
       1.420717225152e-04      -2.178053537218e-01      -1.796212998321e-01      -1.796223700094e-01      -1.795979906267e-01      -1.796282494873e-01       4.740856757903e-01       4.740108276217e-01 
       1.453809980510e-04      -2.270460219488e-01      -1.880848106430e-01      -1.880859832907e-01      -1.880591448463e-01      -1.880919258146e-01       4.740801634015e-01       4.740058099769e-01 
       1.487673565164e-04      -2.366281398185e-01      -1.969470237218e-01      -1.969483085893e-01      -1.969187689234e-01      -1.969542973201e-01       4.740743976758e-01       4.740005597035e-01 
       1.522325934033e-04      -2.465594291370e-01      -2.062267128030e-01      -2.062281206028e-01      -2.061956139809e-01      -2.062341361139e-01       4.740683668419e-01       4.739950657846e-01 
       1.557785460264e-04      -2.568472457138e-01      -2.159435350342e-01      -2.159450774865e-01      -2.159093123154e-01      -2.159510974898e-01       4.740620590744e-01       4.739893171427e-01 
       1.594070944965e-04      -2.674985081838e-01      -2.261180720735e-01      -2.261197619699e-01      -2.260804182982e-01      -2.261257610148e-01       4.740554616028e-01       4.739833017544e-01 
       1.631201627181e-04      -2.785196778849e-01      -2.367718740924e-01      -2.367737254773e-01      -2.367304522516e-01      -2.367796746147e-01       4.740485620544e-01       4.739770080427e-01 
       1.669197194091e-04      -2.899166014652e-01      -2.479275045875e-01      -2.479295328175e-01      -2.478819448739e-01      -2.479353992416e-01       4.740413469087e-01       4.739704232587e-01 
       1.708077791448e-04      -3.016944403217e-01      -2.596085879369e-01      -2.596108097748e-01      -2.595584845433e-01      -2.596165564332e-01       4.740338015698e-01       4.739635335890e-01 
       1.747864034259e-04      -3.138576446576e-01      -2.718398601503e-01      -2.718422940458e-01      -2.717847679335e-01      -2.718478792001e-01       4.740259123163e-01       4.739563261378e-01 
       1.788577017717e-04      -3.264096745441e-01      -2.846472196674e-01      -2.846498856914e-01      -2.845866501202e-01      -2.846552624661e-01       4.740176633997e-01       4.739487859251e-01 
       1.830238328384e-04      -3.393530469145e-01      -2.980577828739e-01      -2.980607030074e-01      -2.979912000707e-01      -2.980658188747e-01       4.740090391585e-01       4.739408980960e-01 
       1.872870055639e-04      -3.526891556339e-01      -3.120999406880e-01      -3.121031390171e-01      -3.120267567123e-01      -3.121079352457e-01       4.740000229651e-01       4.739326468275e-01 
       1.916494803388e-04      -3.664180933613e-01      -3.268034188268e-01      -3.268069216766e-01      -3.267229886892e-01      -3.268113327383e-01       4.739905979218e-01       4.739240160081e-01 
       1.961135702049e-04      -3.805385517636e-01      -3.421993400478e-01      -3.422031761985e-01      -3.421109561718e-01      -3.422071291227e-01       4.739807463460e-01       4.739149887400e-01 
       2.006816420819e-04      -3.950476326910e-01      -3.583202892689e-01      -3.583244901872e-01      -3.582231754522e-01      -3.583279038571e-01       4.739704493099e-01       4.739055468574e-01 
       2.053561180218e-04      -4.099407461284e-01      -3.752003828797e-01      -3.752049830237e-01      -3.750936877198e-01      -3.752077674182e-01       4.739596877340e-01       4.738956720392e-01 
       2.101394764937e-04      -4.252113221542e-01      -3.928753403328e-01      -3.928803773120e-01      -3.927581298438e-01      -3.928824326923e-01       4.739484419635e-01       4.738853453481e-01 
       2.150342536975e-04      -4.408507246541e-01      -4.113825583327e-01      -4.113880732513e-01      -4.112538080291e-01      -4.113892892756e-01       4.739366907938e-01       4.738745462787e-01 
       2.200430449090e-04      -4.568480659550e-01      -4.307611903939e-01      -4.307672282803e-01      -4.306197766573e-01      -4.307674830419e-01       4.739244127803e-01       4.738632540567e-01 
       2.251685058555e-04      -4.731898619157e-01      -4.510522287269e-01      -4.510588386649e-01      -4.508969190125e-01      -4.510579976821e-01       4.739115854749e-01       4.738514468460e-01 
       2.304133541242e-04      -4.898599755200e-01      -4.722985901609e-01      -4.723058257767e-01      -4.721280325998e-01      -4.723037408829e-01       4.738981855665e-01       4.738391019103e-01 
       2.357803706032e-04      -5.068393573580e-01      -4.945452064025e-01      -4.945531263247e-01      -4.943579183311e-01      -4.945496344780e-01       4.738841890361e-01       4.738261957522e-01 
       2.412724009557e-04      -5.241057790508e-01      -5.178391180215e-01      -5.178477862747e-01      -5.176334733134e-01      -5.178427082898e-01       4.738695708001e-01       4.738127037410e-01 
       2.468923571287e-04      -5.416336310278e-01      -5.422295733260e-01      -5.422390598032e-01      -5.420037885272e-01      -5.422321989915e-01       4.738543049907e-01       4.737986003901e-01 
       2.526432188975e-04      -5.593937191408e-01      -5.677681311399e-01      -5.677785122146e-01      -5.675202503908e-01      -5.677696529181e-01       4.738383646454e-01       4.737838590386e-01 
       2.585280354450e-04      -5.773529049052e-01      -5.945087693610e-01      -5.945201282075e-01      -5.942366475032e-01      -5.945090342634e-01       4.738217219629e-01       4.737684520885e-01 
       2.645499269790e-04      -5.954741592754e-01      -6.225079974530e-01      -6.225204251637e-01      -6.222092823034e-01      -6.225068381993e-01       4.738043483857e-01       4.737523510898e-01 
       2.707120863860e-04      -6.137159412296e-01      -6.518249740891e-01      -6.518385697117e-01      -6.514970858085e-01      -6.518222074365e-01       4.737862134211e-01       4.737355255397e-01 
       2.770177809245e-04      -6.320324647765e-01      -6.825216318731e-01      -6.825365039332e-01      -6.821617418558e-01      -6.825170581832e-01       4.737672864160e-01       4.737179446517e-01 
       2.834703539572e-04      -6.503727569835e-01      -7.146628080309e-01      -7.146790740704e-01      -7.142678136375e-01      -7.146562089231e-01       4.737475360355e-01       4.736995768098e-01 
       2.900732267237e-04      -6.686816337079e-01      -7.483163745507e-01      -7.483341636636e-01      -7.478828744634e-01      -7.483075131847e-01       4.737269284786e-01       4.736803877939e-01 
       2.968299001547e-04      -6.868981825548e-01      -7.835533871566e-01      -7.835728393069e-01      -7.830776509290e-01      -7.835420054461e-01       4.737054304667e-01       4.736603437294e-01 
       3.037439567277e-04      -7.049568844814e-01      -8.204482254051e-01      -8.204694937589e-01      -8.199261631697e-01      -8.204340438868e-01       4.736830057253e-01       4.736394075740e-01 
       3.108190623671e-04      -7.227864705786e-01      -8.590787562596e-01      -8.591020069772e-01      -8.585058827734e-01      -8.590614715174e-01       4.736596188264e-01       4.736175429350e-01 
       3.180589683875e-04      -7.403109315439e-01      -8.995264884280e-01      -8.995519033691e-01      -8.988978866321e-01      -8.995057730530e-01       4.736352319885e-01       4.735947108563e-01 
       3.254675134830e-04      -7.574483745006e-01      -9.418767474282e-01      -9.419045238027e-01      -9.411870252186e-01      -9.418522470826e-01       4.736098066473e-01       4.735708713803e-01 
       3.330486257622e-04      -7.741120102794e-01      -9.862188502024e-01      -9.862492026485e-01      -9.854620955265e-01      -9.861901827852e-01       4.735833030318e-01       4.735459831034e-01 
       3.408063248311e-04      -7.902102554671e-01      -1.032646288453e+00      -1.032679451311e+00      -1.031816020118e+00      -1.032613043316e+00       4.735556791939e-01       4.735200021889e-01 
       3.487447239247e-04      -8.056460590702e-01      -1.081256931893e+00      -1.081293158643e+00      -1.080346042671e+00      -1.081218666396e+00       4.735268940542e-01       4.734928854121e-01 
       3.568680320870e-04      -8.203189703112e-01      -1.132153218015e+00      -1.132192786162e+00      -1.131153917764e+00      -1.132109458895e+00       4.734969034655e-01       4.734645861835e-01 
       3.651805564037e-04      -8.341233578675e-01      -1.185442374578e+00      -1.185485583880e+00      -1.184346120939e+00      -1.185392613203e+00       4.734656621844e-01       4.734350565464e-01 
       3.736867042850e-04      -8.469512162216e-01      -1.241236637446e+00      -1.241283815047e+00      -1.240034066900e+00      -1.241180331219e+00       4.734331246344e-01       4.734042478887e-01 
       3.823909858034e-04      -8.586911463610e-01      -1.299653484816e+00      -1.299704985008e+00      -1.298334331436e+00      -1.299590053656e+00       4.733992435987e-01       4.733721096566e-01 
       3.912980160839e-04      -8.692300333324e-01      -1.360815875580e+00      -1.360872082426e+00      -1.359368884877e+00      -1.360744700901e+00       4.733639696284e-01       4.733385887438e-01 
       4.004125177520e-04      -8.784547376454e-01      -1.424852505773e+00      -1.424913838078e+00      -1.423265342541e+00      -1.424772931506e+00       4.733272527731e-01       4.733036311980e-01 
