#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.329720E-04   0.119956E+08   0.119956E+08   0.159475E+08   0.159473E+08   0.000000E+00   0.119956E+08   0.119956E+08   0.120049E+08  -0.574211E+00   0.105380E+08   0.105380E+08   0.357048E-01
   0.340896E-04   0.119956E+08   0.119956E+08   0.159442E+08   0.159441E+08   0.000000E+00   0.119956E+08   0.119956E+08   0.120049E+08  -0.574211E+00   0.105380E+08   0.105380E+08   0.369146E-01
   0.352451E-04   0.119956E+08   0.119956E+08   0.159408E+08   0.159407E+08   0.000000E+00   0.119956E+08   0.119956E+08   0.120049E+08  -0.574210E+00   0.105380E+08   0.105380E+08   0.381654E-01
   0.364397E-04   0.119956E+08   0.119956E+08   0.159371E+08   0.159370E+08   0.000000E+00   0.119956E+08   0.119956E+08   0.120049E+08  -0.574209E+00   0.105380E+08   0.105380E+08   0.394585E-01
   0.376749E-04   0.119956E+08   0.119956E+08   0.159332E+08   0.159330E+08   0.000000E+00   0.119956E+08   0.119956E+08   0.120049E+08  -0.574209E+00   0.105380E+08   0.105380E+08   0.407954E-01
   0.389519E-04   0.119956E+08   0.119956E+08   0.159289E+08   0.159288E+08   0.000000E+00   0.119956E+08   0.119956E+08   0.120049E+08  -0.574208E+00   0.105380E+08   0.105380E+08   0.421775E-01
   0.402721E-04   0.119956E+08   0.119956E+08   0.159244E+08   0.159243E+08   0.000000E+00   0.119956E+08   0.119956E+08   0.120049E+08  -0.574207E+00   0.105380E+08   0.105380E+08   0.436065E-01
   0.416372E-04   0.119955E+08   0.119955E+08   0.159196E+08   0.159194E+08   0.000000E+00   0.119955E+08   0.119955E+08   0.120048E+08  -0.574206E+00   0.105380E+08   0.105380E+08   0.450838E-01
   0.430485E-04   0.119955E+08   0.119955E+08   0.159145E+08   0.159143E+08   0.000000E+00   0.119955E+08   0.119955E+08   0.120048E+08  -0.574205E+00   0.105380E+08   0.105380E+08   0.466110E-01
   0.445076E-04   0.119955E+08   0.119955E+08   0.159090E+08   0.159088E+08   0.000000E+00   0.119955E+08   0.119955E+08   0.120048E+08  -0.574204E+00   0.105379E+08   0.105379E+08   0.481900E-01
   0.460162E-04   0.119955E+08   0.119955E+08   0.159031E+08   0.159029E+08   0.000000E+00   0.119955E+08   0.119955E+08   0.120048E+08  -0.574203E+00   0.105379E+08   0.105379E+08   0.498224E-01
   0.475759E-04   0.119955E+08   0.119955E+08   0.158969E+08   0.158966E+08   0.000000E+00   0.119955E+08   0.119955E+08   0.120048E+08  -0.574202E+00   0.105379E+08   0.105379E+08   0.515100E-01
   0.491885E-04   0.119955E+08   0.119955E+08   0.158902E+08   0.158899E+08   0.000000E+00   0.119955E+08   0.119955E+08   0.120047E+08  -0.574201E+00   0.105379E+08   0.105379E+08   0.532547E-01
   0.508558E-04   0.119954E+08   0.119954E+08   0.158830E+08   0.158827E+08   0.000000E+00   0.119954E+08   0.119954E+08   0.120047E+08  -0.574199E+00   0.105379E+08   0.105379E+08   0.550584E-01
   0.525795E-04   0.119954E+08   0.119954E+08   0.158754E+08   0.158751E+08   0.000000E+00   0.119954E+08   0.119954E+08   0.120047E+08  -0.574198E+00   0.105378E+08   0.105378E+08   0.569231E-01
   0.543617E-04   0.119954E+08   0.119954E+08   0.158672E+08   0.158669E+08   0.000000E+00   0.119954E+08   0.119954E+08   0.120047E+08  -0.574197E+00   0.105378E+08   0.105378E+08   0.588508E-01
   0.562043E-04   0.119954E+08   0.119954E+08   0.158585E+08   0.158581E+08   0.000000E+00   0.119954E+08   0.119954E+08   0.120046E+08  -0.574195E+00   0.105378E+08   0.105378E+08   0.608437E-01
   0.581093E-04   0.119953E+08   0.119953E+08   0.158491E+08   0.158488E+08   0.000000E+00   0.119953E+08   0.119953E+08   0.120046E+08  -0.574193E+00   0.105378E+08   0.105378E+08   0.629039E-01
   0.600790E-04   0.119953E+08   0.119953E+08   0.158392E+08   0.158388E+08   0.000000E+00   0.119953E+08   0.119953E+08   0.120046E+08  -0.574191E+00   0.105378E+08   0.105378E+08   0.650338E-01
   0.621154E-04   0.119953E+08   0.119953E+08   0.158285E+08   0.158281E+08   0.000000E+00   0.119953E+08   0.119953E+08   0.120045E+08  -0.574189E+00   0.105377E+08   0.105377E+08   0.672356E-01
   0.642208E-04   0.119952E+08   0.119952E+08   0.158171E+08   0.158167E+08   0.000000E+00   0.119952E+08   0.119952E+08   0.120045E+08  -0.574187E+00   0.105377E+08   0.105377E+08   0.695118E-01
   0.663975E-04   0.119952E+08   0.119952E+08   0.158050E+08   0.158045E+08   0.000000E+00   0.119952E+08   0.119952E+08   0.120044E+08  -0.574185E+00   0.105377E+08   0.105377E+08   0.718648E-01
   0.686481E-04   0.119952E+08   0.119952E+08   0.157920E+08   0.157915E+08   0.000000E+00   0.119952E+08   0.119952E+08   0.120044E+08  -0.574183E+00   0.105376E+08   0.105376E+08   0.742973E-01
   0.709749E-04   0.119951E+08   0.119951E+08   0.157781E+08   0.157776E+08   0.000000E+00   0.119951E+08   0.119951E+08   0.120043E+08  -0.574180E+00   0.105376E+08   0.105376E+08   0.768119E-01
   0.733806E-04   0.119951E+08   0.119951E+08   0.157633E+08   0.157628E+08   0.000000E+00   0.119951E+08   0.119951E+08   0.120043E+08  -0.574177E+00   0.105376E+08   0.105376E+08   0.794113E-01
   0.758679E-04   0.119950E+08   0.119950E+08   0.157475E+08   0.157469E+08   0.000000E+00   0.119950E+08   0.119950E+08   0.120042E+08  -0.574175E+00   0.105375E+08   0.105375E+08   0.820984E-01
   0.784394E-04   0.119950E+08   0.119950E+08   0.157306E+08   0.157300E+08   0.000000E+00   0.119950E+08   0.119950E+08   0.120042E+08  -0.574171E+00   0.105375E+08   0.105375E+08   0.848761E-01
   0.810981E-04   0.119949E+08   0.119949E+08   0.157126E+08   0.157119E+08   0.000000E+00   0.119949E+08   0.119949E+08   0.120041E+08  -0.574168E+00   0.105374E+08   0.105374E+08   0.877474E-01
   0.838470E-04   0.119949E+08   0.119949E+08   0.156934E+08   0.156926E+08   0.000000E+00   0.119949E+08   0.119949E+08   0.120040E+08  -0.574165E+00   0.105374E+08   0.105374E+08   0.907154E-01
   0.866890E-04   0.119948E+08   0.119948E+08   0.156728E+08   0.156720E+08   0.000000E+00   0.119948E+08   0.119948E+08   0.120039E+08  -0.574161E+00   0.105373E+08   0.105373E+08   0.937834E-01
   0.896273E-04   0.119947E+08   0.119947E+08   0.156509E+08   0.156500E+08   0.000000E+00   0.119947E+08   0.119947E+08   0.120039E+08  -0.574157E+00   0.105372E+08   0.105372E+08   0.969547E-01
   0.926652E-04   0.119946E+08   0.119946E+08   0.156274E+08   0.156265E+08   0.000000E+00   0.119946E+08   0.119946E+08   0.120038E+08  -0.574152E+00   0.105372E+08   0.105372E+08   0.100233E+00
   0.958061E-04   0.119946E+08   0.119946E+08   0.156024E+08   0.156015E+08   0.000000E+00   0.119946E+08   0.119946E+08   0.120037E+08  -0.574148E+00   0.105371E+08   0.105371E+08   0.103621E+00
   0.990535E-04   0.119945E+08   0.119945E+08   0.155758E+08   0.155747E+08   0.000000E+00   0.119945E+08   0.119945E+08   0.120036E+08  -0.574143E+00   0.105370E+08   0.105370E+08   0.107123E+00
   0.102411E-03   0.119944E+08   0.119944E+08   0.155473E+08   0.155462E+08   0.000000E+00   0.119944E+08   0.119944E+08   0.120035E+08  -0.574137E+00   0.105370E+08   0.105370E+08   0.110743E+00
   0.105882E-03   0.119943E+08   0.119943E+08   0.155169E+08   0.155157E+08   0.000000E+00   0.119943E+08   0.119943E+08   0.120034E+08  -0.574132E+00   0.105369E+08   0.105369E+08   0.114484E+00
   0.109471E-03   0.119942E+08   0.119942E+08   0.154845E+08   0.154832E+08   0.000000E+00   0.119942E+08   0.119942E+08   0.120033E+08  -0.574126E+00   0.105368E+08   0.105368E+08   0.118351E+00
   0.113182E-03   0.119941E+08   0.119941E+08   0.154499E+08   0.154486E+08   0.000000E+00   0.119941E+08   0.119941E+08   0.120031E+08  -0.574119E+00   0.105367E+08   0.105367E+08   0.122347E+00
   0.117018E-03   0.119940E+08   0.119940E+08   0.154130E+08   0.154116E+08   0.000000E+00   0.119940E+08   0.119940E+08   0.120030E+08  -0.574112E+00   0.105366E+08   0.105366E+08   0.126478E+00
   0.120984E-03   0.119939E+08   0.119939E+08   0.153737E+08   0.153722E+08   0.000000E+00   0.119939E+08   0.119939E+08   0.120028E+08  -0.574105E+00   0.105365E+08   0.105365E+08   0.130746E+00
   0.125085E-03   0.119937E+08   0.119937E+08   0.153317E+08   0.153301E+08   0.000000E+00   0.119937E+08   0.119937E+08   0.120027E+08  -0.574097E+00   0.105364E+08   0.105364E+08   0.135158E+00
   0.129325E-03   0.119936E+08   0.119936E+08   0.152870E+08   0.152853E+08   0.000000E+00   0.119936E+08   0.119936E+08   0.120025E+08  -0.574089E+00   0.105363E+08   0.105363E+08   0.139716E+00
   0.133708E-03   0.119934E+08   0.119934E+08   0.152393E+08   0.152375E+08   0.000000E+00   0.119934E+08   0.119934E+08   0.120023E+08  -0.574080E+00   0.105361E+08   0.105361E+08   0.144427E+00
   0.138240E-03   0.119933E+08   0.119933E+08   0.151886E+08   0.151866E+08   0.000000E+00   0.119933E+08   0.119933E+08   0.120022E+08  -0.574070E+00   0.105360E+08   0.105360E+08   0.149295E+00
   0.142926E-03   0.119931E+08   0.119931E+08   0.151344E+08   0.151324E+08   0.000000E+00   0.119931E+08   0.119931E+08   0.120020E+08  -0.574060E+00   0.105358E+08   0.105358E+08   0.154326E+00
   0.147770E-03   0.119929E+08   0.119929E+08   0.150768E+08   0.150746E+08   0.000000E+00   0.119929E+08   0.119929E+08   0.120017E+08  -0.574049E+00   0.105357E+08   0.105357E+08   0.159523E+00
   0.152779E-03   0.119927E+08   0.119927E+08   0.150154E+08   0.150130E+08   0.000000E+00   0.119927E+08   0.119927E+08   0.120015E+08  -0.574037E+00   0.105355E+08   0.105355E+08   0.164894E+00
   0.157958E-03   0.119925E+08   0.119925E+08   0.149500E+08   0.149475E+08   0.000000E+00   0.119925E+08   0.119925E+08   0.120013E+08  -0.574025E+00   0.105353E+08   0.105353E+08   0.170442E+00
   0.163312E-03   0.119923E+08   0.119923E+08   0.148804E+08   0.148778E+08   0.000000E+00   0.119923E+08   0.119923E+08   0.120010E+08  -0.574011E+00   0.105351E+08   0.105351E+08   0.176175E+00
   0.168847E-03   0.119921E+08   0.119921E+08   0.148064E+08   0.148036E+08   0.000000E+00   0.119921E+08   0.119921E+08   0.120007E+08  -0.573997E+00   0.105349E+08   0.105349E+08   0.182097E+00
   0.174570E-03   0.119918E+08   0.119918E+08   0.147276E+08   0.147246E+08   0.000000E+00   0.119918E+08   0.119918E+08   0.120004E+08  -0.573982E+00   0.105347E+08   0.105347E+08   0.188215E+00
   0.180487E-03   0.119915E+08   0.119915E+08   0.146439E+08   0.146407E+08   0.000000E+00   0.119915E+08   0.119915E+08   0.120001E+08  -0.573966E+00   0.105345E+08   0.105345E+08   0.194534E+00
   0.186605E-03   0.119912E+08   0.119912E+08   0.145548E+08   0.145515E+08   0.000000E+00   0.119912E+08   0.119912E+08   0.119998E+08  -0.573948E+00   0.105342E+08   0.105342E+08   0.201062E+00
   0.192930E-03   0.119909E+08   0.119909E+08   0.144602E+08   0.144567E+08   0.000000E+00   0.119909E+08   0.119909E+08   0.119994E+08  -0.573930E+00   0.105340E+08   0.105340E+08   0.207804E+00
   0.199469E-03   0.119906E+08   0.119906E+08   0.143597E+08   0.143560E+08   0.000000E+00   0.119906E+08   0.119906E+08   0.119990E+08  -0.573910E+00   0.105337E+08   0.105337E+08   0.214767E+00
   0.206230E-03   0.119903E+08   0.119903E+08   0.142530E+08   0.142491E+08   0.000000E+00   0.119903E+08   0.119903E+08   0.119986E+08  -0.573889E+00   0.105334E+08   0.105334E+08   0.221958E+00
   0.213220E-03   0.119899E+08   0.119899E+08   0.141398E+08   0.141356E+08   0.000000E+00   0.119899E+08   0.119899E+08   0.119981E+08  -0.573866E+00   0.105330E+08   0.105330E+08   0.229383E+00
   0.220448E-03   0.119895E+08   0.119895E+08   0.140197E+08   0.140153E+08   0.000000E+00   0.119895E+08   0.119895E+08   0.119977E+08  -0.573842E+00   0.105327E+08   0.105327E+08   0.237051E+00
   0.227920E-03   0.119890E+08   0.119890E+08   0.138924E+08   0.138878E+08   0.000000E+00   0.119890E+08   0.119890E+08   0.119972E+08  -0.573817E+00   0.105323E+08   0.105323E+08   0.244967E+00
   0.235645E-03   0.119886E+08   0.119886E+08   0.137576E+08   0.137526E+08   0.000000E+00   0.119886E+08   0.119886E+08   0.119966E+08  -0.573790E+00   0.105319E+08   0.105319E+08   0.253139E+00
   0.243632E-03   0.119881E+08   0.119881E+08   0.136148E+08   0.136096E+08   0.000000E+00   0.119881E+08   0.119881E+08   0.119961E+08  -0.573761E+00   0.105315E+08   0.105315E+08   0.261575E+00
   0.251890E-03   0.119876E+08   0.119876E+08   0.134637E+08   0.134582E+08   0.000000E+00   0.119876E+08   0.119876E+08   0.119954E+08  -0.573730E+00   0.105310E+08   0.105310E+08   0.270283E+00
   0.260428E-03   0.119870E+08   0.119870E+08   0.133040E+08   0.132982E+08   0.000000E+00   0.119870E+08   0.119870E+08   0.119948E+08  -0.573697E+00   0.105305E+08   0.105305E+08   0.279270E+00
   0.269255E-03   0.119864E+08   0.119864E+08   0.131352E+08   0.131292E+08   0.000000E+00   0.119864E+08   0.119864E+08   0.119941E+08  -0.573662E+00   0.105300E+08   0.105300E+08   0.288544E+00
   0.278382E-03   0.119858E+08   0.119858E+08   0.129571E+08   0.129507E+08   0.000000E+00   0.119858E+08   0.119858E+08   0.119934E+08  -0.573624E+00   0.105295E+08   0.105295E+08   0.298113E+00
   0.287817E-03   0.119851E+08   0.119851E+08   0.127692E+08   0.127625E+08   0.000000E+00   0.119851E+08   0.119851E+08   0.119926E+08  -0.573584E+00   0.105289E+08   0.105289E+08   0.307985E+00
   0.297573E-03   0.119844E+08   0.119844E+08   0.125712E+08   0.125643E+08   0.000000E+00   0.119844E+08   0.119844E+08   0.119917E+08  -0.573542E+00   0.105282E+08   0.105282E+08   0.318169E+00
   0.307659E-03   0.119836E+08   0.119836E+08   0.123628E+08   0.123556E+08   0.000000E+00   0.119836E+08   0.119836E+08   0.119908E+08  -0.573496E+00   0.105276E+08   0.105276E+08   0.328672E+00
   0.318088E-03   0.119828E+08   0.119828E+08   0.121437E+08   0.121362E+08   0.000000E+00   0.119828E+08   0.119828E+08   0.119899E+08  -0.573448E+00   0.105268E+08   0.105268E+08   0.339504E+00
   0.328869E-03   0.119819E+08   0.119819E+08   0.119136E+08   0.119058E+08   0.000000E+00   0.119819E+08   0.119819E+08   0.119889E+08  -0.573397E+00   0.105261E+08   0.105261E+08   0.350673E+00
   0.340016E-03   0.119810E+08   0.119810E+08   0.116723E+08   0.116641E+08   0.000000E+00   0.119810E+08   0.119810E+08   0.119878E+08  -0.573342E+00   0.105253E+08   0.105253E+08   0.362187E+00
   0.351541E-03   0.119800E+08   0.119800E+08   0.114195E+08   0.114110E+08   0.000000E+00   0.119800E+08   0.119800E+08   0.119867E+08  -0.573284E+00   0.105244E+08   0.105244E+08   0.374056E+00
   0.363457E-03   0.119789E+08   0.119789E+08   0.111551E+08   0.111463E+08   0.000000E+00   0.119789E+08   0.119789E+08   0.119854E+08  -0.573223E+00   0.105235E+08   0.105235E+08   0.386287E+00
   0.375776E-03   0.119778E+08   0.119778E+08   0.108789E+08   0.108699E+08   0.000000E+00   0.119778E+08   0.119778E+08   0.119841E+08  -0.573157E+00   0.105225E+08   0.105225E+08   0.398890E+00
   0.388513E-03   0.119766E+08   0.119766E+08   0.105911E+08   0.105818E+08   0.000000E+00   0.119766E+08   0.119766E+08   0.119828E+08  -0.573087E+00   0.105214E+08   0.105214E+08   0.411873E+00
   0.401682E-03   0.119753E+08   0.119753E+08   0.102915E+08   0.102820E+08   0.000000E+00   0.119753E+08   0.119753E+08   0.119813E+08  -0.573013E+00   0.105203E+08   0.105203E+08   0.425245E+00
