#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.760642E-05   0.622453E+07   0.622453E+07   0.829873E+07   0.829872E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.156155E-01
   0.786424E-05   0.622453E+07   0.622453E+07   0.829868E+07   0.829868E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.161448E-01
   0.813080E-05   0.622453E+07   0.622453E+07   0.829863E+07   0.829863E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.166921E-01
   0.840640E-05   0.622453E+07   0.622453E+07   0.829858E+07   0.829858E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.172578E-01
   0.869133E-05   0.622453E+07   0.622453E+07   0.829853E+07   0.829852E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.178428E-01
   0.898593E-05   0.622453E+07   0.622453E+07   0.829847E+07   0.829846E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.184476E-01
   0.929051E-05   0.622453E+07   0.622453E+07   0.829840E+07   0.829840E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.190728E-01
   0.960541E-05   0.622453E+07   0.622453E+07   0.829834E+07   0.829833E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.197193E-01
   0.993099E-05   0.622453E+07   0.622453E+07   0.829826E+07   0.829826E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.203877E-01
   0.102676E-04   0.622453E+07   0.622453E+07   0.829819E+07   0.829818E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.210787E-01
   0.106156E-04   0.622453E+07   0.622453E+07   0.829810E+07   0.829810E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.217932E-01
   0.109754E-04   0.622453E+07   0.622453E+07   0.829802E+07   0.829801E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.225318E-01
   0.113475E-04   0.622453E+07   0.622453E+07   0.829792E+07   0.829792E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.232955E-01
   0.117321E-04   0.622453E+07   0.622453E+07   0.829782E+07   0.829781E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623423E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.240851E-01
   0.121297E-04   0.622453E+07   0.622453E+07   0.829771E+07   0.829771E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623422E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.249015E-01
   0.125409E-04   0.622453E+07   0.622453E+07   0.829760E+07   0.829759E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623422E+07  -0.596697E+00   0.611162E+07   0.611162E+07   0.257455E-01
   0.129659E-04   0.622453E+07   0.622453E+07   0.829748E+07   0.829747E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623422E+07  -0.596697E+00   0.611161E+07   0.611161E+07   0.266181E-01
   0.134054E-04   0.622453E+07   0.622453E+07   0.829734E+07   0.829734E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623422E+07  -0.596697E+00   0.611161E+07   0.611161E+07   0.275203E-01
   0.138598E-04   0.622453E+07   0.622453E+07   0.829720E+07   0.829719E+07   0.000000E+00   0.622453E+07   0.622453E+07   0.623422E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.284531E-01
   0.143296E-04   0.622452E+07   0.622452E+07   0.829705E+07   0.829704E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623422E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.294175E-01
   0.148153E-04   0.622452E+07   0.622452E+07   0.829689E+07   0.829688E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623422E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.304145E-01
   0.153175E-04   0.622452E+07   0.622452E+07   0.829672E+07   0.829671E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623422E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.314454E-01
   0.158366E-04   0.622452E+07   0.622452E+07   0.829654E+07   0.829652E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623422E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.325112E-01
   0.163734E-04   0.622452E+07   0.622452E+07   0.829634E+07   0.829633E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623422E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.336131E-01
   0.169284E-04   0.622452E+07   0.622452E+07   0.829613E+07   0.829612E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623422E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.347524E-01
   0.175022E-04   0.622452E+07   0.622452E+07   0.829591E+07   0.829589E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623421E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.359303E-01
   0.180954E-04   0.622452E+07   0.622452E+07   0.829567E+07   0.829565E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623421E+07  -0.596696E+00   0.611161E+07   0.611161E+07   0.371481E-01
   0.187088E-04   0.622452E+07   0.622452E+07   0.829541E+07   0.829540E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623421E+07  -0.596695E+00   0.611160E+07   0.611160E+07   0.384071E-01
   0.193429E-04   0.622452E+07   0.622452E+07   0.829514E+07   0.829512E+07   0.000000E+00   0.622452E+07   0.622452E+07   0.623421E+07  -0.596695E+00   0.611160E+07   0.611160E+07   0.397088E-01
   0.199986E-04   0.622451E+07   0.622451E+07   0.829485E+07   0.829483E+07   0.000000E+00   0.622451E+07   0.622451E+07   0.623421E+07  -0.596695E+00   0.611160E+07   0.611160E+07   0.410547E-01
   0.206764E-04   0.622451E+07   0.622451E+07   0.829454E+07   0.829451E+07   0.000000E+00   0.622451E+07   0.622451E+07   0.623420E+07  -0.596695E+00   0.611160E+07   0.611160E+07   0.424462E-01
   0.213772E-04   0.622451E+07   0.622451E+07   0.829420E+07   0.829418E+07   0.000000E+00   0.622451E+07   0.622451E+07   0.623420E+07  -0.596695E+00   0.611160E+07   0.611160E+07   0.438848E-01
   0.221018E-04   0.622451E+07   0.622451E+07   0.829384E+07   0.829382E+07   0.000000E+00   0.622451E+07   0.622451E+07   0.623420E+07  -0.596694E+00   0.611160E+07   0.611160E+07   0.453721E-01
   0.228510E-04   0.622451E+07   0.622451E+07   0.829346E+07   0.829343E+07   0.000000E+00   0.622451E+07   0.622451E+07   0.623420E+07  -0.596694E+00   0.611160E+07   0.611160E+07   0.469099E-01
   0.236255E-04   0.622450E+07   0.622450E+07   0.829306E+07   0.829302E+07   0.000000E+00   0.622450E+07   0.622450E+07   0.623420E+07  -0.596694E+00   0.611159E+07   0.611159E+07   0.484998E-01
   0.244263E-04   0.622450E+07   0.622450E+07   0.829262E+07   0.829259E+07   0.000000E+00   0.622450E+07   0.622450E+07   0.623419E+07  -0.596694E+00   0.611159E+07   0.611159E+07   0.501435E-01
   0.252542E-04   0.622450E+07   0.622450E+07   0.829215E+07   0.829212E+07   0.000000E+00   0.622450E+07   0.622450E+07   0.623419E+07  -0.596693E+00   0.611159E+07   0.611159E+07   0.518430E-01
   0.261102E-04   0.622450E+07   0.622450E+07   0.829165E+07   0.829162E+07   0.000000E+00   0.622450E+07   0.622450E+07   0.623419E+07  -0.596693E+00   0.611159E+07   0.611159E+07   0.536000E-01
   0.269952E-04   0.622449E+07   0.622449E+07   0.829112E+07   0.829108E+07   0.000000E+00   0.622449E+07   0.622449E+07   0.623418E+07  -0.596693E+00   0.611158E+07   0.611158E+07   0.554165E-01
   0.279102E-04   0.622449E+07   0.622449E+07   0.829055E+07   0.829051E+07   0.000000E+00   0.622449E+07   0.622449E+07   0.623418E+07  -0.596692E+00   0.611158E+07   0.611158E+07   0.572947E-01
   0.288562E-04   0.622449E+07   0.622449E+07   0.828994E+07   0.828990E+07   0.000000E+00   0.622449E+07   0.622449E+07   0.623418E+07  -0.596692E+00   0.611158E+07   0.611158E+07   0.592364E-01
   0.298343E-04   0.622449E+07   0.622448E+07   0.828930E+07   0.828925E+07   0.000000E+00   0.622449E+07   0.622449E+07   0.623417E+07  -0.596691E+00   0.611158E+07   0.611158E+07   0.612439E-01
   0.308456E-04   0.622448E+07   0.622448E+07   0.828860E+07   0.828855E+07   0.000000E+00   0.622448E+07   0.622448E+07   0.623417E+07  -0.596691E+00   0.611157E+07   0.611157E+07   0.633195E-01
   0.318911E-04   0.622448E+07   0.622448E+07   0.828786E+07   0.828780E+07   0.000000E+00   0.622448E+07   0.622448E+07   0.623416E+07  -0.596691E+00   0.611157E+07   0.611157E+07   0.654653E-01
   0.329720E-04   0.622447E+07   0.622447E+07   0.828706E+07   0.828700E+07   0.000000E+00   0.622447E+07   0.622447E+07   0.623416E+07  -0.596690E+00   0.611156E+07   0.611156E+07   0.676839E-01
   0.340896E-04   0.622447E+07   0.622447E+07   0.828621E+07   0.828615E+07   0.000000E+00   0.622447E+07   0.622447E+07   0.623415E+07  -0.596690E+00   0.611156E+07   0.611156E+07   0.699777E-01
   0.352451E-04   0.622446E+07   0.622446E+07   0.828531E+07   0.828524E+07   0.000000E+00   0.622446E+07   0.622446E+07   0.623415E+07  -0.596689E+00   0.611156E+07   0.611156E+07   0.723491E-01
   0.364397E-04   0.622446E+07   0.622446E+07   0.828434E+07   0.828427E+07   0.000000E+00   0.622446E+07   0.622446E+07   0.623414E+07  -0.596688E+00   0.611155E+07   0.611155E+07   0.748008E-01
   0.376749E-04   0.622445E+07   0.622445E+07   0.828330E+07   0.828322E+07   0.000000E+00   0.622445E+07   0.622445E+07   0.623413E+07  -0.596688E+00   0.611154E+07   0.611154E+07   0.773356E-01
   0.389519E-04   0.622445E+07   0.622445E+07   0.828219E+07   0.828211E+07   0.000000E+00   0.622445E+07   0.622445E+07   0.623413E+07  -0.596687E+00   0.611154E+07   0.611154E+07   0.799563E-01
   0.402721E-04   0.622444E+07   0.622444E+07   0.828101E+07   0.828092E+07   0.000000E+00   0.622444E+07   0.622444E+07   0.623412E+07  -0.596686E+00   0.611153E+07   0.611153E+07   0.826657E-01
   0.416372E-04   0.622444E+07   0.622444E+07   0.827975E+07   0.827965E+07   0.000000E+00   0.622444E+07   0.622444E+07   0.623411E+07  -0.596686E+00   0.611153E+07   0.611153E+07   0.854669E-01
   0.430485E-04   0.622443E+07   0.622443E+07   0.827839E+07   0.827829E+07   0.000000E+00   0.622443E+07   0.622443E+07   0.623410E+07  -0.596685E+00   0.611152E+07   0.611152E+07   0.883629E-01
   0.445076E-04   0.622442E+07   0.622442E+07   0.827695E+07   0.827684E+07   0.000000E+00   0.622442E+07   0.622442E+07   0.623410E+07  -0.596684E+00   0.611151E+07   0.611151E+07   0.913570E-01
   0.460162E-04   0.622441E+07   0.622441E+07   0.827540E+07   0.827529E+07   0.000000E+00   0.622441E+07   0.622441E+07   0.623409E+07  -0.596683E+00   0.611151E+07   0.611151E+07   0.944525E-01
   0.475759E-04   0.622441E+07   0.622441E+07   0.827375E+07   0.827363E+07   0.000000E+00   0.622441E+07   0.622441E+07   0.623408E+07  -0.596682E+00   0.611150E+07   0.611150E+07   0.976528E-01
   0.491885E-04   0.622440E+07   0.622440E+07   0.827199E+07   0.827186E+07   0.000000E+00   0.622440E+07   0.622440E+07   0.623406E+07  -0.596681E+00   0.611149E+07   0.611149E+07   0.100961E+00
   0.508558E-04   0.622439E+07   0.622439E+07   0.827010E+07   0.826996E+07   0.000000E+00   0.622439E+07   0.622439E+07   0.623405E+07  -0.596679E+00   0.611148E+07   0.611148E+07   0.104382E+00
   0.525795E-04   0.622438E+07   0.622438E+07   0.826809E+07   0.826794E+07   0.000000E+00   0.622438E+07   0.622438E+07   0.623404E+07  -0.596678E+00   0.611147E+07   0.611147E+07   0.107919E+00
   0.543617E-04   0.622437E+07   0.622437E+07   0.826594E+07   0.826577E+07   0.000000E+00   0.622437E+07   0.622437E+07   0.623403E+07  -0.596677E+00   0.611146E+07   0.611146E+07   0.111575E+00
   0.562043E-04   0.622435E+07   0.622435E+07   0.826363E+07   0.826346E+07   0.000000E+00   0.622435E+07   0.622435E+07   0.623401E+07  -0.596675E+00   0.611145E+07   0.611145E+07   0.115355E+00
   0.581093E-04   0.622434E+07   0.622434E+07   0.826118E+07   0.826099E+07   0.000000E+00   0.622434E+07   0.622434E+07   0.623400E+07  -0.596674E+00   0.611144E+07   0.611144E+07   0.119262E+00
   0.600790E-04   0.622433E+07   0.622433E+07   0.825855E+07   0.825835E+07   0.000000E+00   0.622433E+07   0.622433E+07   0.623398E+07  -0.596672E+00   0.611142E+07   0.611142E+07   0.123302E+00
   0.621154E-04   0.622431E+07   0.622431E+07   0.825574E+07   0.825553E+07   0.000000E+00   0.622431E+07   0.622431E+07   0.623396E+07  -0.596670E+00   0.611141E+07   0.611141E+07   0.127479E+00
   0.642208E-04   0.622430E+07   0.622430E+07   0.825274E+07   0.825251E+07   0.000000E+00   0.622430E+07   0.622430E+07   0.623394E+07  -0.596668E+00   0.611140E+07   0.611140E+07   0.131797E+00
   0.663975E-04   0.622428E+07   0.622428E+07   0.824953E+07   0.824929E+07   0.000000E+00   0.622428E+07   0.622428E+07   0.623392E+07  -0.596666E+00   0.611138E+07   0.611138E+07   0.136261E+00
   0.686481E-04   0.622427E+07   0.622426E+07   0.824611E+07   0.824585E+07   0.000000E+00   0.622427E+07   0.622427E+07   0.623390E+07  -0.596664E+00   0.611136E+07   0.611136E+07   0.140876E+00
   0.709749E-04   0.622425E+07   0.622425E+07   0.824244E+07   0.824217E+07   0.000000E+00   0.622425E+07   0.622425E+07   0.623388E+07  -0.596662E+00   0.611134E+07   0.611134E+07   0.145647E+00
   0.733806E-04   0.622423E+07   0.622423E+07   0.823853E+07   0.823824E+07   0.000000E+00   0.622423E+07   0.622423E+07   0.623385E+07  -0.596659E+00   0.611133E+07   0.611133E+07   0.150580E+00
   0.758679E-04   0.622421E+07   0.622420E+07   0.823435E+07   0.823404E+07   0.000000E+00   0.622421E+07   0.622421E+07   0.623383E+07  -0.596657E+00   0.611130E+07   0.611130E+07   0.155679E+00
   0.784394E-04   0.622418E+07   0.622418E+07   0.822989E+07   0.822956E+07   0.000000E+00   0.622418E+07   0.622418E+07   0.623380E+07  -0.596654E+00   0.611128E+07   0.611128E+07   0.160951E+00
   0.810981E-04   0.622416E+07   0.622416E+07   0.822512E+07   0.822476E+07   0.000000E+00   0.622416E+07   0.622416E+07   0.623377E+07  -0.596651E+00   0.611126E+07   0.611126E+07   0.166400E+00
   0.838470E-04   0.622413E+07   0.622413E+07   0.822002E+07   0.821964E+07   0.000000E+00   0.622413E+07   0.622413E+07   0.623374E+07  -0.596648E+00   0.611123E+07   0.611123E+07   0.172034E+00
   0.866890E-04   0.622410E+07   0.622410E+07   0.821458E+07   0.821417E+07   0.000000E+00   0.622410E+07   0.622410E+07   0.623370E+07  -0.596644E+00   0.611121E+07   0.611121E+07   0.177858E+00
   0.896273E-04   0.622408E+07   0.622407E+07   0.820876E+07   0.820833E+07   0.000000E+00   0.622408E+07   0.622408E+07   0.623367E+07  -0.596641E+00   0.611118E+07   0.611118E+07   0.183879E+00
   0.926652E-04   0.622404E+07   0.622404E+07   0.820255E+07   0.820208E+07   0.000000E+00   0.622404E+07   0.622404E+07   0.623363E+07  -0.596637E+00   0.611115E+07   0.611115E+07   0.190102E+00
   0.958061E-04   0.622401E+07   0.622401E+07   0.819591E+07   0.819542E+07   0.000000E+00   0.622401E+07   0.622401E+07   0.623359E+07  -0.596633E+00   0.611112E+07   0.611112E+07   0.196536E+00
   0.990535E-04   0.622397E+07   0.622397E+07   0.818882E+07   0.818829E+07   0.000000E+00   0.622397E+07   0.622397E+07   0.623354E+07  -0.596628E+00   0.611108E+07   0.611108E+07   0.203187E+00
   0.102411E-03   0.622393E+07   0.622393E+07   0.818125E+07   0.818069E+07   0.000000E+00   0.622393E+07   0.622393E+07   0.623349E+07  -0.596623E+00   0.611104E+07   0.611104E+07   0.210063E+00
   0.105882E-03   0.622389E+07   0.622389E+07   0.817316E+07   0.817256E+07   0.000000E+00   0.622389E+07   0.622389E+07   0.623344E+07  -0.596618E+00   0.611100E+07   0.611100E+07   0.217170E+00
   0.109471E-03   0.622385E+07   0.622385E+07   0.816453E+07   0.816389E+07   0.000000E+00   0.622385E+07   0.622385E+07   0.623339E+07  -0.596613E+00   0.611096E+07   0.611096E+07   0.224517E+00
   0.113182E-03   0.622380E+07   0.622380E+07   0.815531E+07   0.815463E+07   0.000000E+00   0.622380E+07   0.622380E+07   0.623333E+07  -0.596607E+00   0.611091E+07   0.611091E+07   0.232111E+00
   0.117018E-03   0.622375E+07   0.622375E+07   0.814546E+07   0.814473E+07   0.000000E+00   0.622375E+07   0.622375E+07   0.623327E+07  -0.596600E+00   0.611086E+07   0.611086E+07   0.239961E+00
   0.120984E-03   0.622370E+07   0.622369E+07   0.813495E+07   0.813417E+07   0.000000E+00   0.622370E+07   0.622370E+07   0.623320E+07  -0.596594E+00   0.611081E+07   0.611081E+07   0.248075E+00
   0.125085E-03   0.622364E+07   0.622364E+07   0.812373E+07   0.812290E+07   0.000000E+00   0.622364E+07   0.622364E+07   0.623313E+07  -0.596587E+00   0.611076E+07   0.611076E+07   0.256462E+00
   0.129325E-03   0.622358E+07   0.622357E+07   0.811175E+07   0.811086E+07   0.000000E+00   0.622358E+07   0.622358E+07   0.623306E+07  -0.596579E+00   0.611070E+07   0.611070E+07   0.265132E+00
   0.133708E-03   0.622351E+07   0.622351E+07   0.809896E+07   0.809802E+07   0.000000E+00   0.622351E+07   0.622351E+07   0.623297E+07  -0.596571E+00   0.611063E+07   0.611063E+07   0.274093E+00
   0.138240E-03   0.622344E+07   0.622344E+07   0.808532E+07   0.808431E+07   0.000000E+00   0.622344E+07   0.622344E+07   0.623289E+07  -0.596562E+00   0.611056E+07   0.611056E+07   0.283354E+00
   0.142926E-03   0.622336E+07   0.622336E+07   0.807075E+07   0.806967E+07   0.000000E+00   0.622336E+07   0.622336E+07   0.623279E+07  -0.596553E+00   0.611049E+07   0.611049E+07   0.292927E+00
   0.147770E-03   0.622328E+07   0.622328E+07   0.805521E+07   0.805406E+07   0.000000E+00   0.622328E+07   0.622328E+07   0.623270E+07  -0.596543E+00   0.611041E+07   0.611041E+07   0.302821E+00
   0.152779E-03   0.622320E+07   0.622319E+07   0.803863E+07   0.803740E+07   0.000000E+00   0.622320E+07   0.622320E+07   0.623259E+07  -0.596532E+00   0.611033E+07   0.611033E+07   0.313046E+00
   0.157958E-03   0.622311E+07   0.622310E+07   0.802094E+07   0.801963E+07   0.000000E+00   0.622310E+07   0.622310E+07   0.623248E+07  -0.596521E+00   0.611024E+07   0.611024E+07   0.323614E+00
   0.163312E-03   0.622301E+07   0.622300E+07   0.800207E+07   0.800068E+07   0.000000E+00   0.622301E+07   0.622301E+07   0.623236E+07  -0.596509E+00   0.611015E+07   0.611015E+07   0.334536E+00
   0.168847E-03   0.622290E+07   0.622290E+07   0.798194E+07   0.798046E+07   0.000000E+00   0.622290E+07   0.622290E+07   0.623223E+07  -0.596496E+00   0.611004E+07   0.611004E+07   0.345823E+00
   0.174570E-03   0.622279E+07   0.622279E+07   0.796049E+07   0.795891E+07   0.000000E+00   0.622279E+07   0.622279E+07   0.623209E+07  -0.596482E+00   0.610994E+07   0.610994E+07   0.357488E+00
   0.180487E-03   0.622267E+07   0.622267E+07   0.793761E+07   0.793593E+07   0.000000E+00   0.622267E+07   0.622267E+07   0.623194E+07  -0.596467E+00   0.610982E+07   0.610982E+07   0.369541E+00
   0.186605E-03   0.622254E+07   0.622254E+07   0.791322E+07   0.791143E+07   0.000000E+00   0.622254E+07   0.622254E+07   0.623179E+07  -0.596451E+00   0.610970E+07   0.610970E+07   0.381997E+00
   0.192930E-03   0.622240E+07   0.622240E+07   0.788723E+07   0.788533E+07   0.000000E+00   0.622240E+07   0.622240E+07   0.623162E+07  -0.596434E+00   0.610956E+07   0.610956E+07   0.394868E+00
   0.199469E-03   0.622226E+07   0.622225E+07   0.785954E+07   0.785752E+07   0.000000E+00   0.622226E+07   0.622226E+07   0.623144E+07  -0.596416E+00   0.610942E+07   0.610942E+07   0.408166E+00
   0.206230E-03   0.622210E+07   0.622210E+07   0.783004E+07   0.782789E+07   0.000000E+00   0.622210E+07   0.622210E+07   0.623125E+07  -0.596397E+00   0.610927E+07   0.610927E+07   0.421907E+00
   0.213220E-03   0.622193E+07   0.622193E+07   0.779862E+07   0.779633E+07   0.000000E+00   0.622193E+07   0.622193E+07   0.623105E+07  -0.596377E+00   0.610911E+07   0.610911E+07   0.436104E+00
   0.220448E-03   0.622176E+07   0.622175E+07   0.776517E+07   0.776273E+07   0.000000E+00   0.622176E+07   0.622176E+07   0.623083E+07  -0.596355E+00   0.610894E+07   0.610894E+07   0.450771E+00
   0.227920E-03   0.622156E+07   0.622156E+07   0.772956E+07   0.772697E+07   0.000000E+00   0.622156E+07   0.622156E+07   0.623060E+07  -0.596331E+00   0.610875E+07   0.610875E+07   0.465924E+00
   0.235645E-03   0.622136E+07   0.622136E+07   0.769166E+07   0.768892E+07   0.000000E+00   0.622136E+07   0.622136E+07   0.623035E+07  -0.596306E+00   0.610856E+07   0.610856E+07   0.481577E+00
   0.243632E-03   0.622114E+07   0.622114E+07   0.765135E+07   0.764843E+07   0.000000E+00   0.622114E+07   0.622114E+07   0.623008E+07  -0.596279E+00   0.610834E+07   0.610834E+07   0.497746E+00
   0.251890E-03   0.622091E+07   0.622090E+07   0.760847E+07   0.760538E+07   0.000000E+00   0.622091E+07   0.622091E+07   0.622980E+07  -0.596251E+00   0.610812E+07   0.610812E+07   0.514447E+00
   0.260428E-03   0.622066E+07   0.622066E+07   0.756290E+07   0.755962E+07   0.000000E+00   0.622066E+07   0.622066E+07   0.622950E+07  -0.596220E+00   0.610788E+07   0.610788E+07   0.531697E+00
   0.269255E-03   0.622040E+07   0.622039E+07   0.751446E+07   0.751099E+07   0.000000E+00   0.622040E+07   0.622040E+07   0.622918E+07  -0.596188E+00   0.610762E+07   0.610762E+07   0.549513E+00
   0.278382E-03   0.622012E+07   0.622011E+07   0.746301E+07   0.745933E+07   0.000000E+00   0.622011E+07   0.622011E+07   0.622883E+07  -0.596153E+00   0.610735E+07   0.610735E+07   0.567911E+00
   0.287817E-03   0.621981E+07   0.621980E+07   0.740838E+07   0.740449E+07   0.000000E+00   0.621981E+07   0.621981E+07   0.622847E+07  -0.596117E+00   0.610706E+07   0.610706E+07   0.586909E+00
   0.297573E-03   0.621949E+07   0.621948E+07   0.735040E+07   0.734628E+07   0.000000E+00   0.621949E+07   0.621949E+07   0.622808E+07  -0.596077E+00   0.610674E+07   0.610674E+07   0.606526E+00
   0.307659E-03   0.621915E+07   0.621914E+07   0.728890E+07   0.728455E+07   0.000000E+00   0.621915E+07   0.621915E+07   0.622766E+07  -0.596035E+00   0.610641E+07   0.610641E+07   0.626779E+00
   0.318088E-03   0.621878E+07   0.621877E+07   0.722370E+07   0.721910E+07   0.000000E+00   0.621878E+07   0.621878E+07   0.622722E+07  -0.595990E+00   0.610606E+07   0.610605E+07   0.647688E+00
   0.328869E-03   0.621839E+07   0.621838E+07   0.715461E+07   0.714976E+07   0.000000E+00   0.621839E+07   0.621839E+07   0.622674E+07  -0.595943E+00   0.610567E+07   0.610567E+07   0.669272E+00
   0.340016E-03   0.621797E+07   0.621796E+07   0.708146E+07   0.707634E+07   0.000000E+00   0.621797E+07   0.621797E+07   0.622624E+07  -0.595892E+00   0.610527E+07   0.610527E+07   0.691549E+00
   0.351541E-03   0.621752E+07   0.621751E+07   0.700404E+07   0.699866E+07   0.000000E+00   0.621752E+07   0.621752E+07   0.622570E+07  -0.595837E+00   0.610484E+07   0.610483E+07   0.714541E+00
   0.363457E-03   0.621705E+07   0.621703E+07   0.692218E+07   0.691651E+07   0.000000E+00   0.621704E+07   0.621704E+07   0.622513E+07  -0.595780E+00   0.610437E+07   0.610437E+07   0.738267E+00
   0.375776E-03   0.621654E+07   0.621652E+07   0.683568E+07   0.682972E+07   0.000000E+00   0.621653E+07   0.621653E+07   0.622452E+07  -0.595718E+00   0.610388E+07   0.610388E+07   0.762747E+00
   0.388513E-03   0.621599E+07   0.621598E+07   0.674434E+07   0.673810E+07   0.000000E+00   0.621599E+07   0.621599E+07   0.622387E+07  -0.595652E+00   0.610335E+07   0.610335E+07   0.788003E+00
   0.401682E-03   0.621542E+07   0.621540E+07   0.664800E+07   0.664146E+07   0.000000E+00   0.621541E+07   0.621541E+07   0.622318E+07  -0.595583E+00   0.610279E+07   0.610279E+07   0.814055E+00
