#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.960541E-05   0.823822E+07   0.823822E+07   0.109825E+08   0.109824E+08   0.000000E+00   0.823822E+07   0.823822E+07   0.824784E+07  -0.591904E+00   0.790075E+07   0.790075E+07   0.151437E-01
   0.993099E-05   0.823822E+07   0.823822E+07   0.109823E+08   0.109823E+08   0.000000E+00   0.823822E+07   0.823822E+07   0.824784E+07  -0.591904E+00   0.790075E+07   0.790075E+07   0.156570E-01
   0.102676E-04   0.823822E+07   0.823822E+07   0.109822E+08   0.109822E+08   0.000000E+00   0.823822E+07   0.823822E+07   0.824784E+07  -0.591904E+00   0.790075E+07   0.790075E+07   0.161877E-01
   0.106156E-04   0.823822E+07   0.823822E+07   0.109820E+08   0.109820E+08   0.000000E+00   0.823822E+07   0.823822E+07   0.824784E+07  -0.591904E+00   0.790075E+07   0.790075E+07   0.167364E-01
   0.109754E-04   0.823821E+07   0.823821E+07   0.109819E+08   0.109819E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824784E+07  -0.591904E+00   0.790075E+07   0.790075E+07   0.173036E-01
   0.113475E-04   0.823821E+07   0.823821E+07   0.109817E+08   0.109817E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824784E+07  -0.591904E+00   0.790075E+07   0.790075E+07   0.178901E-01
   0.117321E-04   0.823821E+07   0.823821E+07   0.109815E+08   0.109815E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824784E+07  -0.591904E+00   0.790075E+07   0.790075E+07   0.184965E-01
   0.121297E-04   0.823821E+07   0.823821E+07   0.109814E+08   0.109813E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824784E+07  -0.591903E+00   0.790075E+07   0.790075E+07   0.191234E-01
   0.125409E-04   0.823821E+07   0.823821E+07   0.109812E+08   0.109811E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824784E+07  -0.591903E+00   0.790075E+07   0.790075E+07   0.197716E-01
   0.129659E-04   0.823821E+07   0.823821E+07   0.109809E+08   0.109809E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824784E+07  -0.591903E+00   0.790075E+07   0.790075E+07   0.204417E-01
   0.134054E-04   0.823821E+07   0.823821E+07   0.109807E+08   0.109807E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824783E+07  -0.591903E+00   0.790075E+07   0.790075E+07   0.211346E-01
   0.138598E-04   0.823821E+07   0.823821E+07   0.109805E+08   0.109804E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824783E+07  -0.591903E+00   0.790074E+07   0.790074E+07   0.218509E-01
   0.143296E-04   0.823821E+07   0.823821E+07   0.109802E+08   0.109802E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824783E+07  -0.591903E+00   0.790074E+07   0.790074E+07   0.225915E-01
   0.148153E-04   0.823821E+07   0.823821E+07   0.109799E+08   0.109799E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824783E+07  -0.591903E+00   0.790074E+07   0.790074E+07   0.233572E-01
   0.153175E-04   0.823821E+07   0.823821E+07   0.109796E+08   0.109796E+08   0.000000E+00   0.823821E+07   0.823821E+07   0.824783E+07  -0.591903E+00   0.790074E+07   0.790074E+07   0.241489E-01
   0.158366E-04   0.823820E+07   0.823820E+07   0.109793E+08   0.109793E+08   0.000000E+00   0.823820E+07   0.823820E+07   0.824783E+07  -0.591903E+00   0.790074E+07   0.790074E+07   0.249673E-01
   0.163734E-04   0.823820E+07   0.823820E+07   0.109789E+08   0.109789E+08   0.000000E+00   0.823820E+07   0.823820E+07   0.824782E+07  -0.591902E+00   0.790074E+07   0.790074E+07   0.258136E-01
   0.169284E-04   0.823820E+07   0.823820E+07   0.109786E+08   0.109785E+08   0.000000E+00   0.823820E+07   0.823820E+07   0.824782E+07  -0.591902E+00   0.790074E+07   0.790074E+07   0.266885E-01
   0.175022E-04   0.823820E+07   0.823820E+07   0.109782E+08   0.109781E+08   0.000000E+00   0.823820E+07   0.823820E+07   0.824782E+07  -0.591902E+00   0.790074E+07   0.790074E+07   0.275930E-01
   0.180954E-04   0.823820E+07   0.823820E+07   0.109777E+08   0.109777E+08   0.000000E+00   0.823820E+07   0.823820E+07   0.824782E+07  -0.591902E+00   0.790073E+07   0.790073E+07   0.285282E-01
   0.187088E-04   0.823820E+07   0.823820E+07   0.109773E+08   0.109773E+08   0.000000E+00   0.823820E+07   0.823820E+07   0.824782E+07  -0.591902E+00   0.790073E+07   0.790073E+07   0.294951E-01
   0.193429E-04   0.823819E+07   0.823819E+07   0.109768E+08   0.109768E+08   0.000000E+00   0.823819E+07   0.823819E+07   0.824781E+07  -0.591902E+00   0.790073E+07   0.790073E+07   0.304948E-01
   0.199986E-04   0.823819E+07   0.823819E+07   0.109763E+08   0.109763E+08   0.000000E+00   0.823819E+07   0.823819E+07   0.824781E+07  -0.591902E+00   0.790073E+07   0.790073E+07   0.315283E-01
   0.206764E-04   0.823819E+07   0.823819E+07   0.109757E+08   0.109757E+08   0.000000E+00   0.823819E+07   0.823819E+07   0.824781E+07  -0.591901E+00   0.790073E+07   0.790073E+07   0.325969E-01
   0.213772E-04   0.823819E+07   0.823819E+07   0.109752E+08   0.109751E+08   0.000000E+00   0.823819E+07   0.823819E+07   0.824781E+07  -0.591901E+00   0.790072E+07   0.790072E+07   0.337016E-01
   0.221018E-04   0.823818E+07   0.823818E+07   0.109745E+08   0.109745E+08   0.000000E+00   0.823818E+07   0.823818E+07   0.824780E+07  -0.591901E+00   0.790072E+07   0.790072E+07   0.348438E-01
   0.228510E-04   0.823818E+07   0.823818E+07   0.109738E+08   0.109738E+08   0.000000E+00   0.823818E+07   0.823818E+07   0.824780E+07  -0.591901E+00   0.790072E+07   0.790072E+07   0.360247E-01
   0.236255E-04   0.823818E+07   0.823818E+07   0.109731E+08   0.109731E+08   0.000000E+00   0.823818E+07   0.823818E+07   0.824780E+07  -0.591900E+00   0.790072E+07   0.790072E+07   0.372457E-01
   0.244263E-04   0.823818E+07   0.823818E+07   0.109724E+08   0.109723E+08   0.000000E+00   0.823818E+07   0.823818E+07   0.824779E+07  -0.591900E+00   0.790071E+07   0.790071E+07   0.385080E-01
   0.252542E-04   0.823817E+07   0.823817E+07   0.109715E+08   0.109715E+08   0.000000E+00   0.823817E+07   0.823817E+07   0.824779E+07  -0.591900E+00   0.790071E+07   0.790071E+07   0.398130E-01
   0.261102E-04   0.823817E+07   0.823817E+07   0.109707E+08   0.109706E+08   0.000000E+00   0.823817E+07   0.823817E+07   0.824778E+07  -0.591899E+00   0.790071E+07   0.790071E+07   0.411623E-01
   0.269952E-04   0.823816E+07   0.823816E+07   0.109697E+08   0.109697E+08   0.000000E+00   0.823816E+07   0.823816E+07   0.824778E+07  -0.591899E+00   0.790070E+07   0.790070E+07   0.425573E-01
   0.279102E-04   0.823816E+07   0.823816E+07   0.109687E+08   0.109687E+08   0.000000E+00   0.823816E+07   0.823816E+07   0.824777E+07  -0.591899E+00   0.790070E+07   0.790070E+07   0.439995E-01
   0.288562E-04   0.823816E+07   0.823816E+07   0.109676E+08   0.109676E+08   0.000000E+00   0.823816E+07   0.823816E+07   0.824777E+07  -0.591898E+00   0.790070E+07   0.790070E+07   0.454906E-01
   0.298343E-04   0.823815E+07   0.823815E+07   0.109665E+08   0.109664E+08   0.000000E+00   0.823815E+07   0.823815E+07   0.824776E+07  -0.591898E+00   0.790069E+07   0.790069E+07   0.470322E-01
   0.308456E-04   0.823815E+07   0.823815E+07   0.109653E+08   0.109652E+08   0.000000E+00   0.823815E+07   0.823815E+07   0.824776E+07  -0.591897E+00   0.790069E+07   0.790069E+07   0.486261E-01
   0.318911E-04   0.823814E+07   0.823814E+07   0.109640E+08   0.109639E+08   0.000000E+00   0.823814E+07   0.823814E+07   0.824775E+07  -0.591897E+00   0.790068E+07   0.790068E+07   0.502739E-01
   0.329720E-04   0.823814E+07   0.823814E+07   0.109625E+08   0.109625E+08   0.000000E+00   0.823814E+07   0.823814E+07   0.824774E+07  -0.591896E+00   0.790068E+07   0.790068E+07   0.519776E-01
   0.340896E-04   0.823813E+07   0.823813E+07   0.109610E+08   0.109610E+08   0.000000E+00   0.823813E+07   0.823813E+07   0.824774E+07  -0.591896E+00   0.790067E+07   0.790067E+07   0.537389E-01
   0.352451E-04   0.823812E+07   0.823812E+07   0.109594E+08   0.109594E+08   0.000000E+00   0.823812E+07   0.823812E+07   0.824773E+07  -0.591895E+00   0.790066E+07   0.790066E+07   0.555599E-01
   0.364397E-04   0.823812E+07   0.823812E+07   0.109577E+08   0.109576E+08   0.000000E+00   0.823812E+07   0.823812E+07   0.824772E+07  -0.591895E+00   0.790066E+07   0.790066E+07   0.574426E-01
   0.376749E-04   0.823811E+07   0.823811E+07   0.109559E+08   0.109558E+08   0.000000E+00   0.823811E+07   0.823811E+07   0.824771E+07  -0.591894E+00   0.790065E+07   0.790065E+07   0.593891E-01
   0.389519E-04   0.823810E+07   0.823810E+07   0.109540E+08   0.109538E+08   0.000000E+00   0.823810E+07   0.823810E+07   0.824770E+07  -0.591893E+00   0.790064E+07   0.790064E+07   0.614014E-01
   0.402721E-04   0.823809E+07   0.823809E+07   0.109519E+08   0.109517E+08   0.000000E+00   0.823809E+07   0.823809E+07   0.824769E+07  -0.591892E+00   0.790063E+07   0.790063E+07   0.634819E-01
   0.416372E-04   0.823808E+07   0.823808E+07   0.109496E+08   0.109495E+08   0.000000E+00   0.823808E+07   0.823808E+07   0.824768E+07  -0.591891E+00   0.790063E+07   0.790063E+07   0.656329E-01
   0.430485E-04   0.823807E+07   0.823807E+07   0.109472E+08   0.109471E+08   0.000000E+00   0.823807E+07   0.823807E+07   0.824767E+07  -0.591891E+00   0.790062E+07   0.790062E+07   0.678566E-01
   0.445076E-04   0.823806E+07   0.823806E+07   0.109447E+08   0.109446E+08   0.000000E+00   0.823806E+07   0.823806E+07   0.824766E+07  -0.591890E+00   0.790061E+07   0.790061E+07   0.701557E-01
   0.460162E-04   0.823805E+07   0.823805E+07   0.109420E+08   0.109418E+08   0.000000E+00   0.823805E+07   0.823805E+07   0.824764E+07  -0.591889E+00   0.790060E+07   0.790060E+07   0.725326E-01
   0.475759E-04   0.823804E+07   0.823804E+07   0.109391E+08   0.109389E+08   0.000000E+00   0.823804E+07   0.823804E+07   0.824763E+07  -0.591888E+00   0.790058E+07   0.790058E+07   0.749899E-01
   0.491885E-04   0.823803E+07   0.823803E+07   0.109359E+08   0.109358E+08   0.000000E+00   0.823803E+07   0.823803E+07   0.824761E+07  -0.591886E+00   0.790057E+07   0.790057E+07   0.775304E-01
   0.508558E-04   0.823801E+07   0.823801E+07   0.109326E+08   0.109324E+08   0.000000E+00   0.823801E+07   0.823801E+07   0.824759E+07  -0.591885E+00   0.790056E+07   0.790056E+07   0.801569E-01
   0.525795E-04   0.823800E+07   0.823800E+07   0.109291E+08   0.109289E+08   0.000000E+00   0.823800E+07   0.823800E+07   0.824758E+07  -0.591884E+00   0.790055E+07   0.790055E+07   0.828722E-01
   0.543617E-04   0.823798E+07   0.823798E+07   0.109253E+08   0.109251E+08   0.000000E+00   0.823798E+07   0.823798E+07   0.824756E+07  -0.591882E+00   0.790053E+07   0.790053E+07   0.856794E-01
   0.562043E-04   0.823797E+07   0.823797E+07   0.109212E+08   0.109210E+08   0.000000E+00   0.823797E+07   0.823797E+07   0.824754E+07  -0.591881E+00   0.790052E+07   0.790052E+07   0.885816E-01
   0.581093E-04   0.823795E+07   0.823795E+07   0.109169E+08   0.109166E+08   0.000000E+00   0.823795E+07   0.823795E+07   0.824752E+07  -0.591879E+00   0.790050E+07   0.790050E+07   0.915820E-01
   0.600790E-04   0.823793E+07   0.823793E+07   0.109122E+08   0.109120E+08   0.000000E+00   0.823793E+07   0.823793E+07   0.824749E+07  -0.591877E+00   0.790048E+07   0.790048E+07   0.946838E-01
   0.621154E-04   0.823791E+07   0.823791E+07   0.109073E+08   0.109070E+08   0.000000E+00   0.823791E+07   0.823791E+07   0.824747E+07  -0.591876E+00   0.790046E+07   0.790046E+07   0.978905E-01
   0.642208E-04   0.823789E+07   0.823789E+07   0.109020E+08   0.109017E+08   0.000000E+00   0.823789E+07   0.823789E+07   0.824744E+07  -0.591874E+00   0.790044E+07   0.790044E+07   0.101206E+00
   0.663975E-04   0.823786E+07   0.823786E+07   0.108963E+08   0.108960E+08   0.000000E+00   0.823786E+07   0.823786E+07   0.824741E+07  -0.591871E+00   0.790042E+07   0.790042E+07   0.104633E+00
   0.686481E-04   0.823784E+07   0.823784E+07   0.108903E+08   0.108900E+08   0.000000E+00   0.823784E+07   0.823784E+07   0.824738E+07  -0.591869E+00   0.790040E+07   0.790040E+07   0.108176E+00
   0.709749E-04   0.823781E+07   0.823781E+07   0.108839E+08   0.108835E+08   0.000000E+00   0.823781E+07   0.823781E+07   0.824735E+07  -0.591867E+00   0.790037E+07   0.790037E+07   0.111839E+00
   0.733806E-04   0.823778E+07   0.823778E+07   0.108770E+08   0.108766E+08   0.000000E+00   0.823778E+07   0.823778E+07   0.824732E+07  -0.591864E+00   0.790034E+07   0.790034E+07   0.115625E+00
   0.758679E-04   0.823775E+07   0.823775E+07   0.108696E+08   0.108692E+08   0.000000E+00   0.823775E+07   0.823775E+07   0.824728E+07  -0.591861E+00   0.790031E+07   0.790031E+07   0.119539E+00
   0.784394E-04   0.823772E+07   0.823772E+07   0.108617E+08   0.108613E+08   0.000000E+00   0.823772E+07   0.823772E+07   0.824724E+07  -0.591858E+00   0.790028E+07   0.790028E+07   0.123586E+00
   0.810981E-04   0.823769E+07   0.823769E+07   0.108533E+08   0.108529E+08   0.000000E+00   0.823769E+07   0.823769E+07   0.824720E+07  -0.591855E+00   0.790025E+07   0.790025E+07   0.127769E+00
   0.838470E-04   0.823765E+07   0.823765E+07   0.108444E+08   0.108438E+08   0.000000E+00   0.823765E+07   0.823765E+07   0.824715E+07  -0.591852E+00   0.790022E+07   0.790022E+07   0.132094E+00
   0.866890E-04   0.823761E+07   0.823761E+07   0.108348E+08   0.108342E+08   0.000000E+00   0.823761E+07   0.823761E+07   0.824710E+07  -0.591848E+00   0.790018E+07   0.790018E+07   0.136564E+00
   0.896273E-04   0.823757E+07   0.823757E+07   0.108245E+08   0.108240E+08   0.000000E+00   0.823757E+07   0.823757E+07   0.824705E+07  -0.591844E+00   0.790014E+07   0.790014E+07   0.141185E+00
   0.926652E-04   0.823752E+07   0.823752E+07   0.108136E+08   0.108130E+08   0.000000E+00   0.823752E+07   0.823752E+07   0.824700E+07  -0.591840E+00   0.790010E+07   0.790010E+07   0.145962E+00
   0.958061E-04   0.823747E+07   0.823747E+07   0.108019E+08   0.108013E+08   0.000000E+00   0.823747E+07   0.823747E+07   0.824694E+07  -0.591836E+00   0.790005E+07   0.790005E+07   0.150900E+00
   0.990535E-04   0.823742E+07   0.823742E+07   0.107895E+08   0.107888E+08   0.000000E+00   0.823742E+07   0.823742E+07   0.824688E+07  -0.591831E+00   0.790000E+07   0.790000E+07   0.156004E+00
   0.102411E-03   0.823737E+07   0.823736E+07   0.107761E+08   0.107754E+08   0.000000E+00   0.823737E+07   0.823737E+07   0.824681E+07  -0.591826E+00   0.789995E+07   0.789995E+07   0.161280E+00
   0.105882E-03   0.823731E+07   0.823731E+07   0.107619E+08   0.107611E+08   0.000000E+00   0.823731E+07   0.823731E+07   0.824674E+07  -0.591820E+00   0.789989E+07   0.789989E+07   0.166734E+00
   0.109471E-03   0.823724E+07   0.823724E+07   0.107468E+08   0.107459E+08   0.000000E+00   0.823724E+07   0.823724E+07   0.824666E+07  -0.591815E+00   0.789983E+07   0.789983E+07   0.172371E+00
   0.113182E-03   0.823718E+07   0.823718E+07   0.107306E+08   0.107296E+08   0.000000E+00   0.823718E+07   0.823718E+07   0.824658E+07  -0.591809E+00   0.789977E+07   0.789977E+07   0.178198E+00
   0.117018E-03   0.823710E+07   0.823710E+07   0.107133E+08   0.107123E+08   0.000000E+00   0.823710E+07   0.823710E+07   0.824649E+07  -0.591802E+00   0.789970E+07   0.789970E+07   0.184221E+00
   0.120984E-03   0.823703E+07   0.823703E+07   0.106948E+08   0.106938E+08   0.000000E+00   0.823703E+07   0.823703E+07   0.824640E+07  -0.591795E+00   0.789963E+07   0.789963E+07   0.190446E+00
   0.125085E-03   0.823695E+07   0.823694E+07   0.106751E+08   0.106740E+08   0.000000E+00   0.823695E+07   0.823695E+07   0.824630E+07  -0.591787E+00   0.789955E+07   0.789955E+07   0.196880E+00
   0.129325E-03   0.823686E+07   0.823686E+07   0.106541E+08   0.106529E+08   0.000000E+00   0.823686E+07   0.823686E+07   0.824620E+07  -0.591779E+00   0.789947E+07   0.789947E+07   0.203530E+00
   0.133708E-03   0.823676E+07   0.823676E+07   0.106317E+08   0.106304E+08   0.000000E+00   0.823676E+07   0.823676E+07   0.824608E+07  -0.591771E+00   0.789938E+07   0.789938E+07   0.210403E+00
   0.138240E-03   0.823666E+07   0.823666E+07   0.106078E+08   0.106065E+08   0.000000E+00   0.823666E+07   0.823666E+07   0.824596E+07  -0.591762E+00   0.789928E+07   0.789928E+07   0.217506E+00
   0.142926E-03   0.823656E+07   0.823655E+07   0.105823E+08   0.105809E+08   0.000000E+00   0.823656E+07   0.823656E+07   0.824583E+07  -0.591752E+00   0.789918E+07   0.789918E+07   0.224847E+00
   0.147770E-03   0.823644E+07   0.823644E+07   0.105551E+08   0.105536E+08   0.000000E+00   0.823644E+07   0.823644E+07   0.824569E+07  -0.591741E+00   0.789907E+07   0.789907E+07   0.232434E+00
   0.152779E-03   0.823632E+07   0.823632E+07   0.105261E+08   0.105245E+08   0.000000E+00   0.823632E+07   0.823632E+07   0.824554E+07  -0.591730E+00   0.789896E+07   0.789896E+07   0.240274E+00
   0.157958E-03   0.823619E+07   0.823618E+07   0.104952E+08   0.104935E+08   0.000000E+00   0.823619E+07   0.823619E+07   0.824538E+07  -0.591718E+00   0.789883E+07   0.789883E+07   0.248376E+00
   0.163312E-03   0.823605E+07   0.823604E+07   0.104622E+08   0.104604E+08   0.000000E+00   0.823605E+07   0.823605E+07   0.824522E+07  -0.591705E+00   0.789870E+07   0.789870E+07   0.256748E+00
   0.168847E-03   0.823590E+07   0.823589E+07   0.104271E+08   0.104252E+08   0.000000E+00   0.823590E+07   0.823590E+07   0.824504E+07  -0.591692E+00   0.789856E+07   0.789856E+07   0.265399E+00
   0.174570E-03   0.823574E+07   0.823574E+07   0.103897E+08   0.103876E+08   0.000000E+00   0.823574E+07   0.823574E+07   0.824484E+07  -0.591677E+00   0.789841E+07   0.789841E+07   0.274338E+00
   0.180487E-03   0.823557E+07   0.823556E+07   0.103498E+08   0.103476E+08   0.000000E+00   0.823557E+07   0.823557E+07   0.824464E+07  -0.591662E+00   0.789825E+07   0.789825E+07   0.283574E+00
   0.186605E-03   0.823538E+07   0.823538E+07   0.103074E+08   0.103050E+08   0.000000E+00   0.823538E+07   0.823538E+07   0.824442E+07  -0.591645E+00   0.789807E+07   0.789807E+07   0.293116E+00
   0.192930E-03   0.823519E+07   0.823519E+07   0.102622E+08   0.102597E+08   0.000000E+00   0.823519E+07   0.823519E+07   0.824418E+07  -0.591627E+00   0.789789E+07   0.789789E+07   0.302975E+00
   0.199469E-03   0.823498E+07   0.823498E+07   0.102141E+08   0.102115E+08   0.000000E+00   0.823498E+07   0.823498E+07   0.824393E+07  -0.591608E+00   0.789769E+07   0.789769E+07   0.313160E+00
   0.206230E-03   0.823476E+07   0.823476E+07   0.101629E+08   0.101601E+08   0.000000E+00   0.823476E+07   0.823476E+07   0.824367E+07  -0.591588E+00   0.789748E+07   0.789748E+07   0.323682E+00
   0.213220E-03   0.823452E+07   0.823452E+07   0.101085E+08   0.101055E+08   0.000000E+00   0.823452E+07   0.823452E+07   0.824338E+07  -0.591567E+00   0.789726E+07   0.789726E+07   0.334551E+00
   0.220448E-03   0.823427E+07   0.823426E+07   0.100506E+08   0.100474E+08   0.000000E+00   0.823427E+07   0.823427E+07   0.824308E+07  -0.591544E+00   0.789702E+07   0.789702E+07   0.345777E+00
   0.227920E-03   0.823400E+07   0.823399E+07   0.998908E+07   0.998572E+07   0.000000E+00   0.823400E+07   0.823400E+07   0.824275E+07  -0.591519E+00   0.789676E+07   0.789676E+07   0.357373E+00
   0.235645E-03   0.823371E+07   0.823370E+07   0.992370E+07   0.992014E+07   0.000000E+00   0.823371E+07   0.823371E+07   0.824241E+07  -0.591493E+00   0.789649E+07   0.789649E+07   0.369348E+00
   0.243632E-03   0.823340E+07   0.823339E+07   0.985426E+07   0.985049E+07   0.000000E+00   0.823340E+07   0.823340E+07   0.824204E+07  -0.591465E+00   0.789620E+07   0.789620E+07   0.381716E+00
   0.251890E-03   0.823307E+07   0.823306E+07   0.978054E+07   0.977656E+07   0.000000E+00   0.823307E+07   0.823307E+07   0.824164E+07  -0.591435E+00   0.789588E+07   0.789588E+07   0.394487E+00
   0.260428E-03   0.823272E+07   0.823271E+07   0.970232E+07   0.969810E+07   0.000000E+00   0.823272E+07   0.823272E+07   0.824122E+07  -0.591403E+00   0.789555E+07   0.789555E+07   0.407674E+00
   0.269255E-03   0.823234E+07   0.823234E+07   0.961936E+07   0.961491E+07   0.000000E+00   0.823234E+07   0.823234E+07   0.824077E+07  -0.591369E+00   0.789519E+07   0.789519E+07   0.421289E+00
   0.278382E-03   0.823194E+07   0.823193E+07   0.953143E+07   0.952672E+07   0.000000E+00   0.823194E+07   0.823194E+07   0.824029E+07  -0.591333E+00   0.789481E+07   0.789481E+07   0.435345E+00
   0.287817E-03   0.823151E+07   0.823150E+07   0.943828E+07   0.943331E+07   0.000000E+00   0.823151E+07   0.823151E+07   0.823978E+07  -0.591294E+00   0.789441E+07   0.789441E+07   0.449855E+00
   0.297573E-03   0.823106E+07   0.823105E+07   0.933965E+07   0.933442E+07   0.000000E+00   0.823106E+07   0.823106E+07   0.823924E+07  -0.591253E+00   0.789397E+07   0.789397E+07   0.464832E+00
   0.307659E-03   0.823057E+07   0.823056E+07   0.923532E+07   0.922981E+07   0.000000E+00   0.823057E+07   0.823057E+07   0.823866E+07  -0.591209E+00   0.789351E+07   0.789351E+07   0.480288E+00
   0.318088E-03   0.823005E+07   0.823004E+07   0.912501E+07   0.911922E+07   0.000000E+00   0.823005E+07   0.823005E+07   0.823804E+07  -0.591163E+00   0.789302E+07   0.789302E+07   0.496239E+00
   0.328869E-03   0.822949E+07   0.822948E+07   0.900849E+07   0.900241E+07   0.000000E+00   0.822949E+07   0.822949E+07   0.823739E+07  -0.591113E+00   0.789249E+07   0.789249E+07   0.512698E+00
   0.340016E-03   0.822890E+07   0.822889E+07   0.888550E+07   0.887912E+07   0.000000E+00   0.822890E+07   0.822890E+07   0.823669E+07  -0.591060E+00   0.789193E+07   0.789193E+07   0.529678E+00
   0.351541E-03   0.822827E+07   0.822826E+07   0.875580E+07   0.874913E+07   0.000000E+00   0.822827E+07   0.822827E+07   0.823594E+07  -0.591003E+00   0.789133E+07   0.789133E+07   0.547194E+00
   0.363457E-03   0.822760E+07   0.822758E+07   0.861916E+07   0.861218E+07   0.000000E+00   0.822759E+07   0.822759E+07   0.823514E+07  -0.590943E+00   0.789069E+07   0.789069E+07   0.565260E+00
   0.375776E-03   0.822688E+07   0.822686E+07   0.847536E+07   0.846807E+07   0.000000E+00   0.822687E+07   0.822687E+07   0.823430E+07  -0.590879E+00   0.789000E+07   0.789000E+07   0.583891E+00
   0.388513E-03   0.822611E+07   0.822609E+07   0.832418E+07   0.831658E+07   0.000000E+00   0.822611E+07   0.822611E+07   0.823340E+07  -0.590811E+00   0.788927E+07   0.788927E+07   0.603101E+00
   0.401682E-03   0.822529E+07   0.822528E+07   0.816543E+07   0.815754E+07   0.000000E+00   0.822529E+07   0.822529E+07   0.823244E+07  -0.590739E+00   0.788850E+07   0.788850E+07   0.622906E+00
