#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.388206E-03   0.119848E+08   0.119848E+08   0.105942E+08   0.105849E+08   0.119305E+08   0.119842E+08   0.119848E+08   0.119879E+08  -0.573200E+00   0.105285E+08   0.105285E+08   0.415134E+00
   0.401364E-03   0.119836E+08   0.119836E+08   0.102945E+08   0.102849E+08   0.119255E+08   0.119830E+08   0.119836E+08   0.119866E+08  -0.573136E+00   0.105275E+08   0.105275E+08   0.428616E+00
   0.414969E-03   0.119824E+08   0.119824E+08   0.998318E+07   0.997344E+07   0.119202E+08   0.119817E+08   0.119824E+08   0.119852E+08  -0.573069E+00   0.105264E+08   0.105264E+08   0.442499E+00
   0.429034E-03   0.119812E+08   0.119811E+08   0.966056E+07   0.965066E+07   0.119145E+08   0.119804E+08   0.119812E+08   0.119838E+08  -0.572997E+00   0.105252E+08   0.105252E+08   0.456792E+00
   0.443576E-03   0.119798E+08   0.119798E+08   0.932697E+07   0.931695E+07   0.119085E+08   0.119790E+08   0.119798E+08   0.119823E+08  -0.572921E+00   0.105240E+08   0.105240E+08   0.471504E+00
   0.458611E-03   0.119784E+08   0.119783E+08   0.898287E+07   0.897278E+07   0.119020E+08   0.119775E+08   0.119784E+08   0.119806E+08  -0.572840E+00   0.105227E+08   0.105227E+08   0.486644E+00
   0.474156E-03   0.119768E+08   0.119768E+08   0.862890E+07   0.861878E+07   0.118952E+08   0.119759E+08   0.119768E+08   0.119789E+08  -0.572754E+00   0.105213E+08   0.105213E+08   0.502221E+00
   0.490228E-03   0.119752E+08   0.119751E+08   0.826578E+07   0.825571E+07   0.118878E+08   0.119742E+08   0.119752E+08   0.119771E+08  -0.572663E+00   0.105198E+08   0.105198E+08   0.518243E+00
   0.506844E-03   0.119734E+08   0.119734E+08   0.789447E+07   0.788450E+07   0.118800E+08   0.119724E+08   0.119734E+08   0.119751E+08  -0.572566E+00   0.105182E+08   0.105182E+08   0.534718E+00
   0.524024E-03   0.119716E+08   0.119715E+08   0.751603E+07   0.750623E+07   0.118717E+08   0.119704E+08   0.119715E+08   0.119730E+08  -0.572463E+00   0.105165E+08   0.105165E+08   0.551656E+00
   0.541785E-03   0.119696E+08   0.119695E+08   0.713174E+07   0.712219E+07   0.118629E+08   0.119684E+08   0.119696E+08   0.119709E+08  -0.572354E+00   0.105148E+08   0.105148E+08   0.569065E+00
   0.560149E-03   0.119675E+08   0.119674E+08   0.674304E+07   0.673382E+07   0.118534E+08   0.119662E+08   0.119675E+08   0.119685E+08  -0.572238E+00   0.105128E+08   0.105128E+08   0.586953E+00
   0.579136E-03   0.119652E+08   0.119652E+08   0.635156E+07   0.634277E+07   0.118434E+08   0.119638E+08   0.119652E+08   0.119661E+08  -0.572116E+00   0.105108E+08   0.105108E+08   0.605328E+00
   0.598765E-03   0.119628E+08   0.119628E+08   0.595912E+07   0.595084E+07   0.118327E+08   0.119614E+08   0.119628E+08   0.119634E+08  -0.571986E+00   0.105086E+08   0.105086E+08   0.624199E+00
   0.619061E-03   0.119603E+08   0.119603E+08   0.556772E+07   0.556003E+07   0.118213E+08   0.119587E+08   0.119603E+08   0.119607E+08  -0.571848E+00   0.105063E+08   0.105063E+08   0.643575E+00
   0.640044E-03   0.119576E+08   0.119576E+08   0.517950E+07   0.517251E+07   0.118092E+08   0.119559E+08   0.119576E+08   0.119577E+08  -0.571703E+00   0.105039E+08   0.105039E+08   0.663463E+00
   0.661738E-03   0.119547E+08   0.119547E+08   0.479678E+07   0.479056E+07   0.117963E+08   0.119530E+08   0.119547E+08   0.119546E+08  -0.571549E+00   0.105013E+08   0.105013E+08   0.683873E+00
   0.684168E-03   0.119517E+08   0.119516E+08   0.442196E+07   0.441661E+07   0.117826E+08   0.119498E+08   0.119517E+08   0.119513E+08  -0.571386E+00   0.104985E+08   0.104985E+08   0.704812E+00
   0.707358E-03   0.119485E+08   0.119484E+08   0.405756E+07   0.405314E+07   0.117681E+08   0.119464E+08   0.119485E+08   0.119479E+08  -0.571214E+00   0.104956E+08   0.104956E+08   0.726291E+00
   0.731334E-03   0.119451E+08   0.119450E+08   0.370611E+07   0.370268E+07   0.117526E+08   0.119429E+08   0.119450E+08   0.119442E+08  -0.571032E+00   0.104925E+08   0.104925E+08   0.748318E+00
   0.756122E-03   0.119414E+08   0.119414E+08   0.337013E+07   0.336774E+07   0.117362E+08   0.119391E+08   0.119414E+08   0.119403E+08  -0.570840E+00   0.104892E+08   0.104892E+08   0.770903E+00
   0.781751E-03   0.119376E+08   0.119375E+08   0.305207E+07   0.305074E+07   0.117188E+08   0.119351E+08   0.119376E+08   0.119362E+08  -0.570637E+00   0.104857E+08   0.104857E+08   0.794055E+00
   0.808249E-03   0.119335E+08   0.119334E+08   0.275421E+07   0.275394E+07   0.117003E+08   0.119309E+08   0.119335E+08   0.119318E+08  -0.570423E+00   0.104820E+08   0.104820E+08   0.817787E+00
   0.835645E-03   0.119292E+08   0.119291E+08   0.247861E+07   0.247937E+07   0.116808E+08   0.119264E+08   0.119292E+08   0.119272E+08  -0.570197E+00   0.104780E+08   0.104780E+08   0.842108E+00
   0.863969E-03   0.119246E+08   0.119245E+08   0.222700E+07   0.222874E+07   0.116600E+08   0.119216E+08   0.119246E+08   0.119224E+08  -0.569959E+00   0.104739E+08   0.104739E+08   0.867031E+00
   0.893253E-03   0.119197E+08   0.119196E+08   0.200072E+07   0.200333E+07   0.116380E+08   0.119166E+08   0.119197E+08   0.119173E+08  -0.569708E+00   0.104695E+08   0.104695E+08   0.892570E+00
   0.923530E-03   0.119146E+08   0.119145E+08   0.180058E+07   0.180394E+07   0.116148E+08   0.119112E+08   0.119146E+08   0.119119E+08  -0.569443E+00   0.104648E+08   0.104648E+08   0.918737E+00
   0.954833E-03   0.119092E+08   0.119091E+08   0.162686E+07   0.163081E+07   0.115902E+08   0.119056E+08   0.119092E+08   0.119062E+08  -0.569164E+00   0.104599E+08   0.104598E+08   0.945548E+00
   0.987197E-03   0.119034E+08   0.119033E+08   0.147916E+07   0.148351E+07   0.115641E+08   0.118996E+08   0.119034E+08   0.119001E+08  -0.568870E+00   0.104546E+08   0.104546E+08   0.973020E+00
   0.102066E-02   0.118974E+08   0.118973E+08   0.135642E+07   0.136094E+07   0.115366E+08   0.118933E+08   0.118974E+08   0.118938E+08  -0.568561E+00   0.104491E+08   0.104491E+08   0.100117E+01
   0.105525E-02   0.118910E+08   0.118909E+08   0.125685E+07   0.126132E+07   0.115076E+08   0.118867E+08   0.118910E+08   0.118871E+08  -0.568235E+00   0.104433E+08   0.104433E+08   0.103001E+01
   0.109102E-02   0.118842E+08   0.118841E+08   0.117800E+07   0.118217E+07   0.114769E+08   0.118796E+08   0.118842E+08   0.118800E+08  -0.567892E+00   0.104371E+08   0.104371E+08   0.105957E+01
   0.112800E-02   0.118771E+08   0.118769E+08   0.111677E+07   0.112041E+07   0.114446E+08   0.118722E+08   0.118771E+08   0.118726E+08  -0.567532E+00   0.104306E+08   0.104306E+08   0.108987E+01
   0.116624E-02   0.118695E+08   0.118694E+08   0.106956E+07   0.107246E+07   0.114105E+08   0.118644E+08   0.118695E+08   0.118647E+08  -0.567152E+00   0.104238E+08   0.104237E+08   0.112092E+01
   0.120577E-02   0.118616E+08   0.118614E+08   0.103241E+07   0.103439E+07   0.113746E+08   0.118561E+08   0.118616E+08   0.118565E+08  -0.566752E+00   0.104165E+08   0.104165E+08   0.115275E+01
   0.124664E-02   0.118532E+08   0.118530E+08   0.100120E+07   0.100215E+07   0.113369E+08   0.118474E+08   0.118532E+08   0.118477E+08  -0.566332E+00   0.104089E+08   0.104089E+08   0.118538E+01
   0.128889E-02   0.118444E+08   0.118442E+08   0.971916E+06   0.971801E+06   0.112973E+08   0.118382E+08   0.118444E+08   0.118386E+08  -0.565889E+00   0.104009E+08   0.104009E+08   0.121884E+01
   0.133258E-02   0.118351E+08   0.118349E+08   0.940940E+06   0.939804E+06   0.112556E+08   0.118285E+08   0.118351E+08   0.118289E+08  -0.565424E+00   0.103924E+08   0.103924E+08   0.125314E+01
   0.137774E-02   0.118253E+08   0.118251E+08   0.905304E+06   0.903285E+06   0.112120E+08   0.118184E+08   0.118253E+08   0.118187E+08  -0.564934E+00   0.103835E+08   0.103835E+08   0.128832E+01
   0.142444E-02   0.118150E+08   0.118148E+08   0.862968E+06   0.860293E+06   0.111662E+08   0.118077E+08   0.118149E+08   0.118080E+08  -0.564420E+00   0.103742E+08   0.103742E+08   0.132439E+01
   0.147273E-02   0.118041E+08   0.118039E+08   0.813027E+06   0.809997E+06   0.111183E+08   0.117964E+08   0.118041E+08   0.117967E+08  -0.563878E+00   0.103643E+08   0.103643E+08   0.136137E+01
   0.152264E-02   0.117927E+08   0.117925E+08   0.755823E+06   0.752787E+06   0.110682E+08   0.117845E+08   0.117927E+08   0.117848E+08  -0.563309E+00   0.103540E+08   0.103540E+08   0.139930E+01
   0.157425E-02   0.117807E+08   0.117804E+08   0.692929E+06   0.690251E+06   0.110159E+08   0.117721E+08   0.117807E+08   0.117723E+08  -0.562712E+00   0.103431E+08   0.103431E+08   0.143818E+01
   0.162761E-02   0.117681E+08   0.117678E+08   0.626994E+06   0.625004E+06   0.109614E+08   0.117590E+08   0.117681E+08   0.117592E+08  -0.562084E+00   0.103317E+08   0.103317E+08   0.147805E+01
   0.168278E-02   0.117549E+08   0.117545E+08   0.561415E+06   0.560361E+06   0.109045E+08   0.117453E+08   0.117548E+08   0.117455E+08  -0.561425E+00   0.103197E+08   0.103197E+08   0.151892E+01
   0.173982E-02   0.117409E+08   0.117406E+08   0.499877E+06   0.499880E+06   0.108454E+08   0.117308E+08   0.117409E+08   0.117310E+08  -0.560733E+00   0.103071E+08   0.103071E+08   0.156082E+01
   0.179879E-02   0.117263E+08   0.117260E+08   0.445788E+06   0.446809E+06   0.107840E+08   0.117157E+08   0.117263E+08   0.117159E+08  -0.560007E+00   0.102939E+08   0.102939E+08   0.160376E+01
   0.185976E-02   0.117111E+08   0.117107E+08   0.401703E+06   0.403532E+06   0.107249E+08   0.117000E+08   0.117111E+08   0.117001E+08  -0.559254E+00   0.102802E+08   0.102802E+08   0.164778E+01
   0.192280E-02   0.116951E+08   0.116946E+08   0.368796E+06   0.371073E+06   0.106594E+08   0.116834E+08   0.116950E+08   0.116835E+08  -0.558457E+00   0.102657E+08   0.102657E+08   0.169289E+01
   0.198797E-02   0.116782E+08   0.116778E+08   0.346588E+06   0.348857E+06   0.105916E+08   0.116660E+08   0.116782E+08   0.116661E+08  -0.557623E+00   0.102505E+08   0.102505E+08   0.173913E+01
   0.205535E-02   0.116606E+08   0.116601E+08   0.332916E+06   0.334706E+06   0.105215E+08   0.116477E+08   0.116605E+08   0.116479E+08  -0.556750E+00   0.102346E+08   0.102346E+08   0.178651E+01
   0.212502E-02   0.116421E+08   0.116416E+08   0.324280E+06   0.325214E+06   0.104493E+08   0.116287E+08   0.116421E+08   0.116288E+08  -0.555837E+00   0.102180E+08   0.102180E+08   0.183508E+01
   0.219705E-02   0.116228E+08   0.116223E+08   0.316547E+06   0.316436E+06   0.103749E+08   0.116087E+08   0.116227E+08   0.116088E+08  -0.554882E+00   0.102006E+08   0.102005E+08   0.188485E+01
   0.227152E-02   0.116026E+08   0.116020E+08   0.305882E+06   0.304793E+06   0.102984E+08   0.115879E+08   0.116025E+08   0.115880E+08  -0.553885E+00   0.101824E+08   0.101824E+08   0.193586E+01
   0.234851E-02   0.115815E+08   0.115809E+08   0.289717E+06   0.287982E+06   0.102185E+08   0.115661E+08   0.115814E+08   0.115662E+08  -0.552841E+00   0.101633E+08   0.101633E+08   0.198813E+01
   0.242811E-02   0.115594E+08   0.115587E+08   0.267485E+06   0.265630E+06   0.101378E+08   0.115433E+08   0.115593E+08   0.115434E+08  -0.551753E+00   0.101435E+08   0.101435E+08   0.204170E+01
   0.251041E-02   0.115364E+08   0.115356E+08   0.240841E+06   0.239444E+06   0.100550E+08   0.115196E+08   0.115362E+08   0.115197E+08  -0.550618E+00   0.101228E+08   0.101228E+08   0.209660E+01
   0.259551E-02   0.115123E+08   0.115115E+08   0.213209E+06   0.212713E+06   0.997035E+07   0.114949E+08   0.115122E+08   0.114949E+08  -0.549434E+00   0.101012E+08   0.101012E+08   0.215285E+01
   0.268348E-02   0.114872E+08   0.114864E+08   0.188676E+06   0.189218E+06   0.988380E+07   0.114691E+08   0.114871E+08   0.114691E+08  -0.548200E+00   0.100787E+08   0.100787E+08   0.221048E+01
   0.277444E-02   0.114611E+08   0.114602E+08   0.170520E+06   0.171851E+06   0.979541E+07   0.114422E+08   0.114609E+08   0.114423E+08  -0.546916E+00   0.100553E+08   0.100552E+08   0.226952E+01
   0.286848E-02   0.114338E+08   0.114329E+08   0.159892E+06   0.161432E+06   0.970568E+07   0.114143E+08   0.114337E+08   0.114143E+08  -0.545579E+00   0.100309E+08   0.100308E+08   0.233000E+01
   0.296570E-02   0.114055E+08   0.114045E+08   0.155220E+06   0.156271E+06   0.961378E+07   0.113852E+08   0.114053E+08   0.113852E+08  -0.544188E+00   0.100055E+08   0.100055E+08   0.239196E+01
   0.306623E-02   0.113760E+08   0.113749E+08   0.152766E+06   0.152806E+06   0.952012E+07   0.113550E+08   0.113758E+08   0.113550E+08  -0.542742E+00   0.997909E+07   0.997907E+07   0.245543E+01
   0.317016E-02   0.113453E+08   0.113442E+08   0.148252E+06   0.147185E+06   0.942469E+07   0.113235E+08   0.113451E+08   0.113236E+08  -0.541239E+00   0.995166E+07   0.995164E+07   0.252043E+01
   0.327761E-02   0.113134E+08   0.113122E+08   0.138952E+06   0.137168E+06   0.932747E+07   0.112909E+08   0.113132E+08   0.112910E+08  -0.539679E+00   0.992318E+07   0.992315E+07   0.258701E+01
   0.338871E-02   0.112803E+08   0.112790E+08   0.125188E+06   0.123349E+06   0.922826E+07   0.112570E+08   0.112801E+08   0.112571E+08  -0.538060E+00   0.989361E+07   0.989358E+07   0.265520E+01
   0.350357E-02   0.112459E+08   0.112446E+08   0.110248E+06   0.108864E+06   0.912732E+07   0.112219E+08   0.112457E+08   0.112219E+08  -0.536380E+00   0.986294E+07   0.986291E+07   0.272502E+01
   0.362232E-02   0.112103E+08   0.112088E+08   0.984906E+05   0.975337E+05   0.902446E+07   0.111855E+08   0.112100E+08   0.111855E+08  -0.534638E+00   0.983114E+07   0.983110E+07   0.279650E+01
   0.374510E-02   0.111733E+08   0.111718E+08   0.925468E+05   0.913653E+05   0.891960E+07   0.111477E+08   0.111730E+08   0.111478E+08  -0.532833E+00   0.979818E+07   0.979814E+07   0.286969E+01
   0.387204E-02   0.111350E+08   0.111333E+08   0.913849E+05   0.890955E+05   0.881267E+07   0.111086E+08   0.111347E+08   0.111087E+08  -0.530963E+00   0.976404E+07   0.976400E+07   0.294461E+01
   0.400328E-02   0.110953E+08   0.110935E+08   0.908340E+05   0.870082E+05   0.870372E+07   0.110682E+08   0.110950E+08   0.110682E+08  -0.529028E+00   0.972870E+07   0.972866E+07   0.302129E+01
   0.413897E-02   0.110542E+08   0.110524E+08   0.865863E+05   0.817595E+05   0.859252E+07   0.110263E+08   0.110539E+08   0.110263E+08  -0.527026E+00   0.969213E+07   0.969209E+07   0.309977E+01
   0.427927E-02   0.110117E+08   0.110097E+08   0.776217E+05   0.731436E+05   0.847910E+07   0.109830E+08   0.110114E+08   0.109830E+08  -0.524955E+00   0.965431E+07   0.965426E+07   0.318007E+01
   0.442431E-02   0.109677E+08   0.109656E+08   0.671220E+05   0.643114E+05   0.836344E+07   0.109382E+08   0.109674E+08   0.109382E+08  -0.522813E+00   0.961520E+07   0.961515E+07   0.326223E+01
   0.457427E-02   0.109223E+08   0.109201E+08   0.596348E+05   0.588425E+05   0.824556E+07   0.108919E+08   0.109220E+08   0.108919E+08  -0.520601E+00   0.957479E+07   0.957474E+07   0.334627E+01
   0.472932E-02   0.108753E+08   0.108730E+08   0.567295E+05   0.571488E+05   0.812552E+07   0.108441E+08   0.108750E+08   0.108441E+08  -0.518316E+00   0.953306E+07   0.953300E+07   0.343222E+01
   0.488962E-02   0.108269E+08   0.108243E+08   0.554904E+05   0.559652E+05   0.800338E+07   0.107947E+08   0.108265E+08   0.107948E+08  -0.515957E+00   0.948996E+07   0.948991E+07   0.352011E+01
   0.505535E-02   0.107768E+08   0.107741E+08   0.519072E+05   0.519520E+05   0.787927E+07   0.107438E+08   0.107764E+08   0.107438E+08  -0.513523E+00   0.944549E+07   0.944543E+07   0.360996E+01
   0.522671E-02   0.107251E+08   0.107222E+08   0.457388E+05   0.456524E+05   0.775332E+07   0.106913E+08   0.107247E+08   0.106913E+08  -0.511012E+00   0.939962E+07   0.939955E+07   0.370179E+01
   0.540387E-02   0.106719E+08   0.106688E+08   0.408059E+05   0.408104E+05   0.762568E+07   0.106372E+08   0.106714E+08   0.106372E+08  -0.508424E+00   0.935232E+07   0.935225E+07   0.379562E+01
   0.558703E-02   0.106169E+08   0.106136E+08   0.396449E+05   0.393502E+05   0.749651E+07   0.105814E+08   0.106164E+08   0.105814E+08  -0.505757E+00   0.930357E+07   0.930350E+07   0.389147E+01
   0.577640E-02   0.105603E+08   0.105568E+08   0.394815E+05   0.386259E+05   0.736591E+07   0.105239E+08   0.105598E+08   0.105239E+08  -0.503010E+00   0.925336E+07   0.925328E+07   0.398935E+01
   0.597220E-02   0.105020E+08   0.104983E+08   0.360561E+05   0.353647E+05   0.723397E+07   0.104647E+08   0.105014E+08   0.104647E+08  -0.500181E+00   0.920164E+07   0.920156E+07   0.408926E+01
   0.617462E-02   0.104420E+08   0.104380E+08   0.304916E+05   0.308205E+05   0.710072E+07   0.104038E+08   0.104413E+08   0.104038E+08  -0.497269E+00   0.914841E+07   0.914832E+07   0.419123E+01
   0.638391E-02   0.103801E+08   0.103759E+08   0.279180E+05   0.286167E+05   0.696614E+07   0.103411E+08   0.103795E+08   0.103412E+08  -0.494274E+00   0.909363E+07   0.909354E+07   0.429523E+01
   0.660030E-02   0.103165E+08   0.103121E+08   0.287279E+05   0.283205E+05   0.683015E+07   0.102767E+08   0.103158E+08   0.102767E+08  -0.491193E+00   0.903729E+07   0.903720E+07   0.440128E+01
   0.682401E-02   0.102511E+08   0.102463E+08   0.275545E+05   0.262964E+05   0.669269E+07   0.102104E+08   0.102504E+08   0.102104E+08  -0.488025E+00   0.897936E+07   0.897925E+07   0.450935E+01
   0.705532E-02   0.101839E+08   0.101788E+08   0.232808E+05   0.228392E+05   0.655369E+07   0.101423E+08   0.101831E+08   0.101423E+08  -0.484769E+00   0.891980E+07   0.891969E+07   0.461944E+01
   0.729446E-02   0.101147E+08   0.101093E+08   0.213560E+05   0.214365E+05   0.641320E+07   0.100723E+08   0.101139E+08   0.100723E+08  -0.481423E+00   0.885860E+07   0.885848E+07   0.473150E+01
   0.754170E-02   0.100437E+08   0.100379E+08   0.224648E+05   0.211499E+05   0.627132E+07   0.100004E+08   0.100428E+08   0.100004E+08  -0.477986E+00   0.879572E+07   0.879560E+07   0.484552E+01
   0.779733E-02   0.997067E+07   0.996456E+07   0.209644E+05   0.188894E+05   0.612831E+07   0.992657E+07   0.996972E+07   0.992658E+07  -0.474457E+00   0.873114E+07   0.873101E+07   0.496144E+01
   0.806162E-02   0.989571E+07   0.988921E+07   0.174781E+05   0.170842E+05   0.598450E+07   0.985078E+07   0.989470E+07   0.985078E+07  -0.470834E+00   0.866484E+07   0.866471E+07   0.507921E+01
   0.833487E-02   0.981875E+07   0.981184E+07   0.167042E+05   0.176191E+05   0.584027E+07   0.977300E+07   0.981768E+07   0.977301E+07  -0.467116E+00   0.859679E+07   0.859665E+07   0.519876E+01
   0.861738E-02   0.973976E+07   0.973242E+07   0.157207E+05   0.164073E+05   0.569596E+07   0.969321E+07   0.973862E+07   0.969322E+07  -0.463303E+00   0.852698E+07   0.852682E+07   0.532002E+01
   0.890947E-02   0.965872E+07   0.965093E+07   0.129197E+05   0.144962E+05   0.555180E+07   0.961140E+07   0.965751E+07   0.961140E+07  -0.459392E+00   0.845537E+07   0.845521E+07   0.544288E+01
   0.921146E-02   0.957561E+07   0.956733E+07   0.129525E+05   0.145684E+05   0.540790E+07   0.952752E+07   0.957432E+07   0.952753E+07  -0.455383E+00   0.838196E+07   0.838178E+07   0.556724E+01
   0.952368E-02   0.949039E+07   0.948161E+07   0.130221E+05   0.133539E+05   0.526424E+07   0.944157E+07   0.948903E+07   0.944158E+07  -0.451275E+00   0.830671E+07   0.830653E+07   0.569298E+01
   0.984649E-02   0.940304E+07   0.939372E+07   0.106863E+05   0.119812E+05   0.512072E+07   0.935351E+07   0.940160E+07   0.935352E+07  -0.447065E+00   0.822960E+07   0.822941E+07   0.581994E+01
   0.101802E-01   0.931355E+07   0.930366E+07   0.103517E+05   0.119263E+05   0.497729E+07   0.926332E+07   0.931201E+07   0.926332E+07  -0.442754E+00   0.815063E+07   0.815042E+07   0.594796E+01
   0.105253E-01   0.922187E+07   0.921138E+07   0.984015E+04   0.104600E+05   0.483398E+07   0.917097E+07   0.922024E+07   0.917098E+07  -0.438340E+00   0.806975E+07   0.806953E+07   0.607685E+01
   0.108821E-01   0.912799E+07   0.911687E+07   0.915255E+04   0.100027E+05   0.469092E+07   0.907644E+07   0.912626E+07   0.907644E+07  -0.433822E+00   0.798694E+07   0.798672E+07   0.620640E+01
   0.112509E-01   0.903187E+07   0.902010E+07   0.893518E+04   0.932836E+04   0.454833E+07   0.897970E+07   0.903004E+07   0.897970E+07  -0.429198E+00   0.790219E+07   0.790195E+07   0.633636E+01
   0.116322E-01   0.893349E+07   0.892102E+07   0.771130E+04   0.837430E+04   0.440643E+07   0.888073E+07   0.893156E+07   0.888073E+07  -0.424467E+00   0.781547E+07   0.781522E+07   0.646647E+01
   0.120265E-01   0.883283E+07   0.881964E+07   0.756308E+04   0.814083E+04   0.426541E+07   0.877950E+07   0.883078E+07   0.877950E+07  -0.419629E+00   0.772676E+07   0.772649E+07   0.659644E+01
   0.124342E-01   0.872986E+07   0.871590E+07   0.582406E+04   0.712256E+04   0.412537E+07   0.867600E+07   0.872770E+07   0.867600E+07  -0.414682E+00   0.763603E+07   0.763576E+07   0.672592E+01
   0.128556E-01   0.862457E+07   0.860980E+07   0.614071E+04   0.698763E+04   0.398641E+07   0.857020E+07   0.862227E+07   0.857020E+07  -0.409625E+00   0.754328E+07   0.754299E+07   0.685455E+01
   0.132914E-01   0.851692E+07   0.850131E+07   0.558287E+04   0.609124E+04   0.384871E+07   0.846208E+07   0.851449E+07   0.846209E+07  -0.404457E+00   0.744849E+07   0.744818E+07   0.698193E+01
   0.137419E-01   0.840690E+07   0.839042E+07   0.525670E+04   0.595789E+04   0.371251E+07   0.835164E+07   0.840434E+07   0.835164E+07  -0.399178E+00   0.735164E+07   0.735131E+07   0.710761E+01
   0.142077E-01   0.829451E+07   0.827711E+07   0.460519E+04   0.521815E+04   0.357806E+07   0.823886E+07   0.829181E+07   0.823886E+07  -0.393788E+00   0.725271E+07   0.725237E+07   0.723110E+01
   0.146892E-01   0.817973E+07   0.816137E+07   0.491330E+04   0.503177E+04   0.344542E+07   0.812373E+07   0.817688E+07   0.812373E+07  -0.388285E+00   0.715172E+07   0.715135E+07   0.735187E+01
   0.151871E-01   0.806255E+07   0.804320E+07   0.411138E+04   0.451905E+04   0.331444E+07   0.800624E+07   0.805954E+07   0.800624E+07  -0.382669E+00   0.704863E+07   0.704825E+07   0.746934E+01
   0.157019E-01   0.794297E+07   0.792258E+07   0.380494E+04   0.416655E+04   0.318498E+07   0.788639E+07   0.793980E+07   0.788639E+07  -0.376941E+00   0.694346E+07   0.694307E+07   0.758289E+01
   0.162341E-01   0.782099E+07   0.779954E+07   0.322540E+04   0.395410E+04   0.305716E+07   0.776418E+07   0.781766E+07   0.776418E+07  -0.371100E+00   0.683621E+07   0.683579E+07   0.769184E+01
   0.167844E-01   0.769662E+07   0.767406E+07   0.308108E+04   0.346718E+04   0.293141E+07   0.763963E+07   0.769312E+07   0.763963E+07  -0.365146E+00   0.672688E+07   0.672644E+07   0.779546E+01
   0.173533E-01   0.756988E+07   0.754618E+07   0.313708E+04   0.331016E+04   0.280812E+07   0.751275E+07   0.756620E+07   0.751276E+07  -0.359082E+00   0.661549E+07   0.661503E+07   0.789296E+01
   0.179415E-01   0.744079E+07   0.741592E+07   0.263116E+04   0.306260E+04   0.268726E+07   0.738358E+07   0.743693E+07   0.738358E+07  -0.352908E+00   0.650206E+07   0.650158E+07   0.798351E+01
   0.185496E-01   0.730940E+07   0.728332E+07   0.264698E+04   0.270099E+04   0.256863E+07   0.725214E+07   0.730535E+07   0.725214E+07  -0.346626E+00   0.638663E+07   0.638613E+07   0.806622E+01
   0.191783E-01   0.717573E+07   0.714843E+07   0.236576E+04   0.253121E+04   0.245222E+07   0.711848E+07   0.717149E+07   0.711848E+07  -0.340237E+00   0.626923E+07   0.626871E+07   0.814015E+01
   0.198284E-01   0.703987E+07   0.701132E+07   0.197515E+04   0.239155E+04   0.233834E+07   0.698267E+07   0.703543E+07   0.698267E+07  -0.333746E+00   0.614992E+07   0.614938E+07   0.820431E+01
   0.205005E-01   0.690187E+07   0.687204E+07   0.180296E+04   0.215347E+04   0.222732E+07   0.684478E+07   0.689724E+07   0.684478E+07  -0.327155E+00   0.602877E+07   0.602820E+07   0.825767E+01
   0.211953E-01   0.676183E+07   0.673072E+07   0.182024E+04   0.191918E+04   0.211912E+07   0.670490E+07   0.675700E+07   0.670490E+07  -0.320469E+00   0.590585E+07   0.590527E+07   0.829914E+01
   0.219138E-01   0.661985E+07   0.658746E+07   0.171087E+04   0.175784E+04   0.201362E+07   0.656314E+07   0.661482E+07   0.656314E+07  -0.313693E+00   0.578126E+07   0.578065E+07   0.832762E+01
   0.226565E-01   0.647607E+07   0.644239E+07   0.159538E+04   0.163978E+04   0.191098E+07   0.641962E+07   0.647084E+07   0.641962E+07  -0.306834E+00   0.565511E+07   0.565448E+07   0.834195E+01
   0.234245E-01   0.633062E+07   0.629566E+07   0.131814E+04   0.152513E+04   0.181135E+07   0.627449E+07   0.632519E+07   0.627449E+07  -0.299897E+00   0.552752E+07   0.552687E+07   0.834098E+01
   0.242184E-01   0.618369E+07   0.614746E+07   0.122770E+04   0.140407E+04   0.171462E+07   0.612792E+07   0.617806E+07   0.612792E+07  -0.292892E+00   0.539866E+07   0.539799E+07   0.832353E+01
   0.250393E-01   0.603545E+07   0.599798E+07   0.111203E+04   0.128335E+04   0.162089E+07   0.598010E+07   0.602963E+07   0.598010E+07  -0.285827E+00   0.526868E+07   0.526799E+07   0.828845E+01
   0.258880E-01   0.588613E+07   0.584748E+07   0.105257E+04   0.117001E+04   0.153051E+07   0.583127E+07   0.588012E+07   0.583127E+07  -0.278713E+00   0.513778E+07   0.513707E+07   0.823459E+01
   0.267655E-01   0.573598E+07   0.569618E+07   0.780244E+03   0.106657E+04   0.144340E+07   0.568165E+07   0.572979E+07   0.568165E+07  -0.271561E+00   0.500618E+07   0.500545E+07   0.816087E+01
   0.276728E-01   0.558527E+07   0.554440E+07   0.872582E+03   0.971635E+03   0.135931E+07   0.553152E+07   0.557892E+07   0.553152E+07  -0.264386E+00   0.487412E+07   0.487338E+07   0.806625E+01
   0.286107E-01   0.543431E+07   0.539245E+07   0.823456E+03   0.881274E+03   0.127842E+07   0.538120E+07   0.542780E+07   0.538120E+07  -0.257201E+00   0.474187E+07   0.474111E+07   0.794982E+01
   0.295805E-01   0.528342E+07   0.524066E+07   0.755197E+03   0.791345E+03   0.120095E+07   0.523100E+07   0.527678E+07   0.523100E+07  -0.250022E+00   0.460972E+07   0.460895E+07   0.781074E+01
