#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.148036E-04   0.184401E+06   0.184401E+06   0.245866E+06   0.245866E+06   0.223124E+06   0.185145E+06   0.184401E+06   0.190593E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.665303E+00
   0.153054E-04   0.184401E+06   0.184401E+06   0.245866E+06   0.245866E+06   0.223124E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.687853E+00
   0.158241E-04   0.184401E+06   0.184401E+06   0.245866E+06   0.245866E+06   0.223124E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.711168E+00
   0.163605E-04   0.184401E+06   0.184401E+06   0.245866E+06   0.245866E+06   0.223123E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.735273E+00
   0.169150E-04   0.184401E+06   0.184401E+06   0.245866E+06   0.245865E+06   0.223123E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.760196E+00
   0.174884E-04   0.184401E+06   0.184401E+06   0.245866E+06   0.245865E+06   0.223123E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.785962E+00
   0.180811E-04   0.184401E+06   0.184401E+06   0.245865E+06   0.245865E+06   0.223123E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.812603E+00
   0.186940E-04   0.184401E+06   0.184401E+06   0.245865E+06   0.245865E+06   0.223123E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.840146E+00
   0.193276E-04   0.184401E+06   0.184401E+06   0.245865E+06   0.245865E+06   0.223123E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.868623E+00
   0.199828E-04   0.184401E+06   0.184401E+06   0.245865E+06   0.245865E+06   0.223123E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.898065E+00
   0.206601E-04   0.184401E+06   0.184401E+06   0.245865E+06   0.245864E+06   0.223122E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.928505E+00
   0.213604E-04   0.184401E+06   0.184401E+06   0.245865E+06   0.245864E+06   0.223122E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.959976E+00
   0.220844E-04   0.184401E+06   0.184401E+06   0.245864E+06   0.245864E+06   0.223122E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605355E+00   0.183542E+06   0.183542E+06   0.992515E+00
   0.228329E-04   0.184401E+06   0.184401E+06   0.245864E+06   0.245864E+06   0.223122E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.102616E+01
   0.236068E-04   0.184401E+06   0.184401E+06   0.245864E+06   0.245863E+06   0.223122E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.106094E+01
   0.244070E-04   0.184401E+06   0.184401E+06   0.245864E+06   0.245863E+06   0.223121E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.109690E+01
   0.252343E-04   0.184401E+06   0.184401E+06   0.245863E+06   0.245863E+06   0.223121E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.113408E+01
   0.260896E-04   0.184401E+06   0.184401E+06   0.245863E+06   0.245862E+06   0.223121E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.117252E+01
   0.269739E-04   0.184401E+06   0.184401E+06   0.245863E+06   0.245862E+06   0.223120E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.121226E+01
   0.278882E-04   0.184401E+06   0.184401E+06   0.245862E+06   0.245861E+06   0.223120E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.125335E+01
   0.288335E-04   0.184401E+06   0.184400E+06   0.245862E+06   0.245861E+06   0.223120E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.129583E+01
   0.298108E-04   0.184401E+06   0.184400E+06   0.245861E+06   0.245860E+06   0.223119E+06   0.185145E+06   0.184401E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.133975E+01
   0.308212E-04   0.184401E+06   0.184400E+06   0.245861E+06   0.245860E+06   0.223119E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605354E+00   0.183542E+06   0.183542E+06   0.138516E+01
   0.318659E-04   0.184400E+06   0.184400E+06   0.245860E+06   0.245859E+06   0.223119E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605353E+00   0.183542E+06   0.183542E+06   0.143211E+01
   0.329460E-04   0.184400E+06   0.184400E+06   0.245860E+06   0.245859E+06   0.223118E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605353E+00   0.183542E+06   0.183542E+06   0.148066E+01
   0.340627E-04   0.184400E+06   0.184400E+06   0.245859E+06   0.245858E+06   0.223118E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605353E+00   0.183542E+06   0.183542E+06   0.153084E+01
   0.352173E-04   0.184400E+06   0.184400E+06   0.245859E+06   0.245858E+06   0.223117E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605353E+00   0.183542E+06   0.183542E+06   0.158273E+01
   0.364110E-04   0.184400E+06   0.184400E+06   0.245858E+06   0.245857E+06   0.223116E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605353E+00   0.183542E+06   0.183542E+06   0.163638E+01
   0.376451E-04   0.184400E+06   0.184400E+06   0.245858E+06   0.245856E+06   0.223116E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605353E+00   0.183542E+06   0.183542E+06   0.169184E+01
   0.389211E-04   0.184400E+06   0.184400E+06   0.245857E+06   0.245855E+06   0.223115E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605352E+00   0.183542E+06   0.183542E+06   0.174919E+01
   0.402403E-04   0.184400E+06   0.184400E+06   0.245856E+06   0.245854E+06   0.223115E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605352E+00   0.183542E+06   0.183542E+06   0.180847E+01
   0.416043E-04   0.184400E+06   0.184400E+06   0.245855E+06   0.245854E+06   0.223114E+06   0.185145E+06   0.184400E+06   0.190592E+06  -0.605352E+00   0.183542E+06   0.183542E+06   0.186977E+01
   0.430145E-04   0.184400E+06   0.184400E+06   0.245854E+06   0.245853E+06   0.223113E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605352E+00   0.183542E+06   0.183542E+06   0.193315E+01
   0.444724E-04   0.184400E+06   0.184400E+06   0.245854E+06   0.245851E+06   0.223112E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605351E+00   0.183542E+06   0.183542E+06   0.199867E+01
   0.459798E-04   0.184400E+06   0.184400E+06   0.245853E+06   0.245850E+06   0.223111E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605351E+00   0.183542E+06   0.183542E+06   0.206642E+01
   0.475383E-04   0.184400E+06   0.184400E+06   0.245851E+06   0.245849E+06   0.223110E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605351E+00   0.183542E+06   0.183542E+06   0.213646E+01
   0.491496E-04   0.184400E+06   0.184400E+06   0.245850E+06   0.245848E+06   0.223109E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605350E+00   0.183542E+06   0.183542E+06   0.220887E+01
   0.508156E-04   0.184400E+06   0.184400E+06   0.245849E+06   0.245846E+06   0.223108E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605350E+00   0.183542E+06   0.183542E+06   0.228374E+01
   0.525380E-04   0.184400E+06   0.184400E+06   0.245848E+06   0.245845E+06   0.223107E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605350E+00   0.183542E+06   0.183541E+06   0.236115E+01
   0.543188E-04   0.184400E+06   0.184400E+06   0.245846E+06   0.245843E+06   0.223106E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605349E+00   0.183541E+06   0.183541E+06   0.244118E+01
   0.561599E-04   0.184400E+06   0.184400E+06   0.245845E+06   0.245842E+06   0.223104E+06   0.185144E+06   0.184400E+06   0.190591E+06  -0.605349E+00   0.183541E+06   0.183541E+06   0.252392E+01
   0.580634E-04   0.184400E+06   0.184399E+06   0.245843E+06   0.245840E+06   0.223103E+06   0.185144E+06   0.184400E+06   0.190590E+06  -0.605348E+00   0.183541E+06   0.183541E+06   0.260947E+01
   0.600315E-04   0.184400E+06   0.184399E+06   0.245842E+06   0.245838E+06   0.223101E+06   0.185144E+06   0.184400E+06   0.190590E+06  -0.605348E+00   0.183541E+06   0.183541E+06   0.269791E+01
   0.620663E-04   0.184399E+06   0.184399E+06   0.245840E+06   0.245836E+06   0.223100E+06   0.185144E+06   0.184399E+06   0.190590E+06  -0.605347E+00   0.183541E+06   0.183541E+06   0.278936E+01
   0.641700E-04   0.184399E+06   0.184399E+06   0.245838E+06   0.245834E+06   0.223098E+06   0.185143E+06   0.184399E+06   0.190590E+06  -0.605347E+00   0.183541E+06   0.183541E+06   0.288390E+01
   0.663451E-04   0.184399E+06   0.184399E+06   0.245836E+06   0.245831E+06   0.223096E+06   0.185143E+06   0.184399E+06   0.190590E+06  -0.605346E+00   0.183541E+06   0.183541E+06   0.298165E+01
   0.685939E-04   0.184399E+06   0.184399E+06   0.245834E+06   0.245829E+06   0.223094E+06   0.185143E+06   0.184399E+06   0.190590E+06  -0.605345E+00   0.183541E+06   0.183541E+06   0.308271E+01
   0.709189E-04   0.184399E+06   0.184399E+06   0.245831E+06   0.245826E+06   0.223092E+06   0.185143E+06   0.184399E+06   0.190589E+06  -0.605345E+00   0.183541E+06   0.183541E+06   0.318720E+01
   0.733227E-04   0.184399E+06   0.184399E+06   0.245829E+06   0.245823E+06   0.223090E+06   0.185143E+06   0.184399E+06   0.190589E+06  -0.605344E+00   0.183541E+06   0.183540E+06   0.329522E+01
   0.758079E-04   0.184399E+06   0.184398E+06   0.245826E+06   0.245820E+06   0.223087E+06   0.185143E+06   0.184399E+06   0.190589E+06  -0.605343E+00   0.183540E+06   0.183540E+06   0.340691E+01
   0.783775E-04   0.184399E+06   0.184398E+06   0.245823E+06   0.245817E+06   0.223085E+06   0.185142E+06   0.184399E+06   0.190589E+06  -0.605342E+00   0.183540E+06   0.183540E+06   0.352239E+01
   0.810341E-04   0.184398E+06   0.184398E+06   0.245820E+06   0.245814E+06   0.223082E+06   0.185142E+06   0.184398E+06   0.190588E+06  -0.605341E+00   0.183540E+06   0.183540E+06   0.364178E+01
   0.837807E-04   0.184398E+06   0.184398E+06   0.245817E+06   0.245810E+06   0.223079E+06   0.185142E+06   0.184398E+06   0.190588E+06  -0.605340E+00   0.183540E+06   0.183540E+06   0.376521E+01
   0.866205E-04   0.184398E+06   0.184398E+06   0.245814E+06   0.245806E+06   0.223076E+06   0.185142E+06   0.184398E+06   0.190588E+06  -0.605339E+00   0.183540E+06   0.183540E+06   0.389283E+01
   0.895565E-04   0.184398E+06   0.184397E+06   0.245810E+06   0.245802E+06   0.223072E+06   0.185141E+06   0.184398E+06   0.190587E+06  -0.605338E+00   0.183540E+06   0.183539E+06   0.402477E+01
   0.925920E-04   0.184398E+06   0.184397E+06   0.245806E+06   0.245797E+06   0.223068E+06   0.185141E+06   0.184398E+06   0.190587E+06  -0.605337E+00   0.183539E+06   0.183539E+06   0.416118E+01
   0.957304E-04   0.184398E+06   0.184397E+06   0.245802E+06   0.245792E+06   0.223065E+06   0.185141E+06   0.184397E+06   0.190587E+06  -0.605336E+00   0.183539E+06   0.183539E+06   0.430222E+01
   0.989752E-04   0.184397E+06   0.184397E+06   0.245797E+06   0.245787E+06   0.223060E+06   0.185141E+06   0.184397E+06   0.190586E+06  -0.605334E+00   0.183539E+06   0.183539E+06   0.444804E+01
   0.102330E-03   0.184397E+06   0.184396E+06   0.245792E+06   0.245781E+06   0.223056E+06   0.185140E+06   0.184397E+06   0.190586E+06  -0.605333E+00   0.183539E+06   0.183538E+06   0.459880E+01
   0.105799E-03   0.184397E+06   0.184396E+06   0.245787E+06   0.245775E+06   0.223051E+06   0.185140E+06   0.184397E+06   0.190585E+06  -0.605331E+00   0.183538E+06   0.183538E+06   0.475467E+01
   0.109385E-03   0.184397E+06   0.184396E+06   0.245781E+06   0.245769E+06   0.223046E+06   0.185140E+06   0.184396E+06   0.190585E+06  -0.605330E+00   0.183538E+06   0.183538E+06   0.491582E+01
   0.113092E-03   0.184396E+06   0.184395E+06   0.245775E+06   0.245762E+06   0.223040E+06   0.185139E+06   0.184396E+06   0.190584E+06  -0.605328E+00   0.183538E+06   0.183537E+06   0.508243E+01
   0.116925E-03   0.184396E+06   0.184395E+06   0.245769E+06   0.245755E+06   0.223035E+06   0.185139E+06   0.184396E+06   0.190584E+06  -0.605326E+00   0.183537E+06   0.183537E+06   0.525469E+01
   0.120889E-03   0.184396E+06   0.184395E+06   0.245762E+06   0.245747E+06   0.223028E+06   0.185138E+06   0.184395E+06   0.190583E+06  -0.605324E+00   0.183537E+06   0.183537E+06   0.543278E+01
   0.124986E-03   0.184395E+06   0.184394E+06   0.245755E+06   0.245739E+06   0.223022E+06   0.185138E+06   0.184395E+06   0.190582E+06  -0.605322E+00   0.183537E+06   0.183536E+06   0.561691E+01
   0.129223E-03   0.184395E+06   0.184394E+06   0.245747E+06   0.245730E+06   0.223015E+06   0.185137E+06   0.184395E+06   0.190582E+06  -0.605319E+00   0.183536E+06   0.183536E+06   0.580728E+01
   0.133603E-03   0.184394E+06   0.184393E+06   0.245739E+06   0.245720E+06   0.223007E+06   0.185137E+06   0.184394E+06   0.190581E+06  -0.605317E+00   0.183536E+06   0.183535E+06   0.600410E+01
   0.138131E-03   0.184394E+06   0.184393E+06   0.245730E+06   0.245710E+06   0.222999E+06   0.185136E+06   0.184394E+06   0.190580E+06  -0.605314E+00   0.183535E+06   0.183535E+06   0.620759E+01
   0.142813E-03   0.184394E+06   0.184392E+06   0.245720E+06   0.245699E+06   0.222990E+06   0.185135E+06   0.184393E+06   0.190579E+06  -0.605311E+00   0.183535E+06   0.183534E+06   0.641798E+01
   0.147654E-03   0.184393E+06   0.184391E+06   0.245710E+06   0.245688E+06   0.222981E+06   0.185135E+06   0.184393E+06   0.190578E+06  -0.605308E+00   0.183534E+06   0.183534E+06   0.663549E+01
   0.152658E-03   0.184392E+06   0.184391E+06   0.245699E+06   0.245675E+06   0.222971E+06   0.185134E+06   0.184392E+06   0.190577E+06  -0.605305E+00   0.183534E+06   0.183533E+06   0.686038E+01
   0.157833E-03   0.184392E+06   0.184390E+06   0.245688E+06   0.245662E+06   0.222960E+06   0.185133E+06   0.184392E+06   0.190576E+06  -0.605302E+00   0.183533E+06   0.183533E+06   0.709288E+01
   0.163183E-03   0.184391E+06   0.184389E+06   0.245675E+06   0.245648E+06   0.222949E+06   0.185132E+06   0.184391E+06   0.190575E+06  -0.605298E+00   0.183533E+06   0.183532E+06   0.733327E+01
   0.168714E-03   0.184391E+06   0.184389E+06   0.245662E+06   0.245633E+06   0.222937E+06   0.185131E+06   0.184390E+06   0.190574E+06  -0.605294E+00   0.183532E+06   0.183531E+06   0.758179E+01
   0.174432E-03   0.184390E+06   0.184388E+06   0.245648E+06   0.245616E+06   0.222924E+06   0.185130E+06   0.184390E+06   0.190573E+06  -0.605290E+00   0.183531E+06   0.183531E+06   0.783874E+01
   0.180345E-03   0.184389E+06   0.184387E+06   0.245632E+06   0.245599E+06   0.222910E+06   0.185129E+06   0.184389E+06   0.190571E+06  -0.605285E+00   0.183530E+06   0.183530E+06   0.810439E+01
   0.186457E-03   0.184388E+06   0.184386E+06   0.245616E+06   0.245580E+06   0.222895E+06   0.185128E+06   0.184388E+06   0.190570E+06  -0.605280E+00   0.183530E+06   0.183529E+06   0.837905E+01
   0.192777E-03   0.184387E+06   0.184385E+06   0.245599E+06   0.245561E+06   0.222879E+06   0.185127E+06   0.184387E+06   0.190568E+06  -0.605275E+00   0.183529E+06   0.183528E+06   0.866300E+01
   0.199312E-03   0.184387E+06   0.184384E+06   0.245580E+06   0.245539E+06   0.222862E+06   0.185126E+06   0.184386E+06   0.190567E+06  -0.605270E+00   0.183528E+06   0.183527E+06   0.895658E+01
   0.206067E-03   0.184386E+06   0.184382E+06   0.245561E+06   0.245517E+06   0.222844E+06   0.185125E+06   0.184385E+06   0.190565E+06  -0.605264E+00   0.183527E+06   0.183526E+06   0.926010E+01
   0.213052E-03   0.184384E+06   0.184381E+06   0.245539E+06   0.245493E+06   0.222825E+06   0.185123E+06   0.184384E+06   0.190563E+06  -0.605257E+00   0.183526E+06   0.183525E+06   0.957390E+01
   0.220273E-03   0.184383E+06   0.184380E+06   0.245517E+06   0.245467E+06   0.222804E+06   0.185122E+06   0.184383E+06   0.190561E+06  -0.605251E+00   0.183524E+06   0.183523E+06   0.989833E+01
   0.227740E-03   0.184382E+06   0.184378E+06   0.245493E+06   0.245439E+06   0.222782E+06   0.185120E+06   0.184382E+06   0.190559E+06  -0.605243E+00   0.183523E+06   0.183522E+06   0.102338E+02
   0.235459E-03   0.184381E+06   0.184377E+06   0.245467E+06   0.245410E+06   0.222758E+06   0.185118E+06   0.184380E+06   0.190556E+06  -0.605236E+00   0.183522E+06   0.183521E+06   0.105805E+02
   0.243440E-03   0.184380E+06   0.184375E+06   0.245439E+06   0.245378E+06   0.222733E+06   0.185116E+06   0.184379E+06   0.190554E+06  -0.605227E+00   0.183520E+06   0.183519E+06   0.109391E+02
   0.251691E-03   0.184378E+06   0.184373E+06   0.245410E+06   0.245344E+06   0.222706E+06   0.185114E+06   0.184377E+06   0.190551E+06  -0.605219E+00   0.183519E+06   0.183518E+06   0.113097E+02
   0.260222E-03   0.184376E+06   0.184372E+06   0.245378E+06   0.245308E+06   0.222677E+06   0.185112E+06   0.184376E+06   0.190548E+06  -0.605209E+00   0.183517E+06   0.183516E+06   0.116929E+02
   0.269043E-03   0.184375E+06   0.184370E+06   0.245344E+06   0.245270E+06   0.222646E+06   0.185110E+06   0.184374E+06   0.190545E+06  -0.605199E+00   0.183516E+06   0.183514E+06   0.120891E+02
   0.278162E-03   0.184373E+06   0.184367E+06   0.245308E+06   0.245229E+06   0.222613E+06   0.185107E+06   0.184372E+06   0.190542E+06  -0.605188E+00   0.183514E+06   0.183512E+06   0.124987E+02
   0.287590E-03   0.184371E+06   0.184365E+06   0.245270E+06   0.245185E+06   0.222578E+06   0.185105E+06   0.184370E+06   0.190539E+06  -0.605177E+00   0.183512E+06   0.183510E+06   0.129222E+02
   0.297338E-03   0.184369E+06   0.184363E+06   0.245229E+06   0.245138E+06   0.222540E+06   0.185102E+06   0.184368E+06   0.190535E+06  -0.605164E+00   0.183510E+06   0.183508E+06   0.133600E+02
   0.307416E-03   0.184367E+06   0.184360E+06   0.245185E+06   0.245087E+06   0.222500E+06   0.185099E+06   0.184366E+06   0.190531E+06  -0.605151E+00   0.183507E+06   0.183505E+06   0.138126E+02
   0.317836E-03   0.184364E+06   0.184357E+06   0.245138E+06   0.245034E+06   0.222456E+06   0.185096E+06   0.184363E+06   0.190527E+06  -0.605137E+00   0.183505E+06   0.183503E+06   0.142806E+02
   0.328609E-03   0.184362E+06   0.184354E+06   0.245087E+06   0.244976E+06   0.222410E+06   0.185092E+06   0.184361E+06   0.190522E+06  -0.605122E+00   0.183502E+06   0.183500E+06   0.147644E+02
   0.339748E-03   0.184359E+06   0.184351E+06   0.245034E+06   0.244915E+06   0.222361E+06   0.185089E+06   0.184358E+06   0.190517E+06  -0.605106E+00   0.183499E+06   0.183497E+06   0.152645E+02
   0.351263E-03   0.184356E+06   0.184348E+06   0.244976E+06   0.244849E+06   0.222309E+06   0.185085E+06   0.184355E+06   0.190512E+06  -0.605089E+00   0.183496E+06   0.183494E+06   0.157816E+02
   0.363170E-03   0.184353E+06   0.184344E+06   0.244915E+06   0.244779E+06   0.222252E+06   0.185081E+06   0.184352E+06   0.190507E+06  -0.605070E+00   0.183493E+06   0.183491E+06   0.163162E+02
   0.375479E-03   0.184350E+06   0.184340E+06   0.244849E+06   0.244704E+06   0.222192E+06   0.185076E+06   0.184348E+06   0.190501E+06  -0.605051E+00   0.183490E+06   0.183487E+06   0.168688E+02
   0.388206E-03   0.184347E+06   0.184336E+06   0.244779E+06   0.244624E+06   0.222128E+06   0.185071E+06   0.184345E+06   0.190494E+06  -0.605030E+00   0.183486E+06   0.183483E+06   0.174402E+02
   0.401364E-03   0.184343E+06   0.184331E+06   0.244704E+06   0.244539E+06   0.222060E+06   0.185066E+06   0.184341E+06   0.190488E+06  -0.605007E+00   0.183482E+06   0.183479E+06   0.180308E+02
