1.0528499241e-05	5.0602890554e+00
1.0773739492e-05	5.1736172660e+00
1.1024692123e-05	5.2894824881e+00
1.1281490192e-05	5.4079450008e+00
1.1544269856e-05	5.5290580979e+00
1.1813170444e-05	5.6528851497e+00
1.2088334532e-05	5.7794840383e+00
1.2369908015e-05	5.9089192707e+00
1.2658040187e-05	6.0412522546e+00
1.2952883819e-05	6.1765494497e+00
1.3254595242e-05	6.3148762302e+00
1.3563334427e-05	6.4563010498e+00
1.3879265071e-05	6.6008946555e+00
1.4202554685e-05	6.7487247062e+00
1.4533374682e-05	6.8998648245e+00
1.4871900466e-05	7.0543906642e+00
1.5218311529e-05	7.2123766392e+00
1.5572791542e-05	7.3739013142e+00
1.5935528455e-05	7.5390426673e+00
1.6306714596e-05	7.7078827961e+00
1.6686546774e-05	7.8805045758e+00
1.7075226379e-05	8.0569913083e+00
1.7472959495e-05	8.2374312958e+00
1.7879957006e-05	8.4219118286e+00
1.8296434706e-05	8.6105233111e+00
1.8722613418e-05	8.8033594541e+00
1.9158719108e-05	9.0005134730e+00
1.9604983005e-05	9.2020830704e+00
2.0061641722e-05	9.4081665828e+00
2.0528937388e-05	9.6188653229e+00
2.1007117768e-05	9.8342828440e+00
2.1496436400e-05	1.0054524235e+01
2.1997152727e-05	1.0279697555e+01
2.2509532236e-05	1.0509913447e+01
2.3033846597e-05	1.0745285704e+01
2.3570373808e-05	1.0985928071e+01
2.4119398343e-05	1.1231959738e+01
2.4681211302e-05	1.1483501236e+01
2.5256110567e-05	1.1740675396e+01
2.5844400955e-05	1.2003608903e+01
2.6446394387e-05	1.2272430669e+01
2.7062410047e-05	1.2547271892e+01
2.7692774556e-05	1.2828268472e+01
2.8337822140e-05	1.3115556990e+01
2.8997894812e-05	1.3409279092e+01
2.9673342552e-05	1.3709578385e+01
3.0364523491e-05	1.4016602611e+01
3.1071804102e-05	1.4330502106e+01
3.1795559395e-05	1.4651430928e+01
3.2536173115e-05	1.4979546014e+01
3.3294037944e-05	1.5315008560e+01
3.4069555713e-05	1.5657982876e+01
3.4863137611e-05	1.6008637459e+01
3.5675204406e-05	1.6367143908e+01
3.6506186667e-05	1.6733678130e+01
3.7356524992e-05	1.7108419733e+01
3.8226670240e-05	1.7491552702e+01
3.9117083775e-05	1.7883264313e+01
4.0028237705e-05	1.8283747230e+01
4.0960615137e-05	1.8693197105e+01
4.1914710429e-05	1.9111815230e+01
4.2891029456e-05	1.9539806582e+01
4.3890089874e-05	1.9977381018e+01
4.4912421398e-05	2.0424752968e+01
4.5958566083e-05	2.0882141613e+01
4.7029078608e-05	2.1349771080e+01
4.8124526573e-05	2.1827870695e+01
4.9245490799e-05	2.2316674662e+01
5.0392565636e-05	2.2816422381e+01
5.1566359279e-05	2.3327358953e+01
5.2767494087e-05	2.3849734498e+01
5.3996606920e-05	2.4383805091e+01
5.5254349468e-05	2.4929832251e+01
5.6541388603e-05	2.5488083636e+01
5.7858406732e-05	2.6058832373e+01
5.9206102153e-05	2.6642358317e+01
6.0585189434e-05	2.7238947237e+01
6.1996399783e-05	2.7848891238e+01
6.3440481445e-05	2.8472488555e+01
6.4918200089e-05	2.9110045250e+01
6.6430339223e-05	2.9761873117e+01
6.7977700602e-05	3.0428291179e+01
6.9561104657e-05	3.1109625819e+01
7.1181390931e-05	3.1806210503e+01
7.2839418520e-05	3.2518385957e+01
7.4536066534e-05	3.3246500889e+01
7.6272234556e-05	3.3990911253e+01
7.8048843127e-05	3.4751981623e+01
7.9866834227e-05	3.5530083993e+01
8.1727171781e-05	3.6325599106e+01
8.3630842162e-05	3.7138915868e+01
8.5578854723e-05	3.7970431932e+01
8.7572242325e-05	3.8820553784e+01
8.9612061890e-05	3.9689696998e+01
9.1699394956e-05	4.0578286337e+01
9.3835348255e-05	4.1486755949e+01
9.6021054297e-05	4.2415549698e+01
9.8257671974e-05	4.3365121157e+01
1.0054638717e-04	4.4335933955e+01
1.0288841339e-04	4.5328462362e+01
1.0528499241e-04	4.6343190574e+01
1.0773739492e-04	4.7380613821e+01
1.1024692123e-04	4.8441238315e+01
1.1281490192e-04	4.9525581261e+01
1.1544269856e-04	5.0634171551e+01
1.1813170444e-04	5.1767549487e+01
1.2088334532e-04	5.2926267403e+01
1.2369908015e-04	5.4110889997e+01
1.2658040187e-04	5.5321993937e+01
1.2952883819e-04	5.6560169076e+01
1.3254595242e-04	5.7826017960e+01
1.3563334427e-04	5.9120156464e+01
1.3879265071e-04	6.0443213938e+01
1.4202554685e-04	6.1795833681e+01
1.4533374682e-04	6.3178672736e+01
1.4871900466e-04	6.4592402866e+01
1.5218311529e-04	6.6037710520e+01
1.5572791542e-04	6.7515296815e+01
1.5935528455e-04	6.9025878690e+01
1.6306714596e-04	7.0570188300e+01
1.6686546773e-04	7.2148973657e+01
1.7075226379e-04	7.3762999465e+01
1.7472959495e-04	7.5413046609e+01
1.7879957006e-04	7.7099913208e+01
1.8296434706e-04	7.8824414473e+01
1.8722613418e-04	8.0587383166e+01
1.9158719108e-04	8.2389670268e+01
1.9604983005e-04	8.4232144981e+01
2.0061641722e-04	8.6115694901e+01
2.0528937388e-04	8.8041227231e+01
2.1007117768e-04	9.0009668145e+01
2.1496436400e-04	9.2021963828e+01
2.1997152727e-04	9.4079080582e+01
2.2509532236e-04	9.6182005249e+01
2.3033846597e-04	9.8331745884e+01
2.3570373808e-04	1.0052933131e+02
2.4119398343e-04	1.0277581268e+02
2.4681211302e-04	1.0507226276e+02
2.5256110567e-04	1.0741977804e+02
2.5844400955e-04	1.0981947598e+02
