1.0528499241e-05	9.9798969355e-01
1.0773739492e-05	9.9798969238e-01
1.1024692123e-05	9.9798969115e-01
1.1281490192e-05	9.9798968987e-01
1.1544269856e-05	9.9798968853e-01
1.1813170444e-05	9.9798968712e-01
1.2088334532e-05	9.9798968565e-01
1.2369908015e-05	9.9798968411e-01
1.2658040187e-05	9.9798968250e-01
1.2952883819e-05	9.9798968081e-01
1.3254595242e-05	9.9798967904e-01
1.3563334427e-05	9.9798967718e-01
1.3879265071e-05	9.9798967524e-01
1.4202554685e-05	9.9798967321e-01
1.4533374682e-05	9.9798967108e-01
1.4871900466e-05	9.9798966885e-01
1.5218311529e-05	9.9798966652e-01
1.5572791542e-05	9.9798966408e-01
1.5935528455e-05	9.9798966152e-01
1.6306714596e-05	9.9798965884e-01
1.6686546774e-05	9.9798965604e-01
1.7075226379e-05	9.9798965310e-01
1.7472959495e-05	9.9798965002e-01
1.7879957006e-05	9.9798964680e-01
1.8296434706e-05	9.9798964343e-01
1.8722613418e-05	9.9798963990e-01
1.9158719108e-05	9.9798963620e-01
1.9604983005e-05	9.9798963233e-01
2.0061641722e-05	9.9798962828e-01
2.0528937388e-05	9.9798962403e-01
2.1007117768e-05	9.9798961959e-01
2.1496436400e-05	9.9798961493e-01
2.1997152727e-05	9.9798961005e-01
2.2509532236e-05	9.9798960495e-01
2.3033846597e-05	9.9798959961e-01
2.3570373808e-05	9.9798959401e-01
2.4119398343e-05	9.9798958815e-01
2.4681211302e-05	9.9798958201e-01
2.5256110567e-05	9.9798957559e-01
2.5844400955e-05	9.9798956886e-01
2.6446394387e-05	9.9798956181e-01
2.7062410047e-05	9.9798955443e-01
2.7692774556e-05	9.9798954671e-01
2.8337822140e-05	9.9798953862e-01
2.8997894812e-05	9.9798953015e-01
2.9673342552e-05	9.9798952127e-01
3.0364523491e-05	9.9798951199e-01
3.1071804102e-05	9.9798950226e-01
3.1795559395e-05	9.9798949208e-01
3.2536173115e-05	9.9798948141e-01
3.3294037944e-05	9.9798947024e-01
3.4069555713e-05	9.9798945855e-01
3.4863137611e-05	9.9798944631e-01
3.5675204406e-05	9.9798943348e-01
3.6506186667e-05	9.9798942006e-01
3.7356524992e-05	9.9798940600e-01
3.8226670240e-05	9.9798939128e-01
3.9117083775e-05	9.9798937586e-01
4.0028237705e-05	9.9798935972e-01
4.0960615137e-05	9.9798934282e-01
4.1914710429e-05	9.9798932512e-01
4.2891029456e-05	9.9798930659e-01
4.3890089874e-05	9.9798928718e-01
4.4912421398e-05	9.9798926686e-01
4.5958566083e-05	9.9798924559e-01
4.7029078608e-05	9.9798922331e-01
4.8124526573e-05	9.9798919997e-01
4.9245490799e-05	9.9798917554e-01
5.0392565636e-05	9.9798914996e-01
5.1566359279e-05	9.9798912317e-01
5.2767494087e-05	9.9798909513e-01
5.3996606920e-05	9.9798906575e-01
5.5254349468e-05	9.9798903500e-01
5.6541388603e-05	9.9798900279e-01
5.7858406732e-05	9.9798896907e-01
5.9206102153e-05	9.9798893376e-01
6.0585189434e-05	9.9798889678e-01
6.1996399783e-05	9.9798885806e-01
6.3440481445e-05	9.9798881752e-01
6.4918200089e-05	9.9798877506e-01
6.6430339223e-05	9.9798873061e-01
6.7977700602e-05	9.9798868406e-01
6.9561104657e-05	9.9798863532e-01
7.1181390931e-05	9.9798858428e-01
7.2839418520e-05	9.9798853084e-01
7.4536066534e-05	9.9798847487e-01
7.6272234556e-05	9.9798841627e-01
7.8048843127e-05	9.9798835491e-01
7.9866834227e-05	9.9798829066e-01
8.1727171781e-05	9.9798822338e-01
8.3630842162e-05	9.9798815292e-01
8.5578854723e-05	9.9798807915e-01
8.7572242325e-05	9.9798800191e-01
8.9612061890e-05	9.9798792102e-01
9.1699394956e-05	9.9798783632e-01
9.3835348255e-05	9.9798774763e-01
9.6021054297e-05	9.9798765476e-01
9.8257671974e-05	9.9798755752e-01
1.0054638717e-04	9.9798745569e-01
1.0288841339e-04	9.9798734906e-01
1.0528499241e-04	9.9798723742e-01
1.0773739492e-04	9.9798712051e-01
1.1024692123e-04	9.9798699809e-01
1.1281490192e-04	9.9798686990e-01
1.1544269856e-04	9.9798673568e-01
1.1813170444e-04	9.9798659513e-01
1.2088334532e-04	9.9798644796e-01
1.2369908015e-04	9.9798629386e-01
1.2658040187e-04	9.9798613249e-01
1.2952883819e-04	9.9798596353e-01
1.3254595242e-04	9.9798578660e-01
1.3563334427e-04	9.9798560134e-01
1.3879265071e-04	9.9798540735e-01
1.4202554685e-04	9.9798520422e-01
1.4533374682e-04	9.9798499153e-01
1.4871900466e-04	9.9798476881e-01
1.5218311529e-04	9.9798453560e-01
1.5572791542e-04	9.9798429141e-01
1.5935528455e-04	9.9798403572e-01
1.6306714596e-04	9.9798376798e-01
1.6686546773e-04	9.9798348763e-01
1.7075226379e-04	9.9798319408e-01
1.7472959495e-04	9.9798288670e-01
1.7879957006e-04	9.9798256484e-01
1.8296434706e-04	9.9798222783e-01
1.8722613418e-04	9.9798187494e-01
1.9158719108e-04	9.9798150544e-01
1.9604983005e-04	9.9798111853e-01
2.0061641722e-04	9.9798071341e-01
2.0528937388e-04	9.9798028921e-01
2.1007117768e-04	9.9797984504e-01
2.1496436400e-04	9.9797937996e-01
2.1997152727e-04	9.9797889297e-01
2.2509532236e-04	9.9797838307e-01
2.3033846597e-04	9.9797784916e-01
2.3570373808e-04	9.9797729011e-01
2.4119398343e-04	9.9797670475e-01
2.4681211302e-04	9.9797609184e-01
2.5256110567e-04	9.9797545008e-01
2.5844400955e-04	9.9797477812e-01
2.6446394387e-04	9.9797407454e-01
2.7062410047e-04	9.9797333785e-01
2.7692774556e-04	9.9797256649e-01
2.8337822140e-04	9.9797175885e-01
2.8997894812e-04	9.9797091320e-01
2.9673342552e-04	9.9797002778e-01
3.0364523491e-04	9.9796910071e-01
3.1071804102e-04	9.9796813004e-01
3.1795559395e-04	9.9796711372e-01
3.2536173115e-04	9.9796604960e-01
3.3294037944e-04	9.9796493546e-01
3.4069555713e-04	9.9796376893e-01
3.4863137611e-04	9.9796254757e-01
3.5675204406e-04	9.9796126880e-01
3.6506186667e-04	9.9795992993e-01
3.7356524992e-04	9.9795852815e-01
3.8226670240e-04	9.9795706051e-01
3.9117083775e-04	9.9795552392e-01
4.0028237705e-04	9.9795391515e-01
4.0960615137e-04	9.9795223084e-01
4.1914710429e-04	9.9795046744e-01
4.2891029456e-04	9.9794862126e-01
4.3890089874e-04	9.9794668841e-01
4.4912421398e-04	9.9794466487e-01
