1.0528499241e-05	1.0000017604e+00	1.0000017597e+00	0.0000000000e+00	0.0000000000e+00	9.9996257060e-01	1.0000000000e+00	
1.3254595242e-05	1.0000017647e+00	1.0000017637e+00	0.0000000000e+00	0.0000000000e+00	9.9996248024e-01	1.0000000000e+00	
1.6686546774e-05	1.0000017715e+00	1.0000017699e+00	0.0000000000e+00	0.0000000000e+00	9.9996233701e-01	1.0000000000e+00	
2.1007117768e-05	1.0000017824e+00	1.0000017798e+00	0.0000000000e+00	0.0000000000e+00	9.9996211001e-01	1.0000000000e+00	
2.6446394387e-05	1.0000017995e+00	1.0000017954e+00	0.0000000000e+00	0.0000000000e+00	9.9996175025e-01	1.0000000000e+00	
3.3294037944e-05	1.0000018267e+00	1.0000018202e+00	0.0000000000e+00	0.0000000000e+00	9.9996118007e-01	1.0000000000e+00	
4.1914710429e-05	1.0000018699e+00	1.0000018594e+00	0.0000000000e+00	0.0000000000e+00	9.9996027640e-01	1.0000000000e+00	
5.2767494087e-05	1.0000019382e+00	1.0000019217e+00	0.0000000000e+00	0.0000000000e+00	9.9995884420e-01	1.0000000000e+00	
6.6430339223e-05	1.0000020465e+00	1.0000020203e+00	0.0000000000e+00	0.0000000000e+00	9.9995657437e-01	1.0000000000e+00	
8.3630842162e-05	1.0000022181e+00	1.0000021767e+00	0.0000000000e+00	0.0000000000e+00	9.9995297707e-01	1.0000000000e+00	
1.0528499241e-04	1.0000024902e+00	1.0000024244e+00	0.0000000000e+00	0.0000000000e+00	9.9994727608e-01	1.0000000000e+00	
1.3254595242e-04	1.0000029212e+00	1.0000028170e+00	0.0000000000e+00	0.0000000000e+00	9.9993824149e-01	1.0000000000e+00	
1.6686546773e-04	1.0000036044e+00	1.0000034392e+00	0.0000000000e+00	0.0000000000e+00	9.9992392482e-01	1.0000000000e+00	
2.1007117768e-04	1.0000046868e+00	1.0000044250e+00	0.0000000000e+00	0.0000000000e+00	9.9990123992e-01	1.0000000000e+00	
2.6446394387e-04	1.0000064016e+00	1.0000059867e+00	0.0000000000e+00	0.0000000000e+00	9.9986530056e-01	1.0000000000e+00	
3.3294037944e-04	1.0000091178e+00	1.0000084602e+00	0.0000000000e+00	0.0000000000e+00	9.9980837513e-01	1.0000000000e+00	
4.1914710429e-04	1.0000134187e+00	1.0000123763e+00	0.0000000000e+00	0.0000000000e+00	9.9971824122e-01	1.0000000000e+00	
5.2767494087e-04	1.0000202249e+00	1.0000185724e+00	0.0000000000e+00	0.0000000000e+00	9.9957560638e-01	1.0000000000e+00	
6.6430339223e-04	1.0000309864e+00	1.0000283666e+00	0.0000000000e+00	0.0000000000e+00	9.9935009103e-01	1.0000000000e+00	
8.3630842162e-04	1.0000479782e+00	1.0000438241e+00	0.0000000000e+00	0.0000000000e+00	9.9899403829e-01	1.0000000000e+00	
1.0528499241e-03	1.0000747487e+00	1.0000681600e+00	0.0000000000e+00	0.0000000000e+00	9.9843313952e-01	1.0000000000e+00	
1.3254595242e-03	1.0001167799e+00	1.0001063251e+00	0.0000000000e+00	0.0000000000e+00	9.9755264536e-01	1.0000000000e+00	
1.6686546773e-03	1.0001824133e+00	1.0001658128e+00	0.0000000000e+00	0.0000000000e+00	9.9617809014e-01	1.0000000000e+00	
2.1007117768e-03	1.0002840326e+00	1.0002576467e+00	0.0000000000e+00	0.0000000000e+00	9.9405080642e-01	1.0000000000e+00	
2.6446394387e-03	1.0004392963e+00	1.0003972834e+00	0.0000000000e+00	0.0000000000e+00	9.9080285439e-01	1.0000000000e+00	
3.3294037944e-03	1.0006717655e+00	1.0006047280e+00	0.0000000000e+00	0.0000000000e+00	9.8594540607e-01	1.0000000000e+00	
4.1914710429e-03	1.0010095056e+00	1.0009022125e+00	0.0000000000e+00	0.0000000000e+00	9.7890165907e-01	1.0000000000e+00	
5.2767494087e-03	1.0014800314e+00	1.0013076396e+00	0.0000000000e+00	0.0000000000e+00	9.6911943114e-01	1.0000000000e+00	
6.6430339223e-03	1.0021035192e+00	1.0018253419e+00	0.0000000000e+00	0.0000000000e+00	9.5622390042e-01	1.0000000000e+00	
8.3630842162e-03	1.0028986833e+00	1.0024482680e+00	0.0000000000e+00	0.0000000000e+00	9.3990526160e-01	1.0000000000e+00	
1.0528499241e-02	1.0039215594e+00	1.0031913196e+00	0.0000000000e+00	0.0000000000e+00	9.1911270515e-01	1.0000000000e+00	
1.3254595242e-02	1.0052853461e+00	1.0041033314e+00	0.0000000000e+00	0.0000000000e+00	8.9165940189e-01	1.0000000000e+00	
1.6686546773e-02	1.0070594495e+00	1.0051578599e+00	0.0000000000e+00	0.0000000000e+00	8.5639737675e-01	1.0000000000e+00	
2.1007117551e-02	1.0092808605e+00	1.0062723679e+00	0.0000000000e+00	0.0000000000e+00	8.1294889313e-01	1.0000000000e+00	
2.6446239555e-02	1.0120041270e+00	1.0074214011e+00	0.0000000000e+00	0.0000000000e+00	7.6042770524e-01	1.0000000000e+00	
3.3273743748e-02	1.0152146759e+00	1.0087826560e+00	0.0000000000e+00	0.0000000000e+00	6.9848609456e-01	1.0000000000e+00	
4.1271830785e-02	1.0184794702e+00	1.0108866329e+00	0.0000000000e+00	0.0000000000e+00	6.3303635888e-01	1.0000000000e+00	
4.7925021188e-02	1.0207051301e+00	1.0133965582e+00	0.0000000000e+00	0.0000000000e+00	5.8473951618e-01	1.0000000000e+00	
5.2767007927e-02	1.0220942775e+00	1.0155894811e+00	0.0000000000e+00	0.0000000000e+00	5.5245278585e-01	1.0000000000e+00	
5.6774330373e-02	1.0231419981e+00	1.0174817047e+00	0.0000000000e+00	0.0000000000e+00	5.2728658167e-01	1.0000000000e+00	
6.0359120195e-02	1.0240251346e+00	1.0191100148e+00	0.0000000000e+00	0.0000000000e+00	5.0595968219e-01	1.0000000000e+00	
6.3706246053e-02	1.0248176005e+00	1.0204909175e+00	0.0000000000e+00	0.0000000000e+00	4.8709679083e-01	1.0000000000e+00	
6.6914030285e-02	1.0255577027e+00	1.0216355692e+00	0.0000000000e+00	0.0000000000e+00	4.6997624046e-01	1.0000000000e+00	
7.0041631710e-02	1.0262688472e+00	1.0225560577e+00	0.0000000000e+00	0.0000000000e+00	4.5413905830e-01	1.0000000000e+00	
7.3128010768e-02	1.0269666191e+00	1.0232676273e+00	0.0000000000e+00	0.0000000000e+00	4.3925501687e-01	1.0000000000e+00	
7.6200682074e-02	1.0276610594e+00	1.0237894978e+00	0.0000000000e+00	0.0000000000e+00	4.2507922239e-01	1.0000000000e+00	
7.9280208556e-02	1.0283571725e+00	1.0241453737e+00	0.0000000000e+00	0.0000000000e+00	4.1144130658e-01	1.0000000000e+00	
8.2382704686e-02	1.0290550190e+00	1.0243643544e+00	0.0000000000e+00	0.0000000000e+00	3.9824066606e-01	1.0000000000e+00	
8.5521322537e-02	1.0297501055e+00	1.0244822939e+00	0.0000000000e+00	0.0000000000e+00	3.8543484916e-01	1.0000000000e+00	
8.8707180226e-02	1.0304344108e+00	1.0245431410e+00	0.0000000000e+00	0.0000000000e+00	3.7301666420e-01	1.0000000000e+00	
9.1949966650e-02	1.0310979552e+00	1.0245992657e+00	0.0000000000e+00	0.0000000000e+00	3.6098506985e-01	1.0000000000e+00	
9.5258349117e-02	1.0317306142e+00	1.0247093540e+00	0.0000000000e+00	0.0000000000e+00	3.4931999894e-01	1.0000000000e+00	
9.8640256031e-02	1.0323237551e+00	1.0249326306e+00	0.0000000000e+00	0.0000000000e+00	3.3797293060e-01	1.0000000000e+00	
1.0210307755e-01	1.0328714100e+00	1.0253193587e+00	0.0000000000e+00	0.0000000000e+00	3.2687844030e-01	1.0000000000e+00	
1.0565381075e-01	1.0333709634e+00	1.0258992975e+00	0.0000000000e+00	0.0000000000e+00	3.1598141511e-01	1.0000000000e+00	
1.0929916614e-01	1.0338235817e+00	1.0266717053e+00	0.0000000000e+00	0.0000000000e+00	3.0526357943e-01	1.0000000000e+00	
1.1304564679e-01	1.0342346709e+00	1.0276011065e+00	0.0000000000e+00	0.0000000000e+00	2.9474980736e-01	1.0000000000e+00	
1.1689960745e-01	1.0346143666e+00	1.0286213879e+00	0.0000000000e+00	0.0000000000e+00	2.8448536750e-01	1.0000000000e+00	
1.2086729890e-01	1.0349775382e+00	1.0296474827e+00	0.0000000000e+00	0.0000000000e+00	2.7449588387e-01	1.0000000000e+00	
1.2495490132e-01	1.0353423950e+00	1.0305906585e+00	0.0000000000e+00	0.0000000000e+00	2.6475992723e-01	1.0000000000e+00	
1.2916854939e-01	1.0357271055e+00	1.0313727183e+00	0.0000000000e+00	0.0000000000e+00	2.5522076091e-01	1.0000000000e+00	
1.3351435117e-01	1.0361450597e+00	1.0319367243e+00	0.0000000000e+00	0.0000000000e+00	2.4583420533e-01	1.0000000000e+00	
1.3799840245e-01	1.0366008348e+00	1.0322553182e+00	0.0000000000e+00	0.0000000000e+00	2.3661215784e-01	1.0000000000e+00	
1.4262679799e-01	1.0370890541e+00	1.0323390862e+00	0.0000000000e+00	0.0000000000e+00	2.2761434844e-01	1.0000000000e+00	
1.4740564070e-01	1.0375963400e+00	1.0322445478e+00	0.0000000000e+00	0.0000000000e+00	2.1888616907e-01	1.0000000000e+00	
1.5234104995e-01	1.0381040404e+00	1.0320757228e+00	0.0000000000e+00	0.0000000000e+00	2.1040466480e-01	1.0000000000e+00	
1.5743916990e-01	1.0385896223e+00	1.0319699141e+00	0.0000000000e+00	0.0000000000e+00	2.0210229635e-01	1.0000000000e+00	
1.6270617880e-01	1.0390285150e+00	1.0320628338e+00	0.0000000000e+00	0.0000000000e+00	1.9395332258e-01	1.0000000000e+00	
1.6814830022e-01	1.0394009438e+00	1.0324411130e+00	0.0000000000e+00	0.0000000000e+00	1.8601429200e-01	1.0000000000e+00	
1.7377181691e-01	1.0397035822e+00	1.0331035072e+00	0.0000000000e+00	0.0000000000e+00	1.7834881691e-01	1.0000000000e+00	
1.7958308842e-01	1.0399565415e+00	1.0339526756e+00	0.0000000000e+00	0.0000000000e+00	1.7093096962e-01	1.0000000000e+00	
1.8558857308e-01	1.0401958102e+00	1.0348237000e+00	0.0000000000e+00	0.0000000000e+00	1.6368265321e-01	1.0000000000e+00	
1.9179485536e-01	1.0404555238e+00	1.0355380455e+00	0.0000000000e+00	0.0000000000e+00	1.5660540531e-01	1.0000000000e+00	
1.9820867937e-01	1.0407559384e+00	1.0359657181e+00	0.0000000000e+00	0.0000000000e+00	1.4978239275e-01	1.0000000000e+00	
2.0483698945e-01	1.0411022953e+00	1.0360764422e+00	0.0000000000e+00	0.0000000000e+00	1.4322364409e-01	1.0000000000e+00	
2.1168697869e-01	1.0414826834e+00	1.0359580925e+00	0.0000000000e+00	0.0000000000e+00	1.3684114416e-01	1.0000000000e+00	
2.1876614634e-01	1.0418630330e+00	1.0357905948e+00	0.0000000000e+00	0.0000000000e+00	1.3062742330e-01	1.0000000000e+00	
2.2608236520e-01	1.0421988643e+00	1.0357800842e+00	0.0000000000e+00	0.0000000000e+00	1.2467112518e-01	1.0000000000e+00	
2.3364396024e-01	1.0424651190e+00	1.0360636973e+00	0.0000000000e+00	0.0000000000e+00	1.1895033453e-01	1.0000000000e+00	
2.4145979978e-01	1.0426708487e+00	1.0366198769e+00	0.0000000000e+00	0.0000000000e+00	1.1337727430e-01	1.0000000000e+00	
2.4953940100e-01	1.0428481146e+00	1.0372641075e+00	0.0000000000e+00	0.0000000000e+00	1.0801094424e-01	1.0000000000e+00	
2.5789305206e-01	1.0430388373e+00	1.0377653698e+00	0.0000000000e+00	0.0000000000e+00	1.0289348050e-01	1.0000000000e+00	
2.6653195332e-01	1.0432744351e+00	1.0379890006e+00	0.0000000000e+00	0.0000000000e+00	9.7924849693e-02	1.0000000000e+00	
2.7546838143e-01	1.0435472637e+00	1.0379655247e+00	0.0000000000e+00	0.0000000000e+00	9.3137053167e-02	1.0000000000e+00	
2.8471588058e-01	1.0438191179e+00	1.0378789758e+00	0.0000000000e+00	0.0000000000e+00	8.8582361892e-02	1.0000000000e+00	
2.9428948674e-01	1.0440529078e+00	1.0379526512e+00	0.0000000000e+00	0.0000000000e+00	8.4158862196e-02	1.0000000000e+00	
3.0420599271e-01	1.0442302027e+00	1.0382663868e+00	0.0000000000e+00	0.0000000000e+00	7.9922359910e-02	1.0000000000e+00	
3.1448426354e-01	1.0443747798e+00	1.0386950016e+00	0.0000000000e+00	0.0000000000e+00	7.5876738302e-02	1.0000000000e+00	
3.2514561573e-01	1.0445319531e+00	1.0390237475e+00	0.0000000000e+00	0.0000000000e+00	7.1947929162e-02	1.0000000000e+00	
3.3621427740e-01	1.0447191906e+00	1.0391363857e+00	0.0000000000e+00	0.0000000000e+00	6.8221805498e-02	1.0000000000e+00	
3.4771795266e-01	1.0449232132e+00	1.0391287890e+00	0.0000000000e+00	0.0000000000e+00	6.4607407139e-02	1.0000000000e+00	
3.5968852159e-01	1.0451036302e+00	1.0391953383e+00	0.0000000000e+00	0.0000000000e+00	6.1160611370e-02	1.0000000000e+00	
3.7216291878e-01	1.0452458502e+00	1.0394253078e+00	0.0000000000e+00	0.0000000000e+00	5.7836445794e-02	1.0000000000e+00	
3.8518424976e-01	1.0453717105e+00	1.0397002241e+00	0.0000000000e+00	0.0000000000e+00	5.4650460467e-02	1.0000000000e+00	
3.9880322888e-01	1.0455133710e+00	1.0398588447e+00	0.0000000000e+00	0.0000000000e+00	5.1580300797e-02	1.0000000000e+00	
4.1308005805e-01	1.0456689665e+00	1.0399072058e+00	0.0000000000e+00	0.0000000000e+00	4.8638604276e-02	1.0000000000e+00	
4.2808691991e-01	1.0458117035e+00	1.0399961525e+00	0.0000000000e+00	0.0000000000e+00	4.5787533143e-02	1.0000000000e+00	
4.4391134340e-01	1.0459293018e+00	1.0401787785e+00	0.0000000000e+00	0.0000000000e+00	4.3064613405e-02	1.0000000000e+00	
4.6066083342e-01	1.0460465130e+00	1.0403426053e+00	0.0000000000e+00	0.0000000000e+00	4.0412899678e-02	1.0000000000e+00	
4.7846937497e-01	1.0461740426e+00	1.0404243725e+00	0.0000000000e+00	0.0000000000e+00	3.7857728720e-02	1.0000000000e+00	
4.9750678995e-01	1.0462938380e+00	1.0405204977e+00	0.0000000000e+00	0.0000000000e+00	3.5391452709e-02	1.0000000000e+00	
5.1799256544e-01	1.0464011563e+00	1.0406641771e+00	0.0000000000e+00	0.0000000000e+00	3.2985164219e-02	1.0000000000e+00	
5.4021693207e-01	1.0465125263e+00	1.0407702987e+00	0.0000000000e+00	0.0000000000e+00	3.0635033261e-02	1.0000000000e+00	
5.6457416227e-01	1.0466232204e+00	1.0408651839e+00	0.0000000000e+00	0.0000000000e+00	2.8335393692e-02	1.0000000000e+00	
5.9161741183e-01	1.0467271601e+00	1.0409846745e+00	0.0000000000e+00	0.0000000000e+00	2.6072118483e-02	1.0000000000e+00	
6.2215357462e-01	1.0468342527e+00	1.0410823651e+00	0.0000000000e+00	0.0000000000e+00	2.3827146302e-02	1.0000000000e+00	
6.5741709418e-01	1.0469396684e+00	1.0411929409e+00	0.0000000000e+00	0.0000000000e+00	2.1568024716e-02	1.0000000000e+00	
